TIME,FSC-A,FSC-H,BSC-A,BSC-H,Pacific Blue-A,Pacific Blue-H,EGFP-A,EGFP-H,miRFP670-A,miRFP670-H
1.850011,444772.5,336597,384355.2,221963.8,1687.196,1686.72,331.4329,467.04,396.6841,530.88
1.852914,377673.3,309899.5,321974.3,236998.7,1164.602,2039.52,20352.22,19934.88,417.7811,758.24
1.853737,454248.7,313472.3,360375,183245.4,1376.709,2104.48,373.0312,392,218.3885,589.12
1.85544,482897.4,279013.3,514194.9,227991.7,1985.662,1904,315.7076,318.08,247.5756,585.76
1.857954,225170.7,185590.7,260100.9,225261.1,-17.8588,1806.56,212.1937,342.72,288.5999,912.8
1.858126,292227.7,196099.7,389584.6,256786.9,627.2457,854.56,16790.92,14957.6,438.7481,796.32
1.864343,289432.1,237572.2,226598.1,145623.5,407.72,1211.84,2092.739,2413.6,317.0181,965.44
1.864446,268844.4,212726.1,255455.6,168140,1158.331,2355.36,252.6224,327.04,487.6459,853.44
1.865874,532642.3,473950.4,326769.5,199511.2,1904.361,2061.92,23695.35,22766.24,237.0163,459.2
1.866469,578077.8,355400.7,569136.1,240120.2,1019.933,2288.16,598.6109,618.24,148.6103,428.96
1.870069,441689.8,360689.3,300517.9,200105.9,1587.971,2517.76,21665.38,19283.04,621.744,781.76
1.87112,375069.1,246363,467924.5,195347,560.8789,1704.64,427.8747,492.8,584.2177,700
1.874023,551119.4,334759,504380.9,222458.9,1103.986,1507.52,441.8022,400.96,335.2451,558.88
1.876149,193493.3,180500.3,139574.3,96669.44,89.70554,1711.36,143.4336,272.16,86.47817,369.6
1.876914,432760.4,297237.9,356352.1,174680.8,843.6523,1061.76,443.795,448,347.8513,321.44
1.877154,307353.4,310858.3,181565.9,121462.9,646.3282,1383.2,171.4401,247.52,124.9574,282.24
1.877406,278375.2,266259.8,145796.4,99454.88,406.2687,1225.28,270.7411,372.96,146.91,499.52
1.877874,530707.4,426727.8,359893.3,231449.1,1672.186,1768.48,21944.78,20304.48,792.4152,884.8
1.879177,448429,249464.3,509373.1,232753.9,2323.886,2311.68,717.6985,836.64,320.2021,556.64
1.88056,233923.7,213489.9,157126.7,118677.4,145.6754,744.8,385.7241,505.12,84.36631,686.56
1.88064,208375.6,167388.5,232211.5,179088,1191.363,1827.84,806.6134,997.92,207.461,635.04
1.882023,357008.3,256689.4,403104.4,244433.3,365.4068,1170.4,401.3194,436.8,201.9485,299.04
1.882834,267781.2,208345.8,219535.1,143985,1264.585,1765.12,16935.38,16836.96,253.2722,589.12
1.883794,433198.8,278601.1,407299.8,199515.7,1035.68,1704.64,393.6409,628.32,5.913223,322.56
1.886091,440813.5,312114.9,440077.6,244030.1,-731.7126,835.52,539.522,523.04,96.33355,278.88
1.891977,320812.5,250339,264792.7,185083.4,684.6342,1291.36,23980.97,23464,503.5986,948.64
1.895874,503812.1,298405,579061,264920.3,933.8018,1490.72,693.764,799.68,513.963,686.56
1.897977,287048.9,298362.4,120093.9,84253.12,759.9791,1373.12,139.1882,248.64,7.429434,442.4
1.90144,317759,283631,181611.3,131460,775.5635,1310.4,386.2872,471.52,215.8543,766.08
1.903657,372976.7,244979.8,347647.6,188921.6,1227.091,2105.6,338.0392,456.96,131.1847,396.48
1.905211,246532.7,194550.7,234198.4,162936.5,612.755,1120,8132.425,8946.56,410.5249,574.56
1.905314,401231,320082.6,330573.3,217300.2,881.9258,1481.76,18174.29,16969.12,202.8257,543.2
1.906011,442376.6,356493.8,337487.1,224906.1,985.1147,1872.64,22589.56,21157.92,363.5982,556.64
1.910366,345736.5,243953.9,334132.7,197472.8,601.5458,2313.92,381.8794,402.08,219.6015,471.52
1.913074,367611.8,255805.8,351752.5,204672.2,421.7341,963.2,342.2738,523.04,378.2405,974.4
1.914594,500156.8,280871.4,598222.9,283718.4,329.1477,1020.32,742.1094,572.32,494.5555,682.08
1.916971,377024.9,254269.1,347893.7,194292,1446.92,2184,1975.731,1986.88,480.3031,529.76
1.921109,323995.7,252907.2,310508.3,200705.1,1889.6,1613.92,18712.38,18148.48,496.884,492.8
1.921269,244163.5,194738.9,214550.2,146238.4,1391.091,1822.24,13042.07,13267.52,327.0684,530.88
1.927577,580840.4,482414.3,375393.8,241886.4,975.1511,1964.48,29907.93,26955.04,827.4288,717.92
1.930503,340359.3,242102.6,277973,164744.2,1607.487,1748.32,389.0814,390.88,276.7843,656.32
1.930709,466694.3,386019.2,321338.9,198822.4,1351.886,1958.88,23377.37,23148.16,482.9024,785.12
1.941737,305573.4,197671,330856.1,215280.8,998.1325,1736,5237.382,4891.04,268.3152,412.16
1.942229,369818.5,288302.6,281094.3,190252.2,1403.253,2866.08,19363.27,19374.88,-28.55892,249.76
1.94464,259021.4,223043.5,225037.5,140208.3,751.4125,1797.6,173.4112,319.2,83.8573,603.68
1.945371,472417.8,410043.2,316571.2,203306.9,1620.537,2460.64,23335.75,22932,412.9401,554.4
1.946663,528074.4,405552,407069.1,276260.3,2201.982,2125.76,26472.79,23337.44,466.9172,610.4
1.948526,179647.7,148535.5,225466,178171.8,611.5962,889.28,1392.261,1843.52,136.1124,481.6
1.952331,353844.6,263206.7,437895.1,290087.8,2184.503,1780.8,16810.43,15761.76,655.3822,894.88
1.955029,484504.6,295057.3,434744.7,208107.2,1587.841,2077.6,671.8764,583.52,118.8493,528.64
1.955611,252230.2,218020.3,215951,162853.6,-322.8988,1096.48,599.6831,794.08,350.5155,792.96
1.959051,543199.6,454337,319502.7,180901.3,744.4163,1951.04,26450.18,24436.16,361.8762,582.4
1.960377,408123.9,251451.2,459952.5,215663.8,872.1462,1755.04,414.5104,425.6,483.3247,584.64
1.965566,301707.3,279130.9,236380.3,154732.5,893.4056,1545.6,408.1207,480.48,251.4961,619.36
1.966103,300701.1,226237.8,231397.1,134342.9,210.6992,1039.36,252.2,508.48,302.17,416.64
1.967737,350947.8,253890.6,370217.9,227011.7,1449.119,2319.52,332.7433,415.52,256.1205,468.16
1.967886,571317.1,357707.8,505965.4,226328.5,481.3861,1084.16,480.7797,534.24,461.1339,539.84
1.969051,417561.1,327305.4,330399.8,182312.5,943.1699,2427.04,358.8438,436.8,176.0646,763.84
1.969371,376247.8,194682.9,428965.4,204459.4,2062.751,2114.56,6509.732,4229.12,420.7377,515.2
1.972251,198369.5,164576.2,210396.3,171117,1045.893,1422.4,545.067,703.36,383.2981,866.88
1.973189,454115.9,409965.9,366334.5,224187,1564.611,1603.84,17989.59,17750.88,296.3218,631.68
1.977097,500853.4,341598.9,424547.3,219123.5,1716.513,1448.16,389.3521,442.4,459.7368,677.6
1.977291,325288.3,347198.9,139572.5,136423.8,1354.572,1998.08,129.6685,213.92,304.5526,482.72
1.977646,339311.7,220792.3,278637.5,186334.4,914.3402,1598.24,251.4528,347.2,222.4498,372.96
1.978857,457746.4,294432.3,466013.4,241363.4,1596.18,1980.16,382.7133,405.44,163.675,353.92
1.980331,563611.9,456150.3,337939.3,189478.2,1471.678,2331.84,28273.44,25504.64,470.816,672
1.984709,307512.8,242309.8,280008.8,176542.2,599.6073,1479.52,17468.63,18147.36,295.9319,865.76
1.985246,354801.2,261210.9,438697.8,259510.7,666.2123,1666.56,451.1811,560,126.2354,520.8
1.987977,369265.3,272456.8,391381.4,225722.6,382.2585,991.2,120.5929,392,440.3618,496.16
1.988526,254381.3,255134.9,112798.1,90829.76,50.25156,2233.28,194.5515,260.96,173.2704,287.84
1.991589,356308.4,281893.9,299716.4,181222.7,758.9177,1302.56,15712.4,14820.96,140.5853,435.68
1.992537,286542.5,227698.2,266300.8,181116.3,1596.624,2418.08,21675.61,21829.92,471.4983,834.4
1.99272,477842.1,312299.7,448365.9,221240.3,598.4702,1738.24,269.0083,468.16,188.4758,454.72
1.994789,305296.1,229449.9,253458,180053.4,1571.845,2487.52,13381.07,12780.32,139.9354,752.64
2.003554,573797.5,407123.4,557396.3,252163.5,2221.065,1851.36,459.2711,521.92,231.2763,397.6
2.003726,306164.6,289088.8,156986.9,112041.4,1148.79,1108.8,223.2404,287.84,116.4667,376.32
2.004857,307955,212729.4,379032.6,261138.1,923.3292,1468.32,1788.447,1806.56,396.8249,685.44
2.005886,267604.3,216566.6,260010.1,169685.6,633.7004,1842.4,213.8399,355.04,439.1597,579.04
2.01176,275107.1,243021,235639.2,149745.1,875.0812,1447.04,116.6941,176.96,579.355,720.16
2.013783,168065.5,137368,232046.6,186081.3,934.8957,1699.04,13044.99,13437.76,224.9191,754.88
2.014171,317897,263518.1,260972.6,162060.6,252.46,2226.56,14062.53,14368.48,852.5438,675.36
2.015028,365458.4,274482.9,303361,185570.6,547.9695,1232,917.6758,797.44,3.660567,383.04
2.015806,276442.3,226540.2,196349.1,134127.8,597.6579,1379.84,15442.45,15254.4,501.216,835.52
2.015874,360661.7,250298.7,408681,210349.4,568.6441,1972.32,212.4861,333.76,273.2537,433.44
2.019486,505045.8,315184.8,373352,190826.7,1674.352,1695.68,647.0864,555.52,313.7798,397.6
2.023954,542300.4,340804.8,589118.1,332428.3,2301.11,3408.16,27379.62,16782.08,598.5568,891.52
2.024777,531106.3,478859.4,393669.1,291595.4,1442.566,2235.52,20390.55,20091.68,632.2167,683.2
2.024949,403100.7,329762.7,462120.4,313530.6,1322.515,1715.84,622.1989,805.28,220.3163,549.92
2.026594,202330.5,170677.9,325793.9,262516.8,547.3522,1604.96,1352.958,1582.56,222.5798,467.04
2.0312,340957.4,276922.3,314144.3,208392.8,688.0457,1520.96,16347.76,16214.24,354.0786,751.52
2.032091,433789,338910.9,545613.7,289427,862.2692,1600.48,16970.15,15257.76,88.18933,584.64
2.037611,419963,370172.3,350109.7,280500.7,2511.322,4308.64,682.1974,807.52,260.7991,397.6
2.038251,396374.7,342251.8,302850.4,212255.7,986.7285,1514.24,22365.63,21329.28,738.7521,1249.92
2.040617,284751,242836.2,223401,160404.2,1435.949,1828.96,236.9296,324.8,175.8913,467.04
2.041909,462616.2,412537.4,340162.2,231956.5,1825.431,1886.08,23992.63,22439.2,270.2971,436.8
2.043988,387606.3,291340,360781.1,216153.3,1018.894,1690.08,564.4745,738.08,416.3732,538.72
2.047714,257530.3,198711.5,261466.5,194747.8,1799.515,2235.52,15644.11,14999.04,303.1014,488.32
2.048766,258899.3,225556.8,236243.6,128885.1,728.4202,1298.08,224.6591,337.12,217.912,386.4
2.051634,496180.3,308677.6,535513.1,271825.1,1423.397,2085.44,2142.211,1769.6,126.7011,400.96
2.053177,265994.2,201949.4,199223.5,137055.5,290.7551,1028.16,310.4117,404.32,354.2952,648.48
2.054549,363803.7,228865.3,510096.5,276945.8,755.0189,1117.76,1857.716,1529.92,262.6186,409.92
2.058491,344718.4,235164.2,389330.5,204768.5,1301.505,2030.56,388.0417,433.44,66.07431,453.6
2.061966,236845.5,224076.2,135257.2,97778.24,542.4353,1114.4,156.2564,423.36,177.4725,395.36
2.063863,395157.7,294891.5,349907.2,199373.4,10.63514,947.52,123.8961,197.12,416.9472,489.44
2.066389,450133.8,365592.7,297154,196360.6,1315.703,2304.96,17611.48,15756.16,413.4491,627.2
2.068709,455157.7,297183,414216.5,197559,913.5712,1184.96,496.2559,639.52,415.2252,435.68
2.069291,442459.9,315665.3,448194.3,238915,1285.13,2168.32,394.7888,353.92,298.1737,414.4
2.071726,256694.3,221239.2,228928.3,158329.9,1138.555,3170.72,11186.3,11763.36,296.3651,581.28
2.073246,635650.9,486722.9,457616.5,255335.4,1979.197,2639.84,28741.71,24081.12,117.6255,605.92
2.073657,255575.5,207773.4,202681.2,148859.2,316.769,1649.76,348.9343,394.24,-25.10412,473.76
2.073783,378355.8,246057.3,375248.2,239282.4,588.1816,1363.04,7107.672,6396.32,373.4644,648.48
2.077166,316430.8,301324.8,231686.5,142046.2,1201.316,1512,180.8082,379.68,362.7643,642.88
2.07864,520062.4,424281.8,310547.2,214457.6,2178.037,2656.64,21799.73,22464.96,699.3306,769.44
2.084034,405417.3,346715,357519.6,230586.7,1913.653,2877.28,21919.29,20614.72,442.3437,686.56
2.0884,264397.7,218451.5,249879.5,178939,449.4158,1159.2,235.0127,394.24,256.0772,421.12
2.088754,493496,425085.9,316860.4,168947.5,1489.298,2421.44,21992.6,21431.2,349.7791,620.48
2.089554,416431.7,249849.6,547112.9,258454.6,581.4669,1442.56,1283.657,1221.92,477.7256,546.56
2.091931,579610.3,517021.1,394014.4,249131.7,1273.628,2101.12,28337.43,26989.76,692.2261,675.36
2.094149,213658.5,185175.2,196174.2,129018.4,138.2784,907.2,296.051,349.44,347.548,661.92
2.09816,356007.1,261479.7,337775.8,190886.1,781.0328,2004.8,1873.062,1837.92,207.8184,589.12
2.104183,425406.5,278449.9,350272.1,174651.7,474.7798,983.36,251.6802,323.68,592.7194,642.88
2.106389,435112.7,252236.3,498903.4,256686.1,1473.508,1902.88,795.0469,695.52,696.374,678.72
2.106766,460967.8,392123.2,285682.3,176022.6,2264.266,2038.4,22631,20805.12,546.7673,1245.44
2.109303,391409.2,256939.2,374899.7,190433.6,1229.799,1994.72,278.8637,464.8,89.91131,411.04
2.112286,453452.3,360442.9,356036.2,224408.8,643.1875,1369.76,15368.94,14301.28,519.2372,814.24
2.11256,274291.9,252630.6,216336.9,138009.8,598.3293,1524.32,147.9822,292.32,313.9748,1060.64
2.112834,314525.3,208900.2,352809.5,180645.9,1227.286,1840.16,260.3118,308,393.63,478.24
2.11288,556844.3,313093.8,534135.2,246830.1,970.6566,2166.08,627.0291,544.32,323.9601,542.08
2.113017,439203.2,360365.6,284687.3,187202.4,1999.492,2200.8,20378.5,20126.4,189.039,517.44
2.115737,357082.9,221626.7,497634.3,237005.4,1046.142,1400,5143.226,3740.8,333.653,590.24
2.117634,497592.8,442290.3,380617.7,240950.1,1886.979,2024.96,23468.58,23673.44,496.819,861.28
2.118994,372575.1,249103.7,388616.3,281172.7,1674.308,2244.48,462.7801,544.32,160.6967,542.08
2.123771,292444.8,226459.5,303474.4,230959.7,1194.374,1970.08,17247.17,16736.16,664.8044,836.64
2.124,497313,423071,362712.4,245646.2,1036.059,1417.92,25297.13,24183.04,523.2227,726.88
2.12568,223885.3,185967,156907,112474.9,593.3583,1677.76,190.3928,309.12,294.9789,461.44
2.125772,349400,269095.7,295592.4,166550.7,791.7328,1368.64,299.9282,301.28,48.34547,333.76
2.126046,458658.1,364647.4,310594.4,184338.6,750.5461,1786.4,20294.43,18699.52,507.5949,648.48
2.126137,403708,227020.6,549118.4,251216,783.3937,2979.2,1915.278,1328.32,299.3434,529.76
2.127532,454940.6,311055.4,315820.1,149815.7,485.924,1238.72,337.4977,322.56,148.3937,532
2.131932,250983.9,196873.6,213108.6,158923.5,821.4073,1173.76,17370.75,17317.44,94.265,519.68
2.132263,229225.2,173073.6,275151.3,219297.1,-81.89705,1411.2,1336.248,1751.68,333.718,478.24
2.132434,311757.8,221617.8,272998.9,167198.1,191.7249,1463.84,26701.35,25012.96,592.4919,603.68
2.132846,365960.5,266502.9,322019.5,204820,1667.767,1904,12970.37,11835.04,276.5677,389.76
2.13928,614899.8,515323.2,344220.9,208737.8,2141.15,2968,33539.97,32026.4,626.6608,1027.04
2.140183,220432.7,165445.3,293377.6,226968,597.4196,1962.24,1125.819,1256.64,176.6927,351.68
2.140846,617966.4,552763.7,395587.3,252636.2,947.9243,1266.72,22564.62,21807.52,455.8596,571.2
2.141634,482303.1,328786.1,467658.4,276141.6,525.2047,2000.32,690.9807,556.64,341.494,476
2.143303,427042.8,240363.2,473748.3,221657,1087.427,1500.8,290.3436,393.12,56.79293,311.36
2.143943,500752.2,336110.9,463399.4,222236,366.9231,1344,333.0682,679.84,19.7324,500.64
2.145543,297079.9,244675.2,268554.4,188930.6,600.2787,1252.16,387.6302,448,27.10769,413.28
2.146868,195892.2,165469.9,177577.6,126974.4,725.1712,1921.92,336.0898,525.28,209.7461,574.56
2.148297,478903.7,316115.5,378786.3,205175,1090.264,2114.56,379.4318,358.4,372.8904,428.96
2.148491,611598.4,517491.5,368202.8,237107.4,1469.652,2208.64,24587.36,21953.12,825.2845,1093.12
2.14856,423753.5,281957.8,347444.3,168356.2,66.38838,1749.44,340.1294,509.6,453.9319,618.24
2.148766,285400.3,220394.7,281226.1,173836.3,1208.832,1776.32,15587.56,15587.04,371.9265,471.52
2.149909,332984.6,266286.7,316855.2,221494.6,1451.501,1506.4,21142.32,20013.28,368.0494,505.12
2.150674,544407.3,455460.3,396427.2,270293,1747.758,2422.56,29762.62,27431.04,512.9233,922.88
2.150789,245149.2,213458.6,211365.5,169368.6,686.2804,1447.04,409.1062,423.36,23.96696,229.6
2.151212,278690.6,201988.6,269408.8,207585.3,1024.829,1593.76,248.6153,576.8,190.2087,414.4
2.151303,575439.7,508307.5,368673.1,241535.8,1904.794,2253.44,23824.49,22406.72,314.3539,441.28
2.15184,258679.5,210788.5,253852.3,171189.8,384.4136,2001.44,304.9209,571.2,258.1241,501.76
2.155726,228815.8,169254.4,284100.1,180465.6,463.0725,1210.72,155.2059,445.76,311.0182,467.04
2.156606,403158.3,279817.4,366135.3,211796.5,179.9526,1096.48,680.7245,717.92,486.6279,471.52
2.158,242294.7,217022.4,260019.7,173231.5,656.8659,1252.16,197.898,288.96,246.2002,641.76
2.158651,337683.7,205990.4,487363.1,219992.6,1541.683,1834.56,384.9335,516.32,422.1889,642.88
2.1588,269481.5,243707.5,218962.4,126119.8,203.8437,1161.44,244.7489,344.96,241.7598,379.68
2.159406,499755.5,411243.8,327486.9,203769.4,1275.502,2832.48,21792.47,18981.76,409.4419,598.08
2.161006,446352.2,291435.2,536344.4,245311.4,809.061,2372.16,317.3213,355.04,114.918,314.72
2.162206,524154.9,442826.7,361714.9,226833.6,1296.62,2218.72,23172.31,21823.2,214.533,446.88
2.164309,357285.3,259409.9,293175.1,182573.4,924.2606,1618.4,14387.78,13424.32,397.3123,841.12
2.165303,583983.9,442460.5,508236.6,337432.5,2235.512,2129.12,29064.63,25250.4,581.1312,1288
2.166309,250127.4,210049.3,245388.3,170913.1,1231.467,1781.92,15271.27,15346.24,220.7387,408.8
2.167051,265267.9,228671.5,187561.1,125975.4,451.2352,1485.12,266.2466,402.08,378.143,779.52
2.167337,539720.5,455097.4,352634.2,224681,514.9161,2105.6,21613.09,20065.92,427.8098,621.6
2.168263,468842.1,276383.5,487069,226710.4,409.312,1669.92,90.85352,310.24,151.1662,490.56
2.174857,396301.4,277291.8,397339.4,205193,506.2737,1561.28,2064.397,1527.68,302.1267,868
2.175828,247004.9,194649.3,229291.4,154063.8,370.8327,778.4,236.9838,348.32,307.8017,568.96
2.178206,414112.1,297866.3,363928.7,228683.8,-111.7448,929.6,456.1196,548.8,94.3733,434.56
2.179109,387082.3,318977.1,287404.1,174735.7,910.3222,1408.96,22468.29,21312.48,393.565,556.64
2.182274,381593.1,320839.7,348667.3,234643.4,1384.062,2916.48,23244.61,23990.4,658.9886,1059.52
2.182549,301791.1,241632.2,335997.9,259160.2,585.0408,2074.24,18147.17,17959.2,304.4443,493.92
2.184183,263840.9,230583.4,223923.2,128111.2,1298.494,2297.12,186.1799,387.52,83.25081,486.08
2.190469,372548.6,268273.6,343912.9,176186.1,989.4468,1263.36,406.8211,486.08,99.46344,453.6
2.190937,419086.5,276315.2,419527.8,255811.4,292.7695,1952.16,2416.71,2409.12,484.8951,701.12
2.192171,423991.3,279134.3,342964.5,204794.2,1288.335,1638.56,458.7729,378.56,362.3311,538.72
2.19552,423016.2,289119,398837.7,244656.2,1476.205,1435.84,1683.059,1345.12,278.3113,431.2
2.196023,225357.3,186845.1,268912.8,182523,1630.739,2413.6,208.2191,327.04,356.8727,840
2.20192,529162.1,468273.1,315936.3,197061.8,780.5779,1534.4,22614.13,21112,359.3312,540.96
2.203703,436105.7,266348.3,519424.3,244286.6,962.7615,1199.52,357.2301,504,374.3525,544.32
2.204423,475387.9,314186.9,399890.3,196427.8,322.4114,994.56,525.0964,596.96,271.5317,445.76
2.205829,262873.6,206895.4,260721.1,184942.2,922.2895,1575.84,9571.504,8691.2,253.4563,470.4
2.206537,282509.1,222203.5,269943.6,187699.7,244.9872,1565.76,17271.81,16964.64,205.0675,542.08
2.208114,518685.2,300096.2,597740.3,278994.3,1038.464,2336.32,611.8019,537.6,343.4109,406.56
2.20872,413735.9,366513.3,305107,196646.2,240.3628,1452.64,12407.96,12857.6,531.7785,936.32
2.212949,441644.1,383625.8,366685,229427.5,1295.472,1781.92,19171.78,19616.8,493.3859,611.52
2.214537,398762.1,316180.5,450617.7,343955.4,1403.459,2253.44,26869.45,25068.96,389.1789,556.64
2.214697,583090.4,481391.7,313115.9,177229.9,1796.547,1899.52,26736.78,25992.96,293.4626,556.64
2.215852,613181.6,456529.9,399679.6,213737.4,2050.914,2589.44,24515.59,20339.2,431.2212,533.12
2.21592,291622.2,260758.4,261773,185741.9,1448.35,2151.52,16988.08,17514.56,416.7306,673.12
2.220263,515870.4,303114.6,449998.3,190050.6,2094.082,1728.16,581.716,506.24,421.3117,579.04
2.221909,467591.5,400245.4,294536.3,164855,879.4781,1328.32,19720.51,18896.64,679.8582,844.48
2.222434,416545.2,263361.3,394089.6,190677.8,990.2374,1620.64,390.0669,421.12,445.961,1011.36
2.225017,373354.5,298879.8,317268.6,208089.3,1457.425,1814.4,20948.21,19858.72,146.0003,688.8
2.226549,474604.9,296317.3,467741.3,236044.5,-240.5036,883.68,910.1815,728,258.6115,468.16
2.22672,377917.2,301282.3,275138.6,162951,268.835,2100,19677.3,19597.76,497.3389,624.96
2.228994,354198.7,361791.4,135671.8,77122.08,422.3081,1023.68,263.0951,329.28,120.6471,370.72
2.232606,294717.9,245660.8,223336.7,148622.9,861.1428,1977.92,290.127,431.2,288.8815,711.2
2.23312,597596.3,529971.7,350566,226461.8,1978.601,2701.44,24550.42,23135.84,314.4946,399.84
2.23336,364937.6,256256,445758.4,254042.9,1172.724,1958.88,637.2418,648.48,175.4581,489.44
2.234686,212810.2,189093,185191,131379.4,-532.3741,1146.88,182.7467,308,412.4852,680.96
2.235566,283509.4,229037.8,196369.3,137212.3,495.8985,1492.96,330.7289,412.16,263.55,472.64
2.235794,508821.9,423739.7,342660.8,238137.8,2420.912,2766.4,25177.17,22753.92,496.5807,524.16
2.235909,368611.8,269086.7,337987.2,219541.3,1518.778,1631.84,625.9027,535.36,240.1786,450.24
2.239326,458732.4,358739.4,366570.7,229881.1,1726.823,2705.92,32639.17,28311.36,643.4691,943.04
2.24168,504474.6,322207.2,509588.2,241123.7,1461.454,2254.56,605.423,702.24,231.5579,366.24
2.244629,326118.1,279885.8,286791.1,181287.7,854.3416,1713.6,31104.67,30421.44,435.25,857.92
2.245989,403395.6,249985.1,374941.1,189395.4,1321.529,1422.4,315.0145,376.32,291.1558,584.64
2.246789,554132.8,322143.4,572751.1,255905.4,1842.294,1824.48,36944.86,24008.32,653.3786,907.2
2.24856,459368.7,381244.7,362061.3,223750.2,1443.162,2383.36,24597.69,22765.12,578.2504,512.96
2.252754,422515.3,272228.3,358938.3,190937.6,982.8621,1518.72,1326.089,1557.92,56.02399,351.68
2.256834,429799.1,279078.3,345952.3,172220.2,1380.835,2282.56,378.9011,392,173.8444,488.32
2.257691,454263.5,282420.3,491952.3,242762.2,-455.4481,912.8,445.3761,418.88,518.2301,842.24
2.259509,397083,287501.8,314952,172719.7,144.1267,1223.04,311.6788,504,289.7696,904.96
2.259554,233279.4,178402.6,266427.6,184578.2,22.24498,1011.36,313.3142,360.64,185.1294,318.08
2.259817,237430.6,203273.3,221397,165743.2,-550.0705,857.92,418.7991,518.56,-62.9011,267.68
2.261348,333850.3,237165.6,316860.5,197172.6,741.7954,2140.32,795.9349,1031.52,208.1649,515.2
2.261383,305013.5,198699.2,373769.1,203217.3,393.6084,1114.4,348.8152,359.52,415.3552,586.88
2.263829,287039.8,216585.6,232006.8,144769,731.4202,1183.84,13730.72,13138.72,206.0747,586.88
2.26472,401470.4,282700.3,383604.6,234195.4,1563.777,1501.92,388.2366,336,76.53616,271.04
2.265314,299789.3,205238.9,284380.2,174698.7,940.8739,1591.52,1519.633,1570.24,375.6738,679.84
2.265703,494066.2,422199.7,314753.4,177663.4,1467.53,2467.36,26263.51,23980.32,535.19,600.32
2.266834,243865.2,216446.7,188967.8,138757.9,255.2325,973.28,180.6674,300.16,140.3253,296.8
2.269097,218842.4,184430.4,201940.2,140621.6,1093.264,2887.36,317.9928,393.12,316.1733,570.08
2.270846,479442.7,309995.8,517071,307585.6,768.4482,2262.4,23128.89,18976.16,455.1232,528.64
2.271977,231335.7,221368,197751.1,143992.8,465.6717,1357.44,456.1521,523.04,176.2812,393.12
2.275509,215445.3,181128.6,233285.1,201723.2,1116.722,1370.88,452.8056,613.76,380.3632,918.4
2.276069,313856.2,225961.1,364552.3,280161.3,1306.757,1683.36,8884.747,8436.96,560.8789,776.16
2.284834,538021.5,359362.1,492433,259058.2,1545.82,1936.48,5265.227,4596.48,349.1834,518.56
2.285748,540650.6,429130.3,476714.3,382686.1,4129.888,3898.72,1132.967,1057.28,966.2488,1046.08
2.285829,250218.4,228172,201233.5,122545.9,-348.4361,642.88,196.6851,240.8,572.9436,1013.6
2.285863,211229.4,181002.1,231795,145576.5,260.7125,1478.4,195.6454,275.52,253.7162,585.76
2.286617,349760,274736,261878.3,164647.8,554.565,1186.08,16897.38,16431.52,516.129,641.76
2.287223,577783,492208.7,397067.7,226204.2,1322.071,2140.32,25854.02,23548,806.5917,875.84
2.287314,255264.6,246831.2,165447.8,117726.6,314.5488,1261.12,126.0513,219.52,237.5145,459.2
2.289326,247299.6,231445.8,163462.1,128669,1198.738,1369.76,184.0247,221.76,242.7562,408.8
2.289806,214655.1,173388.3,211114.4,150323,563.8139,1470.56,1039.915,1233.12,219.06,617.12
2.292228,438210.4,289020.5,477796.5,239443.7,1367.557,1850.24,406.2037,679.84,320.2238,551.04
2.293394,279355,206476.5,279939.4,193265,544.8179,1972.32,15854.67,15924.16,37.77531,584.64
2.293931,441028.8,260182.7,506252.6,229042.2,63.5509,1158.08,599.6181,505.12,133.015,442.4
2.294652,592088.6,474251.7,490417.6,265997.8,751.6724,2331.84,624.4731,608.16,385.6591,473.76
2.297211,442311.8,286218.3,451528.9,214508,1626.959,2478.56,344.5481,344.96,633.2455,963.2
2.299726,210153.1,146998.9,254816.8,161743.7,1175.887,1460.48,334.1945,380.8,312.6535,602.56
2.301531,376047.1,273567.8,515529,271473.4,1365.077,1797.6,493.1909,486.08,150.9821,454.72
2.303817,281904.8,251549.8,187847.8,127444.8,1197.46,1659.84,120.0839,163.52,250.2723,492.8
2.303851,547880,486230.1,448819,242784.6,1256.69,1755.04,537.1502,595.84,338.8515,648.48
2.304891,221776.5,175482.7,256524.5,179686.1,93.07369,757.12,275.6688,405.44,79.09206,452.48
2.306834,279784.8,229708.6,283594.5,185559.4,1363.745,1889.44,15838.78,15607.2,306.6104,665.28
2.308617,454662.8,293874.6,403710.2,218111,1472.262,1840.16,11991.02,10349.92,457.5816,771.68
2.309063,419389.4,335104,335091.3,225803.2,1346.958,1622.88,20056.48,20277.6,382.0418,598.08
2.309589,457371.4,239161.4,536399.9,260705.8,785.0291,1982.4,20800.24,12992,343.5626,602.56
2.3104,458856.2,299920.3,500301.2,256550.6,1463.999,1375.36,358.0532,371.84,364.8545,357.28
2.311051,383700.5,256532.6,400581.6,190784.2,631.5452,1982.4,521.7715,449.12,102.6691,577.92
2.31152,316834.6,231887,339546.9,207186.6,1484.024,1983.52,2015.023,1965.6,447.1523,665.28
2.314309,386620.1,320233.8,294065.6,188393,1602.364,1938.72,13849.83,12792.64,343.5301,334.88
2.315771,407053.3,270149.6,434520.9,209310.1,1591.372,1828.96,321.8158,338.24,416.1024,695.52
2.316297,225237.6,189170.2,262573.4,172475.5,996.0315,1058.4,452.654,678.72,188.3892,500.64
