TIME,FSC-A,FSC-H,BSC-A,BSC-H,Pacific Blue-A,Pacific Blue-H,EGFP-A,EGFP-H,miRFP670-A,miRFP670-H
0.1146743,509004.1,323590.4,379148.1,193994.1,79144.41,55623.68,8736.603,6367.2,4207.767,5742.24
0.1149143,263459.2,224109.8,221408.5,139811.8,897.3586,1313.76,376.6376,398.72,3715.367,5382.72
0.1159657,227237.2,206916.6,226747.2,177096.6,443.1018,819.84,223.5436,476,3744.846,4757.76
0.1184457,368769.4,274489.6,376850.2,223116.3,1315.324,1189.44,558.7021,612.64,1741.087,2433.76
0.1186743,310509.3,244958.6,275893.9,219415.8,52246.61,51368.8,5136.522,5060.16,3637.845,4173.12
0.1190857,264333.1,228560.6,199878.1,151073.4,43282.03,46345.6,4857.269,4941.44,1872.715,2937.76
0.1193714,481013.1,285109.4,435933.1,221288.5,87599.76,60382.56,9107.359,6352.64,6284.326,6460.16
0.1196914,285651.1,256126.1,283348.3,233341.9,7276.708,8048.32,1007.154,1378.72,2558.769,2397.92
0.11976,557179.6,359697,540987.9,287791.8,115832.5,81149.6,11578.24,8703.521,5116.259,5447.68
0.1199543,275092.6,279614.7,134302.5,107663.4,647.1622,935.2,201.0712,284.48,2360.145,2820.16
0.1214857,450062.7,308285.6,408470.9,218358.6,3844.624,3003.84,740.799,633.92,3517.165,3951.36
0.1215886,424083.1,308132.2,375862.1,214575.2,957.0648,1195.04,564.3337,450.24,3495.115,4114.88
0.12248,244006.6,189422.2,212751,160940.6,49559.79,51484.16,5391.971,5736.64,2031.008,2251.2
0.1228343,495241.8,338802.3,301903.1,171459.7,64931.41,56499.52,7000.844,5807.2,2555.693,3638.88
0.1230286,461384.6,314440,437239.1,231989,80839.88,64647.52,8529.282,7000,3556.349,4721.92
0.1242743,509831.1,354649.1,403212,225228.6,83885.66,62882.4,8781.114,5933.76,5510.506,4726.4
0.1250857,344967.4,305117.1,257381.5,163374.4,83872.67,85986.88,8841.578,9903.04,3322.311,3893.12
