TIME,FSC-A,FSC-H,BSC-A,BSC-H,Pacific Blue-A,Pacific Blue-H,EGFP-A,EGFP-H,miRFP670-A,miRFP670-H
4.174823,403707.9,413218.4,396632.3,374777.8,760.9321,1078.56,640.1876,843.36,1336.767,1709.12
4.175257,544847.6,343863.5,422404.2,228094.7,314.1264,535.36,796.2598,894.88,318.7184,463.68
4.175566,389539.3,288349.6,285799.9,172870.9,298.6069,530.88,306.5237,455.84,420.1746,665.28
4.177543,281343.6,276839.4,146893.5,110859.8,83.45658,577.92,246.2868,378.56,276.8168,641.76
4.178251,510328.7,369747.8,498707.1,247866.1,-94.81734,394.24,671.3024,713.44,446.7841,511.84
4.179977,313826.2,321428.8,132670.1,101389.1,282.2318,599.2,162.7652,305.76,173.1296,486.08
4.181634,351934.7,263752.2,318384.6,219317.3,80.68408,432.32,359.8293,498.4,332.3751,688.8
4.182606,310521.9,316715.8,141537.4,99751.68,191.6274,573.44,117.6363,216.16,124.1235,368.48
4.182811,435508.8,297114.7,320974.8,191085.4,-101.1096,332.64,339.8045,378.56,328.9853,622.72
4.183943,312480.3,242823.8,335819.1,202900.3,277.2067,613.76,334.0213,652.96,94.96896,416.64
4.184754,472805.8,316096.5,345522.6,197730.4,83.32662,260.96,558.7779,658.56,360.2192,539.84
4.185452,565222.5,380767.5,438715.2,196768.3,325.0432,493.92,523.0494,628.32,237.7635,468.16
4.185577,325667.2,300191.4,212184.7,159833,128.8021,691.04,278.6363,505.12,371.6125,787.36
4.185988,483116.5,314517.3,401574.2,233001.4,641.2056,806.4,492.8769,451.36,629.1626,847.84
4.186206,482410.4,342520.7,255107.4,151037.6,263.0843,787.36,285.3834,394.24,504.6383,693.28
4.186628,438033.9,323680,289609,170825.8,258.0483,412.16,381.5328,384.16,203.6596,561.12
4.186663,329112.2,242503.5,338396.1,215456.6,326.3969,800.8,380.9805,456.96,249.5142,366.24
4.187703,307176.7,313799.4,165233.4,119209.4,72.11749,295.68,115.1995,324.8,167.5738,628.32
4.187886,506476.8,337031.5,359657.7,192475.4,468.7258,661.92,271.5101,301.28,365.2877,520.8
4.188377,488374.5,326383.7,340335.4,179385.9,380.2549,477.12,433.9179,412.16,50.0133,290.08
4.18928,345391.4,362934.9,149204,119673.1,70.26555,820.96,198.6453,386.4,260.2793,484.96
4.19104,241525.7,261956.8,86330.2,65870.56,64.70972,453.6,136.7622,403.2,12.69285,562.24
4.191463,407595.5,284049.9,275228.8,157046.4,108.29,305.76,424.9506,409.92,214.9337,831.04
4.192023,288312.7,296741.8,119968.9,91835.52,-22.35328,380.8,201.9918,342.72,275.0082,668.64
4.194926,420855.8,302067.4,329182.7,204004.6,357.75,636.16,625.437,664.16,209.6378,449.12
4.195257,506659.3,318954.7,424208.5,193987.4,402.0342,679.84,546.085,519.68,269.2899,432.32
4.197349,336790.1,254974.7,307181.2,198081,117.7338,593.6,552.1066,512.96,195.8728,428.96
4.197714,322689.9,333911.2,148004.9,110156.5,288.275,651.84,299.6249,483.84,137.8344,369.6
4.197817,382431,282191.8,297168.4,218003.5,248.9077,518.56,392.5795,409.92,364.1289,576.8
4.200754,487240.8,327215.8,297808.2,157273.8,235.9116,310.24,517.1146,664.16,527.1649,624.96
4.201108,281513.8,277415,148061.9,98346.08,194.5407,445.76,149.1194,338.24,187.0246,465.92
4.204228,425319.8,296375.5,350515.6,201436.5,104.3803,471.52,483.119,650.72,-197.519,387.52
4.205029,331156.1,332159.5,173776.7,126367.4,147.8522,366.24,92.12064,378.56,205.9664,509.6
4.206011,388988.9,271163.2,314667.4,213718.4,398.6985,496.16,348.1437,421.12,321.8916,696.64
4.206972,266239.2,275496.5,171865.5,140981.1,159.5379,501.76,90.7019,216.16,322.9529,453.6
4.206983,517470.5,350530.9,400411.1,183581.4,345.6419,787.36,477,670.88,409.821,874.72
4.209772,306033,302908.5,166463.4,114801.1,136.1016,461.44,235.5109,431.2,169.4258,535.36
4.210251,361565,265394.1,279438.9,169974.6,268.2935,402.08,336.8046,346.08,477.0325,610.4
4.210971,268613.1,286941.8,164563.2,141969,397.5288,627.2,178.4039,309.12,149.1085,368.48
4.211268,273036.2,271673.9,162596.5,112448,151.5669,455.84,222.374,375.2,170.877,398.72
4.211657,302160.4,296921,169923.1,114128,134.6179,319.2,268.2069,472.64,399.4241,850.08
4.211908,437799.4,294029.1,310710.3,170498.7,407.5683,496.16,469.8738,477.12,530.8904,560
4.212503,273782,288857,161121,132098.4,188.9524,467.04,127.6758,204.96,81.65879,355.04
4.214491,469977.8,340727.5,312121.2,168554.4,453.2388,579.04,426.4127,481.6,212.1829,476
4.214766,294366.5,262613.1,247300.6,176752.8,215.3561,571.2,334.4761,394.24,121.6326,456.96
4.214926,270305,245096.3,225348.9,178573.9,238.4458,668.64,283.7589,331.52,253.8029,380.8
4.215794,226298.7,191658.9,251214.2,178006.1,125.5314,281.12,388.854,691.04,153.3539,552.16
4.215817,377853.2,279210.4,257389.2,131696.3,-29.52279,337.12,480.8555,465.92,435.3042,855.68
4.216583,420207.7,297789,426663.6,255879.7,393.3051,571.2,434.4053,680.96,395.1462,525.28
4.216914,315896,340450.9,129218.9,102716.3,76.31956,300.16,105.6041,224,395.3087,574.56
4.218457,225109.5,203095.2,215570.3,177915.4,464.5995,593.6,297.5456,476,38.96662,428.96
4.219486,385767.3,303478.6,334816,175343.8,539.1755,1100.96,313.2708,505.12,232.5759,499.52
4.220286,478628.4,315166.9,423079.6,211650.9,490.126,677.6,717.4061,674.24,58.28748,498.4
4.220777,312837.4,308396.5,174686.4,142443.8,136.8597,555.52,213.4608,348.32,169.1767,747.04
4.2208,450545.4,298892.2,401862.2,198270.2,282.221,514.08,311.4622,468.16,143.022,816.48
4.22304,462303.9,318314.1,380352,233462.9,501.3135,822.08,488.6856,607.04,313.7474,664.16
4.223829,287738.7,279025.6,136184.4,100418.1,117.5497,427.84,92.2831,237.44,209.562,398.72
4.22464,319056.8,299415.2,147278.3,103429.8,-71.80342,405.44,267.2647,366.24,135.3651,490.56
4.224777,462574.3,316589.3,446776.7,231038.1,-68.67352,243.04,482.1768,468.16,434.0262,560
4.225166,274839.8,290280.5,125895.6,93161.6,364.6271,592.48,217.7062,315.84,252.1242,482.72
4.225314,284568.4,287058.3,157604.7,126645.1,383.1357,585.76,225.9588,495.04,355.4107,470.4
4.227051,436339.9,298433,376274.2,204579.2,533.5222,735.84,582.6474,651.84,286.1415,553.28
4.227509,281594.8,255399.2,177526.4,112312.5,220.8036,470.4,193.4685,341.6,250.4022,666.4
4.230686,291204.8,280174.7,162449.9,119002.2,225.0165,526.4,318.8917,498.4,422.4814,776.16
4.2308,272153.8,271471.2,184942.8,137766.7,253.0231,583.52,334.5844,359.52,166.989,384.16
4.231943,285599.7,283965.9,143743.2,101646.7,139.6322,539.84,210.4068,331.52,206.9628,355.04
4.232057,332563.5,248959.2,289837.2,221626.7,311.8413,554.4,179.0753,383.04,302.3758,586.88
4.232343,255787.8,249777.9,176157.6,132844.3,220.5329,437.92,264.8929,383.04,181.7829,393.12
4.232971,503286.7,322835.5,471441.5,236697.4,477.888,459.2,386.2331,511.84,220.7928,358.4
4.23784,286545.5,269992.8,202663.2,135476.3,244.2832,492.8,312.112,626.08,206.9195,313.6
4.240149,290853.6,229703,280198.4,211214.1,248.821,739.2,406.6586,512.96,272.9505,451.36
4.2408,348775.1,270445.3,310905.2,188275.4,318.1552,480.48,425.2972,572.32,291.08,484.96
4.240949,301874.8,217010.1,307583.7,208028.8,287.9826,658.56,554.9332,873.6,300.0906,435.68
4.245063,332682.9,282761.9,235276.7,154253.1,366.5115,548.8,260.7125,423.36,297.1773,561.12
4.245314,589801.1,361739.8,446085.5,203022.4,385.3558,518.56,609.8633,555.52,113.3909,532
4.24536,476615.8,329072.8,364432.2,205908.6,276.9034,623.84,457.0293,534.24,426.5535,701.12
4.245577,273708.3,256581.9,179267.8,114262.4,16.9599,399.84,266.6907,299.04,354.0894,367.36
4.247554,262136.3,247410.2,170683.6,115964.8,311.5814,713.44,208.8905,290.08,432.7916,638.4
4.248057,431795.1,297931.2,371827.5,210940.8,166.1767,347.2,515.176,574.56,298.4336,775.04
4.248057,412039.8,283134.9,400679.2,191240,167.5305,581.28,313.1409,374.08,385.7241,969.92
4.248263,297215.7,289587.2,206702,142860.5,172.7181,342.72,280.5748,469.28,146.271,388.64
4.248389,301026.3,294349.4,182040.5,136646.7,306.0363,562.24,315.5235,446.88,63.61588,324.8
4.24952,381714.9,413455.8,341779.1,254621.9,840.7823,1142.4,983.2628,1202.88,1369.583,1351.84
4.250903,315761.3,296674.6,195957.9,145386.1,172.9563,523.04,198.5478,237.44,286.6505,613.76
4.251931,477377.7,333178.7,349663.8,181078.2,157.7617,462.56,233.2366,355.04,375.0673,684.32
4.252091,523874.8,346099,458744.1,237155.5,419.4489,524.16,680.5621,714.56,328.4113,629.44
4.254594,287757.9,292232.7,159828.2,139357.1,186.6564,495.04,175.1549,407.68,460.4191,801.92
4.255646,346668.6,354643.5,173627.3,125296.6,100.3298,418.88,234.3737,383.04,200.5189,465.92
4.257223,560393.8,362924.8,416331.3,190655.4,429.0552,519.68,471.5524,511.84,439.8095,581.28
4.258434,340482,245953.1,222794.7,131323.4,282.1452,652.96,199.9557,344.96,333.9238,620.48
4.259371,275511.7,279272,213028.3,159800.5,341.9922,617.12,149.2926,514.08,275.8204,568.96
4.260103,232172.5,203430.1,241614.5,184221,272.3115,421.12,152.2492,258.72,258.5573,787.36
4.260743,391336.7,279115.2,368117.5,218078.6,142.5888,306.88,185.4109,272.16,546.0959,536.48
4.260846,299320.7,279250.7,226223.3,162410.1,153.7979,428.96,136.4482,313.6,351.8043,700
4.260972,372994.7,241936.8,348206.5,200772.3,514.1146,611.52,547.9695,561.12,351.2953,497.28
4.262251,558982.3,324613,501702.2,210388.6,450.8128,798.56,619.3072,593.6,262.5969,445.76
4.262297,572872.3,366877.3,438814,209919.4,321.2093,679.84,655.9886,605.92,45.02063,302.4
4.262743,514684.1,343080.7,461957.8,224731.4,157.621,467.04,371.1901,399.84,63.96244,341.6
4.262926,444811.3,306527.2,380244.7,235763.4,219.9156,626.08,192.2014,384.16,449.3616,762.72
4.263234,373834,267706.9,315448.1,198272.5,243.0486,490.56,553.3195,479.36,301.7693,533.12
4.263806,317555.2,276666.9,246452.6,185304,114.0516,403.2,299.1268,348.32,323.4294,474.88
4.263897,292994.6,300247.4,114701.4,95023.04,-181.1331,306.88,219.0816,314.72,266.3658,536.48
4.264286,346185.5,359571.5,139645.1,101181.9,64.42814,452.48,268.6617,456.96,-41.39256,385.28
4.26488,487654.1,312683.8,461086,242104.8,403.8861,695.52,881.6983,851.2,147.0833,412.16
4.265097,390487.5,274294.7,293690.2,183565.8,608.9753,717.92,356.6237,458.08,315.5993,553.28
4.265337,305563.9,299376,178525.7,148857,91.91487,455.84,237.4819,360.64,339.3172,418.88
4.26536,422405.7,280584.7,307468.3,186053.3,198.9702,581.28,386.2006,377.44,316.4982,589.12
4.266034,423160,300817.4,274457,138828.5,521.8474,518.56,310.3359,434.56,370.4645,687.68
4.267463,401947.1,271853.1,416800.8,243203.5,312.3611,518.56,573.9508,907.2,421.3658,434.56
4.267497,376759.2,308877,232841.7,160423.2,152.0435,361.76,123.2246,278.88,429.2502,467.04
4.267577,393492.9,304790.1,427327.1,281798.7,372.533,658.56,416.2432,377.44,534.3777,579.04
4.267966,430747.8,287045.9,395059.2,225440.3,406.0955,472.64,384.5977,462.56,104.2395,592.48
4.268069,295300.3,290320.8,170059,130613.3,167.9745,658.56,282.4485,432.32,439.0189,659.68
4.269749,317817.3,304367.8,168999,114555.8,4.494483,314.72,277.9431,318.08,315.4477,415.52
4.271291,520263.2,346795.7,353627.9,184089.9,343.2052,663.04,471.2384,500.64,259.911,664.16
4.271474,344090.1,336123.2,188764.8,133689.9,87.55035,524.16,219.439,341.6,387.6735,551.04
4.2716,412041.8,425973,220157.6,163635.4,796.249,1198.4,675.4937,994.56,477.4765,938.56
4.27384,321245.7,307805.1,193237.5,118821.9,172.6531,565.6,295.5745,364,213.2117,583.52
4.273932,487702.5,332617.6,429776.5,215895.7,386.8829,539.84,538.0383,750.4,542.9768,948.64
4.274297,400272.8,292544,352393.3,210672,724.9655,666.4,388.0092,454.72,313.6499,870.24
4.2748,429852.3,305870.9,299592.3,168069.4,228.6338,580.16,288.0692,351.68,486.812,600.32
4.275452,405287.2,283590.7,332066.8,209137.6,392.9911,551.04,510.4108,567.84,546.4532,835.52
4.275931,510693.8,334426.4,458061.7,244137.6,146.2277,582.4,667.9992,654.08,95.30469,258.72
4.276046,463480,319010.7,354229.3,190379.8,480.7688,688.8,469.2673,439.04,576.3226,769.44
4.2764,531776.8,364336,366773.7,190881.6,579.0843,582.4,419.0157,458.08,347.6238,611.52
4.276743,336674.6,245469.3,258263.9,152623.5,369.2082,452.48,270.7736,470.4,341.5482,470.4
4.277223,313658.3,326254.9,141177.9,96103.84,307.0002,566.72,143.1087,254.24,93.92927,351.68
4.277623,294725.8,311486.6,145041.4,116810.4,-22.99226,395.36,261.5681,264.32,77.22929,479.36
4.277691,308009.2,313605.6,148914.3,120512,140.3903,538.72,124.5459,344.96,-3.963809,319.2
4.279771,266329.5,201539.5,288150.6,214426.2,527.4789,754.88,341.0392,469.28,391.7239,534.24
4.281669,273171.1,270097,143069.3,105022.4,39.55145,381.92,89.57558,277.76,199.9449,379.68
4.282092,283048.9,206594.1,302639.7,189056,110.9866,639.52,381.0671,562.24,441.4773,714.56
4.283669,415169.2,299166.6,331316.1,189667.5,511.1039,713.44,280.5532,409.92,-28.17986,312.48
4.284469,537158.8,329870.3,491354,252780.6,691.0565,738.08,535.7964,832.16,230.1716,640.64
4.28576,420372.8,291241.4,312874.7,178715,363.6848,713.44,307.8775,517.44,464.2746,635.04
4.286503,411718.2,282721.6,338509,216509.4,259.9002,885.92,425.8495,476,485.7182,958.72
4.288743,462679.3,289390.1,492792.3,238386.4,209.2696,539.84,532.58,712.32,571.0917,644
4.291646,304308.7,309761.8,141028.8,88757.76,370.6811,478.24,191.0426,372.96,229.6193,384.16
4.292857,268236.4,251718.9,184441.1,109336.6,-32.05703,273.28,302.3974,417.76,339.1872,562.24
4.293257,247690.5,211949.9,231996.6,152068,307.0544,584.64,350.0823,434.56,93.62603,322.56
4.293657,251697.3,245275.5,205267.1,158422.9,-153.8846,174.72,230.6373,442.4,344.1907,483.84
4.295394,289268.2,303333,141280.3,109226.9,185.5409,406.56,242.1606,318.08,241.6949,583.52
4.295897,377644.2,260077.4,400032.3,223958.6,359.2445,586.88,294.3074,278.88,173.173,624.96
4.296343,340524,249279.5,457549,256271.7,343.9741,436.8,598.9033,621.6,75.92968,337.12
4.296525,227703,180398.4,228268,171082.2,163.9566,535.36,252.6874,436.8,535.2983,801.92
4.296537,382921.9,273451.4,288368.1,188774.9,282.8492,620.48,406.8969,564.48,297.7405,604.8
4.29768,267331.8,250721,231975.2,180080.3,173.2488,403.2,251.2037,520.8,137.0438,262.08
4.298708,421061.3,294226.3,348847,181571,248.4745,366.24,479.9349,407.68,442.8311,640.64
4.299657,373323.7,274329.4,299329.5,206138.2,285.6975,473.76,401.4277,490.56,164.9313,563.36
4.300217,310344.7,308776.2,145129.7,99033.76,87.66949,544.32,217.2839,260.96,101.3154,543.2
4.300994,242001.4,259957.6,92948.3,84519.68,140.2928,400.96,77.5217,220.64,99.44178,549.92
4.302023,342674.3,353229,167964.4,122940.2,263.7666,461.44,194.4649,402.08,130.784,271.04
4.302697,423203.8,309163.7,280060.3,190048.3,82.38441,449.12,475.5812,539.84,137.2171,430.08
4.30328,433070.3,293881.3,431605.4,245267.7,588.3332,1006.88,467.3612,599.2,330.2199,805.28
4.303634,334761.5,297873,391940.6,230086.1,447.2064,748.16,277.694,365.12,264.7413,819.84
4.306023,309467.2,311763.2,161919.9,118127.5,0.5415039,241.92,260.7775,257.6,286.5639,651.84
4.307669,562444.9,329894.9,466030.9,214855.2,97.0375,403.2,723.5684,654.08,243.5576,571.2
4.308331,287043.5,202826.4,313664.4,241141.6,252.2867,476,431.3187,442.4,257.0952,527.52
4.308651,297888.6,285521.6,185559.6,121171.7,1.202139,330.4,161.4548,245.28,400.9403,677.6
4.308789,442530.6,313833,304405.8,186112.6,296.7766,506.24,310.5525,400.96,486.3138,620.48
4.309097,481064.6,262572.8,527802.5,223077.1,527.3382,580.16,628.7077,493.92,280.7156,407.68
4.309977,494577.2,331179.5,427180,213550.4,79.24368,378.56,595.0695,480.48,746.3115,891.52
4.310411,371447.1,320790.4,253347.9,175524.2,399.4025,526.4,273.5136,332.64,337.3678,754.88
4.312708,387901.2,305402.7,233249.2,171304,88.59004,515.2,297.1015,479.36,195.8078,722.4
4.313074,324630.8,309557.9,193014.8,150511.2,174.4834,960.96,174.1152,334.88,397.9079,566.72
4.31352,433901.7,297940.2,288759.5,179626.7,220.8145,361.76,399.2292,444.64,188.3026,552.16
4.317097,358393.5,380623,145605.6,95313.12,73.75283,255.36,330.9239,395.36,217.5763,378.56
4.317532,288001.8,249427.4,227106,148273.4,163.3284,366.24,292.3363,387.52,347.3098,472.64
4.317988,299778.4,318619.8,113971.2,90904.8,-37.13634,612.64,104.9326,230.72,221.5293,491.68
4.318091,382140.5,268030.6,305418,157226.7,144.1808,480.48,330.4798,364,389.5904,614.88
4.318366,433546.4,334250.6,335745,217500.6,72.77813,484.96,243.7959,441.28,429.9216,431.2
4.31904,487231.8,334924.8,264275.1,159561.9,335.6566,683.2,296.3218,331.52,325.3464,579.04
4.320012,523201.9,336107.5,530633.9,250279.7,425.8928,479.36,622.8486,453.6,132.3652,476
4.320286,447314,297281.6,520229.1,264100.5,309.5453,546.56,645.8409,582.4,202.0568,511.84
4.320949,299487.9,317141.4,129870.2,100143.7,129.8635,397.6,192.4938,329.28,132.9284,462.56
4.321692,288343.9,289914.3,157329.6,116070.1,271.1635,376.32,137.9752,271.04,241.6407,646.24
4.321772,233044.1,200686.1,253122.7,199408.2,208.8147,456.96,292.0656,428.96,98.71616,394.24
4.323668,331976.6,323254.4,183066.1,145009.8,221.67,650.72,238.1318,334.88,208.4357,496.16
4.323737,268864.7,222332.3,238528.2,155417.9,413.0917,554.4,415.1277,608.16,101.7161,549.92
4.325257,444654.2,311414.9,318664.1,202435.5,619.6321,579.04,407.3951,493.92,275.2681,868
4.325863,293466.3,246282.4,246611.9,151500.2,237.0488,465.92,285.0368,433.44,427.604,608.16
4.32592,284705.8,291373.6,166286.4,134543.4,194.1833,533.12,172.025,308,413.1242,723.52
4.328286,238483.3,215482.4,189118,144747.7,346.6816,703.36,228.0273,402.08,255.4166,306.88
4.331234,439709.3,321647.2,287370.7,184781,369.0999,555.52,168.072,492.8,326.6027,420
4.337394,283417.7,284699.5,144438.1,100523.4,84.98363,344.96,219.569,295.68,183.6348,446.88
4.3388,273759.8,280458.1,185310.2,150187.5,25.46151,303.52,305.0725,406.56,404.0486,467.04
4.341223,449771.4,333770.1,284432.2,161833.3,245.2904,728,263.1168,448,290.7551,611.52
4.341966,440099.4,307463.5,437004.1,202797.3,282.0586,879.2,421.5825,535.36,217.6846,472.64
4.342971,317410.7,326036.5,155964.4,121935.5,67.47139,301.28,120.3655,180.32,160.9133,383.04
4.343177,383364.6,265357.1,463219.7,234082.2,231.4713,384.16,484.3644,455.84,578.0229,743.68
4.343634,280674.4,219887.4,218186.8,158221.3,161.9963,325.92,461.188,528.64,229.4894,540.96
4.34368,452614.9,329032.5,351871.8,208463.4,313.2167,607.04,496.0392,629.44,136.7081,365.12
4.345017,349693,378396.5,175150,157164,957.6389,1210.72,525.3346,915.04,1041.745,1174.88
4.347806,305509.1,302178.3,179902,139927.2,285.8166,496.16,350.8404,543.2,378.1538,862.4
4.348389,456808.7,304744.2,414959.2,222791.5,471.5741,584.64,522.3455,542.08,344.1149,473.76
4.348697,490230.7,315589.1,390335.9,196278.9,349.8332,518.56,646.22,617.12,485.4691,412.16
4.348835,522307.4,353746.4,389627.9,205759.7,482.4042,547.68,577.8063,731.36,248.9618,852.32
4.35104,279229.6,261143.7,212091,160190.2,236.0957,646.24,242.0956,388.64,115.362,380.8
4.351166,299548.1,303737.3,144147.4,101464.2,274.2176,469.28,102.4417,332.64,199.3492,648.48
4.351246,491723.7,335956.3,387939.2,225565.8,245.8103,624.96,521.2408,571.2,313.9098,624.96
4.352526,317187.8,325207.7,159505.7,113656.5,314.7437,500.64,272.214,439.04,-41.55501,193.76
4.354994,272870.2,236913.6,225615,159458.9,162.2021,646.24,320.6245,430.08,373.0421,723.52
4.35504,495595.3,320615.7,383642.8,177578.2,254.2686,579.04,520.4177,842.24,326.0395,582.4
4.355165,513152.4,339190.9,421727.2,216151,32.6202,539.84,456.1846,527.52,471.9856,567.84
4.356034,538007.2,341654.9,397958,179285.1,317.6137,551.04,406.4529,511.84,383.9588,565.6
4.358869,266108.2,260823.4,165524.6,120318.2,93.87512,814.24,222.439,263.2,97.48154,469.28
4.359017,494023.4,319396,472336,273803,485.6315,731.36,599.6398,551.04,311.3431,678.72
4.3596,464798.2,328783.8,256262.1,137853,334.5195,682.08,449.1992,385.28,200.4756,407.68
4.360034,264674.7,215017.6,294419.4,200193.3,5.902393,364,414.218,544.32,130.7407,396.48
4.361463,322158.3,335996.7,159533,133289,185.4651,454.72,181.8912,192.64,370.1613,455.84
4.361931,224457.7,205272.5,204272.6,149919.8,-30.37837,355.04,284.6036,476,170.4113,351.68
4.3624,417141.8,270753.3,427330,266323.7,779.7115,705.6,389.5796,393.12,296.2893,780.64
4.364491,513267.2,352021.6,388072.3,197827.8,269.6798,520.8,469.6463,524.16,518.1001,705.6
4.366663,296130.9,297296.2,161363.9,115697.1,165.6569,712.32,206.757,367.36,175.9021,295.68
4.367623,374298.7,288641.9,288824.3,202926.1,348.3386,723.52,327.7723,416.64,439.4088,667.52
4.367795,299188.7,288127.8,173624.2,123400.5,372.9121,482.72,221.3993,277.76,186.5914,408.8
4.368514,247681.3,184168.3,356733.4,252909.4,142.5672,567.84,222.9805,448,423.3153,687.68
4.371589,304664.6,298439.7,178341.9,138698.6,224.2368,406.56,268.196,359.52,192.927,412.16
4.371806,301289.8,311677,150421.1,117161,73.18967,415.52,182.6818,304.64,208.8905,526.4
4.37224,300873,306909.1,174283.1,145589.9,-138.7983,517.44,255.3732,293.44,175.3281,442.4
4.374926,448196.9,316084.2,341599.9,184421.4,449.08,595.84,585.1166,649.6,201.4936,362.88
4.375554,306975.1,247674.6,197610.2,130641.3,5.415039,633.92,232.1644,352.8,298.9102,669.76
4.382126,288569.9,292846.4,173479.2,117782.6,223.1321,616,280.8564,276.64,520.8834,878.08
4.38512,255706.4,236940.5,224939.8,157642.2,23.03558,290.08,272.853,488.32,230.8864,602.56
4.386126,401719.9,271532.8,362948.9,235164.2,395.3628,493.92,242.8753,409.92,356.8078,446.88
4.389394,461062.6,303985.9,413241.7,225805.4,419.9796,603.68,565.4817,733.6,274.4667,520.8
4.392926,295627.4,268465.1,209635.4,157180.8,336.8046,648.48,279.0586,407.68,113.9866,359.52
4.396229,258195.8,280421.1,129513.3,110512.6,-157.2419,155.68,-7.938447,142.24,266.3658,570.08
4.396274,347540.5,261260.2,326875.3,222845.3,-24.24854,257.6,442.452,696.64,409.9726,536.48
4.396869,265161.7,268489.8,142560.8,110789.3,232.4135,628.32,197.3782,461.44,258.7197,420
4.398034,384617.4,288918.6,262106,176444.8,813.2955,986.72,411.8895,396.48,448.2786,605.92
4.398229,367769.1,278187.8,276807.8,168539.8,278.2572,553.28,317.6895,418.88,391.9622,677.6
4.39952,499693.2,336101.9,448981.7,236085.9,197.0099,418.88,563.6622,500.64,391.7348,502.88
4.40512,295973.7,235780.2,294393.6,215165.4,331.2921,594.72,313.0109,424.48,151.0254,412.16
4.406468,455187.2,357294.6,261882.6,164332,475.0072,575.68,358.6056,506.24,243.3302,552.16
4.407223,298297.4,247644.3,210847.4,154202.7,324.5991,604.8,166.9457,325.92,277.2175,499.52
4.407429,353236.6,260413.4,325977.4,189452.5,235.186,442.4,448.3652,374.08,381.5978,506.24
4.407829,357224,278397.3,248194.2,145893.4,41.95572,341.6,366.3382,519.68,175.718,369.6
4.407851,460569.2,312789.1,396315.2,225424.6,255.1133,505.12,426.326,349.44,374.8182,721.28
4.407874,228461,212085.4,199481.9,159865.4,122.8456,293.44,281.2571,563.36,356.0713,613.76
4.408777,424553.5,335313.4,269387.4,187158.7,356.6128,528.64,282.9575,328.16,410.3625,576.8
4.409268,394342.8,300388.5,273996,182452.5,286.7372,539.84,431.3945,579.04,266.5066,384.16
4.409303,269673.8,251546.4,216258.5,150395.8,69.9948,533.12,406.7452,713.44,281.8419,386.4
4.409509,290895.1,314260.8,78424.81,55212.64,192.4072,651.84,91.73077,230.72,292.7478,488.32
4.410069,498861.1,321742.4,448608.8,226322.9,411.4455,650.72,861.6411,777.28,669.6995,960.96
4.41064,273679.2,206374.6,272646.5,196454.7,78.95127,543.2,275.5605,430.08,213.5475,420
4.410789,518451.3,320057.9,429252.9,193739.8,497.328,607.04,488.8806,413.28,565.7092,702.24
4.41168,507594.5,334533.9,454073.7,240081,188.9199,498.4,378.0239,374.08,546.7781,560
4.411794,426787.5,333898.9,243192.9,158373.6,128.3581,498.4,328.1622,424.48,165.906,409.92
4.412514,399449.4,285922.6,396148.4,212588.3,267.308,557.76,369.2732,359.52,436.7879,672
4.412629,338608.7,268366.6,204685,145535,254.5393,432.32,415.7667,478.24,107.0228,518.56
4.415006,315850.1,283286.1,174669.4,126519.7,218.1828,533.12,245.193,444.64,330.534,630.56
4.417623,250890.1,256323.2,121107,92123.36,52.81829,352.8,137.9211,257.6,129.4086,484.96
4.418674,251693.5,221870.9,198066.1,142688,255.1891,411.04,371.0926,425.6,367.0422,581.28
4.418766,542829,373317.3,470991.3,257925.9,534.8109,818.72,452.968,477.12,154.0254,376.32
4.419303,435664.9,298957.1,321745.4,185073.3,159.8628,434.56,301.5635,449.12,424.6365,1050.56
4.419783,284662.2,279217.1,155049,112737,29.79354,392,188.2484,333.76,19.54829,280
4.4208,200385.3,147877,307315.2,233028.3,61.96971,384.16,490.7542,771.68,335.505,556.64
4.421223,273345.2,279401.9,153640.8,122943.5,-15.72527,451.36,139.0474,222.88,387.9009,556.64
4.42216,395634.5,282117.9,320150.3,213727.4,384.3811,448,453.3687,490.56,370.941,444.64
4.422777,293075.2,263693.9,219711.4,151352.3,59.85784,321.44,233.3882,318.08,35.91254,297.92
4.424411,258803.2,210915,244773,172950.4,343.5301,581.28,327.5557,451.36,253.6729,380.8
4.424629,310704.5,302394.4,181235.3,113153.6,244.045,431.2,206.4754,450.24,294.4482,603.68
4.426229,374524.3,282761.9,240940.4,159416.3,0.2599219,414.4,321.036,418.88,428.6328,511.84
4.427452,438777.3,309761.8,374144.7,227940.2,294.329,562.24,484.8084,536.48,517.4828,589.12
4.427886,294434.7,315610.4,118217.2,99776.32,125.1524,533.12,117.7013,253.12,248.9185,371.84
4.428948,324145.8,334280.8,150075.4,99256.64,337.5519,769.44,196.6309,349.44,342.5879,442.4
4.429371,358618,307245.1,208380.3,144939.2,-23.03558,521.92,253.7596,302.4,455.199,752.64
4.430983,370994.4,272367.2,384467.4,232995.8,196.0028,722.4,207.526,520.8,457.4842,808.64
4.433497,357525.9,289639.8,261907.1,175162.4,620.1519,689.92,173.1838,406.56,401.6551,463.68
4.434686,352545.1,264371.5,311775.6,204667.7,233.2041,589.12,419.1457,553.28,250.6513,408.8
4.435303,286481.6,297084.5,146960.7,120778.6,48.21551,464.8,134.2063,199.36,350.6888,412.16
4.43576,244050.5,193081.3,310177.6,214681.6,118.806,685.44,484.9817,663.04,192.8512,343.84
