FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
10205.333984,10999.726562,336.639435,3.750828,32.006123,330.037140,10523.044922,18629.236328,4.008827,4.041382,2.527165,0.574127,1.505233,2.518563,4.022141,4.270195,126.000000
9977.263672,13564.571289,413.177826,6.858131,54.042522,1547.028442,13046.510742,21583.501953,3.999012,4.132406,2.616137,0.836206,1.732736,3.189498,4.115494,4.334122,550.000000
13603.824219,22866.486328,736.177856,14.142723,79.107147,1586.068604,23134.767578,24334.796875,4.133661,4.359200,2.866983,1.150533,1.898216,3.200322,4.364265,4.386228,822.000000
6945.850098,18951.138672,510.509857,7.324089,61.008686,636.344910,22872.509766,42528.761719,3.841725,4.277635,2.708004,0.864754,1.785392,2.803693,4.359314,4.628683,1941.000000
7982.029785,9097.239258,342.399841,7.386463,23.405577,672.865601,9014.716797,26778.404297,3.902113,3.958910,2.534534,0.868437,1.369319,2.827928,3.954952,4.427785,1969.000000
4307.751953,7492.112793,12.001911,6.135053,26.279621,667.262451,6942.887207,19228.664062,3.634251,3.874604,1.079250,0.787818,1.419619,2.824297,3.841540,4.283949,2590.000000
4415.198242,18431.216797,689.160095,10.828125,46.148151,1187.091431,19246.597656,24276.974609,3.644950,4.265554,2.838320,1.034553,1.664154,3.074484,4.284354,4.385195,2958.000000
7881.373047,5183.444336,50.579483,8.574694,19.026669,41.019894,5239.304199,26853.791016,3.896602,3.714618,1.703974,0.933219,1.279363,1.612995,3.719274,4.429006,3408.000000
5778.790527,11084.113281,11.591774,3.951404,6.842816,267.458832,10707.828125,24986.619141,3.761837,4.044701,1.064150,0.596751,0.835235,2.427257,4.029701,4.397707,3540.000000
5295.683105,11628.507812,7.690845,4.452676,25.277407,546.793152,11363.531250,22427.511719,3.723922,4.065524,0.885974,0.648621,1.402732,2.737823,4.055513,4.350781,3811.000000
