FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
6215.565430,7934.940918,2.325139,4.192736,22.671648,132.323227,7855.722168,26176.078125,3.793481,3.899544,0.366449,0.622497,1.355483,2.121636,3.895186,4.417904,346.000000
6572.026855,7105.708008,5.051164,7.057777,22.178249,167.487106,7046.953613,25058.496094,3.817699,3.851607,0.703391,0.848668,1.345927,2.223981,3.848001,4.398955,733.000000
4732.891602,6246.236328,5.402710,7.003020,17.207262,204.877441,6098.384766,24205.443359,3.675127,3.795618,0.732612,0.845285,1.235712,2.311494,3.785215,4.383913,941.000000
4571.975586,2690.361572,3.222507,3.241208,4.480672,19.446056,2710.570557,27702.449219,3.660104,3.429811,0.508194,0.510707,0.651343,1.288832,3.433061,4.442518,1258.000000
6729.809570,11232.691406,5.242356,5.716542,25.656706,253.261292,11405.844727,24494.132812,3.828003,4.050484,0.719526,0.757133,1.409201,2.403569,4.057127,4.389062,1589.000000
10898.740234,35072.105469,5.421213,5.684194,38.441887,240.886246,29657.167969,8048.311035,4.037376,4.544962,0.734096,0.754669,1.584805,2.381812,4.472130,3.905705,1617.000000
4217.595703,7761.061035,4.212387,3.722519,23.387075,147.051163,7648.695312,22870.181641,3.625065,3.889921,0.624528,0.570837,1.368976,2.167469,3.883587,4.359270,1750.000000
5432.906250,22211.998047,5.461301,4.976615,19.745180,159.700668,22049.707031,23783.099609,3.735032,4.346588,0.737296,0.696934,1.295461,2.203307,4.343403,4.376268,1794.000000
4705.875000,6415.558105,5.711084,6.398021,24.426294,464.867462,6369.340820,23995.791016,3.672640,3.807235,0.756719,0.806046,1.387858,2.667329,3.804095,4.380135,1877.000000
4312.140137,5424.900879,3.823836,4.999493,7.354717,43.517723,5301.528809,23429.210938,3.634693,3.734392,0.582499,0.698926,0.866566,1.638666,3.724401,4.369758,2046.000000
11389.576172,30781.572266,4.311067,4.966558,20.386597,291.200531,32570.591797,30712.291016,4.056508,4.488291,0.634585,0.696056,1.309345,2.464192,4.512825,4.487312,2189.000000
6784.860352,15935.845703,5.572316,3.638185,29.613144,724.068054,16119.553711,23543.781250,3.831541,4.202375,0.746036,0.560885,1.471485,2.859779,4.207353,4.371876,2829.000000
6126.176758,5247.382324,2.608843,1.925279,12.116010,155.611618,5232.425781,28947.978516,3.787189,3.719943,0.416448,0.284494,1.083360,2.192042,3.718703,4.461618,3096.000000
4791.651855,20190.431641,11.782966,10.985603,49.574184,695.938171,23471.841797,36262.304688,3.680485,4.305146,1.071255,1.040824,1.695256,2.842571,4.370547,4.559455,3220.000000
