FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
4568.000977,5962.162109,4.119875,3.307315,6.448098,95.250519,9156.126953,83991.484375,3.659726,3.775404,0.614884,0.519476,0.809432,1.978867,3.961712,4.924235,32.000000
11195.876953,17736.857422,5.245440,9.034300,28.595509,599.253723,17522.710938,22945.175781,4.049058,4.248877,0.719782,0.955895,1.456298,2.777611,4.243601,4.360692,325.000000
6231.585449,10343.661133,6.044128,5.484972,20.577789,28.163786,10276.559570,27491.451172,3.794599,4.014674,0.781334,0.739174,1.313399,1.449691,4.011848,4.439198,443.000000
5235.176758,3122.038818,4.079786,5.621521,21.641678,124.435028,3195.093262,26285.619141,3.718931,3.494438,0.610637,0.749854,1.335291,2.094943,3.504483,4.419718,538.000000
3114.320068,13295.085938,4.662613,6.916231,16.127954,85.552162,12961.392578,21052.617188,3.493363,4.123691,0.668629,0.839869,1.207579,1.932231,4.112652,4.323306,801.000000
5372.316895,5675.673828,4.422081,5.441366,25.730717,102.401711,5633.256348,24384.019531,3.730162,3.754017,0.645627,0.735708,1.410452,2.010307,3.750760,4.387105,1024.000000
6084.065430,12386.777344,4.946317,7.075676,24.713083,711.437012,11759.215820,19529.326172,3.784194,4.092958,0.694282,0.849768,1.392927,2.852136,4.070378,4.290687,1427.000000
5229.370117,17662.267578,7.138855,9.796888,14.373306,142.468735,17583.738281,24048.677734,3.718449,4.247046,0.853629,0.991088,1.157557,2.153720,4.245111,4.381091,1562.000000
4391.589355,6095.823730,4.687283,2.941615,2.679769,248.321152,5891.142090,24565.222656,3.642622,3.785033,0.670921,0.468586,0.428097,2.395014,3.770200,4.390321,1888.000000
3498.023682,12376.943359,3.287266,3.122947,10.130082,97.239532,12584.979492,26623.443359,3.543823,4.092613,0.516835,0.494565,1.005613,1.987843,4.099853,4.425264,2045.000000
6557.613770,12622.180664,5.035745,4.018936,25.308245,39.117226,11901.414062,16943.201172,3.816746,4.101134,0.702064,0.604111,1.403262,1.592368,4.075599,4.228995,2161.000000
5459.694824,21421.595703,6.889072,9.103244,27.312674,564.472229,26551.355469,7931.516602,3.737168,4.330852,0.838161,0.959196,1.436364,2.751642,4.424087,3.899356,2497.000000
2514.674805,19258.140625,3.219423,4.416458,11.786050,31.629908,18170.875000,18524.117188,3.400482,4.284615,0.507778,0.645074,1.071368,1.500098,4.259376,4.267737,2565.000000
2121.001709,6566.664551,2.744528,3.032576,8.751651,15.190497,6641.121094,24560.888672,3.326541,3.817345,0.438468,0.481812,0.942090,1.181572,3.822241,4.390244,2581.000000
5228.559082,5720.649902,3.453787,6.669116,9.001433,166.870361,5812.620117,29467.203125,3.718382,3.757445,0.538296,0.824068,0.954312,2.222379,3.764372,4.469339,2722.000000
9103.782227,26348.892578,9.084694,7.824502,14.012509,470.714203,24589.412109,17626.958984,3.959222,4.420763,0.958310,0.893457,1.146516,2.672757,4.390748,4.246177,2932.000000
7415.386230,7168.875488,5.331784,4.621059,15.421778,574.574524,6738.840820,19890.195312,3.870134,3.855451,0.726873,0.664742,1.188134,2.759346,3.828585,4.298639,3124.000000
6806.323242,18906.242188,4.169215,7.233561,11.369744,358.438385,25665.009766,55468.628906,3.832913,4.276605,0.620054,0.859352,1.055751,2.554415,4.409341,4.744048,3255.000000
6562.818848,17050.314453,6.771890,8.888161,23.377823,304.778229,16957.076172,23911.003906,3.817091,4.231732,0.830710,0.948812,1.368804,2.483984,4.229351,4.378598,3633.000000
5849.389648,2622.796875,4.693450,7.029963,20.876911,309.521027,2724.836914,27537.810547,3.767111,3.418765,0.671492,0.846953,1.319666,2.490690,3.435340,4.439929,3748.000000
4596.019531,6491.572266,3.984190,6.763950,24.639072,83.939369,6606.500977,28656.775391,3.662382,3.812350,0.600340,0.830200,1.391624,1.923966,3.819972,4.457227,3950.000000
