FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
4946.520508,6785.005371,5.248523,5.191617,14.527493,142.533493,6566.686035,21761.617188,3.694300,3.831550,0.720037,0.715303,1.162191,2.153917,3.817346,4.337691,62.000000
3715.029297,5558.192383,3.253344,5.192848,15.030143,212.679291,5503.469238,25270.455078,3.569962,3.744934,0.512330,0.715406,1.176963,2.327725,3.740637,4.402613,231.000000
4611.108398,4491.305176,3.799166,4.407092,13.953918,165.562851,4590.497070,25030.576172,3.663805,3.652373,0.579688,0.644152,1.144696,2.218963,3.661860,4.398471,344.000000
8606.665039,13644.344727,6.993919,6.791043,25.915741,258.260040,17517.812500,16080.028320,3.934835,4.134953,0.844721,0.831936,1.413564,2.412057,4.243480,4.206287,383.000000
4425.223633,14787.409180,8.208913,9.362608,18.866314,346.458038,14666.275391,25474.230469,3.645935,4.169892,0.914286,0.971397,1.275687,2.539651,4.166320,4.406101,541.000000
4743.968262,2804.068359,3.873176,5.074149,14.644675,85.808113,2911.071777,30966.193359,3.676142,3.447789,0.588067,0.705363,1.165680,1.933528,3.464053,4.490888,714.000000
9481.208008,11006.184570,7.771022,5.384245,16.636770,235.832001,10719.540039,22172.250000,3.976864,4.041637,0.890478,0.731125,1.221069,2.372603,4.030176,4.345810,860.000000
4122.625488,4047.909668,3.422950,4.776067,17.191843,133.458038,3956.945068,26865.294922,3.615174,3.607231,0.534401,0.679070,1.235322,2.125345,3.597360,4.429192,1068.000000
4692.491211,4635.639648,4.437500,5.529069,13.115141,21.481323,4686.999512,27684.771484,3.671403,3.666110,0.647138,0.742652,1.117773,1.332061,3.670895,4.442241,1143.000000
5319.804199,9555.982422,5.948532,5.341482,23.806463,332.531891,9364.083008,21007.240234,3.725896,3.980275,0.774410,0.727662,1.376695,2.521833,3.971465,4.322369,1380.000000
4199.993652,12867.726562,4.138377,4.859449,9.596595,197.192764,12282.293945,18312.361328,3.623249,4.109502,0.616830,0.686587,0.982117,2.294891,4.089280,4.262744,1396.000000
5503.477539,6618.307617,4.644111,6.613011,22.853588,192.678162,6852.910645,29425.671875,3.740637,3.820747,0.666903,0.820399,1.358954,2.284832,3.835875,4.468726,1473.000000
