FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
6623.476074,13904.972656,121.742920,0.870540,15.523540,36.798256,7558.672852,0.000000,3.821086,4.143170,2.085444,0.000000,1.190991,1.565827,3.878446,0.000000,77.000000
5080.675293,9397.021484,61.230717,5.325967,18.742964,35.675774,9117.151367,20100.248047,3.705921,3.972990,1.786969,0.726398,1.272838,1.552373,3.959859,4.303201,197.000000
7432.933105,7964.359863,323.548950,5.098469,44.424339,25.490185,7817.494629,22674.976562,3.871160,3.901151,2.509940,0.707440,1.647621,1.406373,3.893068,4.355547,216.000000
4448.182129,10237.479492,7.585997,5.284683,13.630125,30.121960,9870.275391,20786.621094,3.648183,4.010193,0.880013,0.723019,1.134500,1.478883,3.994329,4.317784,752.000000
7253.453125,10112.729492,7.178944,7.165057,4.656446,31.145761,10154.609375,27751.802734,3.860545,4.004869,0.856061,0.855220,0.668055,1.493399,4.006663,4.443291,885.000000
8666.067383,11729.450195,348.391541,0.000000,30.871309,25.570362,8585.018555,0.000000,3.937822,4.069278,2.542068,0.000000,1.489555,1.407737,3.933741,0.000000,1015.000000
5902.901855,14832.391602,100.903015,1.293691,17.395370,63.750130,13982.028320,17959.783203,3.771065,4.171211,2.003904,0.111830,1.240434,1.804481,4.145570,4.254301,1061.000000
6912.373047,13015.218750,63.302990,1.643375,16.969814,55.013901,12839.244141,23548.240234,3.839627,4.114451,1.801424,0.215737,1.229677,1.740472,4.108540,4.371958,1081.000000
4575.299805,5658.478516,7.037092,4.689269,8.982931,26.523237,5563.463379,23461.521484,3.660419,3.752700,0.847393,0.671105,0.953418,1.423627,3.745345,4.370356,1146.000000
9676.852539,9062.932617,69.186760,2.357245,10.142417,32.403927,9133.005859,27440.119141,3.985734,3.957269,1.840023,0.372405,1.006141,1.510598,3.960614,4.438386,1330.000000
5809.748535,13403.199219,66.343559,3.523428,24.142591,20.263247,12822.242188,20508.453125,3.764157,4.127209,1.821799,0.546965,1.382784,1.306709,4.107964,4.311933,1397.000000
4939.575684,11280.926758,68.335648,2.070102,13.713387,43.930943,10900.973633,24254.242188,3.693690,4.052345,1.834647,0.315992,1.137145,1.642771,4.037465,4.384788,1441.000000
9388.785156,15363.963867,12.489141,7.825928,17.740749,37.510597,14788.113281,21600.375000,3.972610,4.186503,1.096533,0.893536,1.248972,1.574154,4.169913,4.334461,1483.000000
14753.475586,14236.344727,181.212830,5.434498,22.286180,38.053337,13992.314453,25554.380859,4.168894,4.153399,2.258189,0.735159,1.348036,1.580393,4.145890,4.407465,1608.000000
5296.197754,10978.726562,41.235756,4.433408,7.900538,44.920822,10919.602539,20094.781250,3.723964,4.040552,1.615274,0.646738,0.897657,1.652448,4.038207,4.303083,1811.000000
11734.806641,8194.061523,30.195971,1.946688,15.597550,42.453831,12701.558594,99998.000000,4.069476,3.913499,1.479949,0.289296,1.193056,1.627917,4.103857,4.999991,1988.000000
5648.487305,9647.923828,29.983192,6.414165,24.420128,67.413612,9293.520508,19768.882812,3.751932,3.984434,1.476878,0.807140,1.387748,1.828748,3.968180,4.295982,2369.000000
9445.843750,25791.396484,224.012039,6.063395,44.452095,27.001217,24747.990234,20822.658203,3.975241,4.411475,2.350271,0.782716,1.647892,1.431383,4.393540,4.318536,2456.000000
4601.888184,11285.528320,40.335304,2.464980,6.469684,31.620657,10851.635742,20585.558594,3.662936,4.052522,1.605685,0.391813,0.810883,1.499971,4.035495,4.313563,2568.000000
9421.404297,9979.570312,94.208221,2.539320,12.627911,69.896019,10140.221680,27571.140625,3.974116,3.999112,1.974089,0.404717,1.101331,1.844452,4.006047,4.440455,2741.000000
4942.373047,9750.566406,36.449791,6.859290,19.045170,0.000000,9515.898438,25086.349609,3.693936,3.989030,1.561695,0.836279,1.279785,0.000000,3.978450,4.399437,2851.000000
10251.122070,10576.295898,58.837734,1.094567,16.168043,35.703526,10740.422852,26743.951172,4.010771,4.024333,1.769656,0.039242,1.208658,1.552711,4.031022,4.427226,3129.000000
11216.004883,14715.734375,247.744492,7.216150,31.019327,30.492008,14556.931641,22088.970703,4.049838,4.167782,2.394004,0.858306,1.491632,1.484186,4.163070,4.344175,3171.000000
5229.327148,7479.269043,52.327961,2.951659,8.193494,10.725244,7375.342285,27488.970703,3.718446,3.873859,1.718734,0.470066,0.913469,1.030407,3.867782,4.439158,3310.000000
10594.490234,6997.681641,7.228283,6.502699,26.569492,39.416348,7217.316406,31873.503906,4.025080,3.844954,0.859035,0.813094,1.424383,1.595676,3.858376,4.503430,3407.000000
3974.945312,5186.697266,26.988882,2.058861,6.811979,32.419346,5391.033691,29899.490234,3.599331,3.714891,1.431185,0.313627,0.833273,1.510804,3.731672,4.475664,3882.000000
6396.599121,8546.816406,91.303337,0.000000,11.545518,45.947708,8453.414062,25083.308594,3.805949,3.931804,1.960487,0.000000,1.062413,1.662264,3.927032,4.399385,3912.000000
4413.120117,8775.293945,30.615358,2.217383,19.261032,42.315063,8725.627930,22424.501953,3.644746,3.943262,1.485939,0.345841,1.284680,1.626495,3.940797,4.350723,4105.000000
7273.768555,27655.628906,1.930420,6.204330,44.674122,0.000000,26992.349609,26197.558594,3.861759,4.441783,0.285652,0.792695,1.650056,0.000000,4.431241,4.418261,4134.000000
5340.711914,12325.669922,91.062805,6.073709,11.616444,36.166088,12437.958984,24460.080078,3.727599,4.090810,1.959341,0.783454,1.065073,1.558302,4.094749,4.388458,4170.000000
8665.577148,7182.730469,32.891159,4.084333,12.492226,51.917824,7108.804199,23430.808594,3.937798,3.856290,1.517079,0.611121,1.096640,1.715317,3.851797,4.369787,4506.000000
8723.107422,10697.156250,5.399627,9.806483,11.468425,50.363621,10471.392578,21725.027344,3.940671,4.029268,0.732364,0.991513,1.059504,1.702117,4.020004,4.336960,4606.000000
