FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
4672.240234,4482.559570,3.358191,5.205786,12.896195,51.504604,5493.875000,56304.972656,3.669525,3.651526,0.526105,0.716486,1.110462,1.711846,3.739879,4.750547,23.000000
6448.828613,8940.020508,7.185112,10.485554,18.952658,34.645805,8696.553711,22362.185547,3.809481,3.951339,0.856434,1.020591,1.277670,1.539651,3.939347,4.349514,74.000000
9281.310547,15406.346680,7.928292,3.621250,21.003345,34.201748,15212.269531,21476.404297,3.967609,4.187700,0.899180,0.558859,1.322289,1.534048,4.182194,4.331962,304.000000
2801.138672,3273.820312,2.371395,3.376536,8.335346,70.839645,3249.456787,30096.447266,3.447335,3.515055,0.375004,0.528471,0.920924,1.850276,3.511811,4.478515,321.000000
3452.464355,2943.958984,2.920300,3.358286,7.527406,30.714039,2962.062988,31808.738281,3.538129,3.468932,0.465428,0.526118,0.876645,1.487337,3.471594,4.502546,337.000000
6320.529785,6657.779785,4.311067,5.244094,16.707697,25.715298,6614.294434,26516.037109,3.800754,3.823329,0.634585,0.719670,1.222917,1.410192,3.820483,4.423509,563.000000
4133.171875,3544.202637,4.363490,6.604324,27.870831,38.050251,3599.276123,26096.087891,3.616283,3.549519,0.639834,0.819828,1.445150,1.580358,3.556215,4.416575,717.000000
7676.295410,8871.145508,3.836171,3.585761,14.801946,85.163612,10460.141602,43340.582031,3.885152,3.947980,0.583898,0.554581,1.170319,1.930254,4.019537,4.636895,779.000000
14010.788086,22973.990234,11.033617,9.456660,28.373480,55.343861,21219.201172,18909.269531,4.146462,4.361237,1.042718,0.975738,1.452913,1.743069,4.326729,4.276675,825.000000
7349.733398,5692.402832,3.472290,4.400497,11.847724,9.112448,5536.019531,29083.029297,3.866271,3.755296,0.540616,0.643502,1.073635,0.959635,3.743198,4.463640,991.000000
3091.074951,5350.808105,4.116791,4.223530,9.846377,14.475070,5507.201172,29209.486328,3.490109,3.728419,0.614559,0.625676,0.993276,1.160621,3.740931,4.465524,1143.000000
3895.637939,4003.346680,4.761292,4.132908,14.727937,39.817234,3978.534912,24778.849609,3.590579,3.602423,0.677725,0.616256,1.168142,1.600071,3.599723,4.394081,1283.000000
3105.852295,3286.402100,4.018112,1.597976,3.151581,47.079441,3326.303223,27568.996094,3.492181,3.516721,0.604022,0.203570,0.498528,1.672831,3.521962,4.440421,1303.000000
4998.700195,8330.806641,4.687283,0.243344,12.837605,36.196926,8252.361328,22183.759766,3.698857,3.920687,0.670921,0.000000,1.108484,1.558672,3.916578,4.346035,1335.000000
4019.894043,5006.190918,3.484625,6.203104,4.474505,37.581524,4936.956543,28845.636719,3.604215,3.699507,0.542156,0.792609,0.650745,1.574974,3.693459,4.460080,1367.000000
6111.883789,6087.639648,5.149844,5.480195,9.488664,24.574314,7959.274414,64391.617188,3.786175,3.784449,0.711794,0.738796,0.977205,1.390481,3.900873,4.808829,1505.000000
7879.097656,11577.906250,4.983322,6.312936,25.218815,18.998915,11374.932617,23625.070312,3.896477,4.063630,0.697519,0.800231,1.401725,1.278729,4.055949,4.373373,1530.000000
2505.497559,8514.289062,3.953353,4.522439,57.191017,33.532574,8667.507812,28851.289062,3.398894,3.930148,0.596966,0.655373,1.757328,1.525467,3.937894,4.460165,1550.000000
8372.329102,7862.824707,4.937066,4.390775,6.201399,50.255692,9749.058594,84535.031250,3.922846,3.895579,0.693469,0.642541,0.792490,1.701185,3.988963,4.927037,1583.000000
5772.321289,7153.888672,4.348072,2.957987,10.401451,30.501261,7077.834473,24314.789062,3.761350,3.854542,0.638297,0.470996,1.017094,1.484318,3.849900,4.385870,1666.000000
7820.928711,9676.911133,5.057332,7.158850,16.871134,16.041609,9292.156250,41913.406250,3.893258,3.985737,0.703921,0.854843,1.227144,1.205248,3.968117,4.622353,1722.000000
6474.346680,9590.772461,5.612404,8.052696,13.108974,67.598640,9610.262695,23577.894531,3.811196,3.981853,0.749149,0.905941,1.117569,1.829938,3.982735,4.372505,1776.000000
10969.212891,11655.930664,3.885511,4.708888,13.907661,50.379040,11595.500977,25754.888672,4.040175,4.066547,0.589448,0.672918,1.143254,1.702250,4.064290,4.410860,2220.000000
12031.305664,11434.198242,8.646804,6.245287,17.996700,30.276148,11551.821289,30268.023438,4.080313,4.058206,0.936856,0.795552,1.255193,1.481101,4.062651,4.480984,2323.000000
4362.864258,6550.505371,3.065236,4.005072,2.864793,57.178684,6519.465332,25012.707031,3.639772,3.816275,0.486464,0.602610,0.457093,1.757234,3.814212,4.398161,2454.000000
