FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
8214.009766,8577.407227,6.559113,4.946282,24.127172,44.381168,11330.743164,99998.000000,3.914555,3.933356,0.816845,0.694279,1.382506,1.647199,4.054258,4.999991,596.000000
10884.348633,31378.660156,8.723897,7.275881,48.827919,37.226894,22357.933594,99998.000000,4.036802,4.496634,0.940711,0.861886,1.688668,1.570857,4.349432,4.999991,898.000000
5512.747559,4822.566406,2.892547,2.510280,10.975026,34.207912,4911.880859,26292.722656,3.741368,3.683278,0.461280,0.399722,1.040406,1.534127,3.691248,4.419836,1236.000000
5023.536621,4754.866211,3.293433,3.513892,29.372612,49.919563,4838.303711,28263.029297,3.701010,3.677138,0.517649,0.545788,1.467943,1.698271,3.684693,4.451219,1277.000000
4880.321777,6752.610840,2.059937,5.930803,4.937066,36.190758,6733.952637,25939.914062,3.688448,3.829472,0.313854,0.773114,0.693469,1.558598,3.828270,4.413969,1352.000000
4092.469727,3625.280273,4.884642,6.854382,5.066583,70.025543,3635.842529,30040.728516,3.611985,3.559342,0.688833,0.835968,0.704715,1.845256,3.560605,4.477710,1429.000000
4139.700195,3894.089844,2.380646,2.934526,5.960867,58.837734,3922.335449,28556.126953,3.616969,3.590406,0.376695,0.467538,0.775309,1.769656,3.593545,4.455699,1493.000000
9643.116211,8393.708984,2.118529,2.069573,6.845900,53.342514,8266.644531,26343.886719,3.984217,3.923954,0.326034,0.315881,0.835431,1.727073,3.917329,4.420680,1528.000000
9240.925781,12232.608398,5.322533,7.878523,20.846073,27.645718,18258.177734,61696.785156,3.965715,4.087519,0.726118,0.896445,1.319024,1.441628,4.261457,4.790263,1746.000000
8558.885742,14863.432617,6.414176,5.730351,29.335608,45.179855,13801.544922,35096.726562,3.932417,4.172119,0.807141,0.758181,1.467395,1.654945,4.139928,4.545267,1913.000000
3092.095703,13415.700195,3.102241,3.310173,25.567278,11.240228,13179.081055,23876.171875,3.490253,4.127614,0.491676,0.519851,1.407684,1.050775,4.119885,4.377964,2093.000000
4580.320312,4725.089355,6.044128,2.617095,9.093946,43.419041,4708.114258,27566.992188,3.660896,3.674410,0.781334,0.417819,0.958752,1.637680,3.672847,4.440389,2138.000000
10042.090820,13317.631836,6.509772,6.160629,17.296690,45.099678,14333.537109,30949.503906,4.001824,4.124427,0.813566,0.789625,1.237963,1.654173,4.156353,4.490654,2435.000000
4026.465332,4855.328125,4.681116,2.273134,1.569623,52.287876,4890.666504,28445.191406,3.604924,3.686219,0.670349,0.356625,0.195795,1.718401,3.689368,4.454009,2634.000000
5121.753906,7117.478516,6.364837,5.421331,17.157923,46.496613,6876.641602,22860.089844,3.709419,3.852326,0.803787,0.734106,1.234465,1.667421,3.837376,4.359078,2679.000000
13409.347656,15317.701172,8.702311,5.335541,18.123133,59.642590,15417.323242,24711.759766,4.127408,4.185194,0.939635,0.727178,1.258233,1.775556,4.188009,4.392904,3124.000000
5429.557129,13655.054688,6.993919,5.606887,25.453180,26.369051,24304.927734,68168.109375,3.734764,4.135293,0.844721,0.748722,1.405742,1.421095,4.385695,4.833581,3238.000000
9751.602539,13289.323242,7.869701,5.746335,17.086996,28.058939,12796.141602,23998.968750,3.989076,4.123503,0.895958,0.759391,1.232666,1.448071,4.107079,4.380193,3321.000000
5494.494629,8092.541504,4.557766,6.351305,24.173428,31.512726,5561.777344,0.000000,3.739928,3.908085,0.658752,0.802863,1.383338,1.498486,3.745214,0.000000,3557.000000
9397.342773,14538.964844,4.662613,7.606989,15.326181,30.063370,14236.451172,20934.267578,3.973005,4.162533,0.668629,0.881213,1.185434,1.478038,4.153402,4.320858,3841.000000
10752.901367,14428.896484,8.295258,10.145466,19.991879,69.741837,14190.578125,24223.867188,4.031526,4.159233,0.918830,1.006272,1.300854,1.843493,4.152000,4.384243,3920.000000
6048.605469,9098.808594,4.650278,5.110541,19.372047,27.084478,8888.694336,20167.814453,3.781655,3.958985,0.667479,0.708467,1.287176,1.432720,3.948838,4.304659,4276.000000
5562.808594,9837.752930,9.109365,9.798418,9.735363,33.261208,9618.637695,18846.332031,3.745294,3.992896,0.959488,0.991156,0.988352,1.521938,3.983114,4.275227,4742.000000
4470.132324,4465.722656,5.926946,5.732449,26.473898,49.817799,4527.166016,26489.322266,3.650320,3.649892,0.772831,0.758340,1.422818,1.697384,3.655826,4.423071,4773.000000
4383.451172,6359.356934,5.072750,3.361042,8.153405,18.258818,6361.004883,26333.671875,3.641816,3.803413,0.705243,0.526474,0.911339,1.261473,3.803526,4.420511,4803.000000
4578.405273,4866.704102,3.867008,1.167742,25.693710,50.597984,4914.622070,26256.257812,3.660714,3.687235,0.587375,0.067347,1.409827,1.704133,3.691490,4.419233,4950.000000
3436.870117,2837.545410,3.450704,5.358871,6.414176,70.666954,2867.001465,26428.763672,3.536163,3.452943,0.537908,0.729073,0.807141,1.849216,3.457428,4.422077,5560.000000
8238.306641,9293.870117,4.970987,2.000166,13.738056,35.648022,9259.935547,27049.150391,3.915838,3.968197,0.696443,0.301066,1.137925,1.552035,3.966608,4.432154,5937.000000
4792.277832,5314.983887,4.008861,3.177885,7.410224,18.095379,5392.194336,27471.363281,3.680542,3.725502,0.603021,0.502138,0.869831,1.257568,3.731766,4.438880,5980.000000
3255.148438,3607.949707,4.354239,5.081993,1.748480,69.485886,3697.516357,31746.343750,3.512571,3.557261,0.638912,0.706034,0.242661,1.841897,3.567910,4.501694,5998.000000
4491.761719,4622.931641,0.425556,2.058574,10.253431,9.072359,4601.593750,28760.248047,3.652417,3.664917,0.000000,0.313566,1.010869,0.957720,3.662908,4.458793,6429.000000
5137.231445,5836.123535,2.960389,4.513286,11.795300,63.481846,5825.225098,27322.412109,3.710729,3.766124,0.471349,0.654493,1.071709,1.802649,3.765313,4.436519,6583.000000
5616.703125,9175.602539,7.271456,6.796991,25.406923,12.069754,9269.191406,25233.232422,3.749481,3.962635,0.861621,0.832317,1.404952,1.081698,3.967042,4.401973,6913.000000
2414.299072,2363.423584,5.125174,6.768875,18.064541,3.046734,2358.149414,25790.841797,3.382791,3.373542,0.709709,0.830517,1.256827,0.483835,3.372571,4.411466,6928.000000
7279.680176,28145.238281,9.565758,13.204218,123.013420,58.763725,27312.175781,23152.062500,3.862112,4.449405,0.980719,1.120713,2.089952,1.769109,4.436356,4.364590,7343.000000
3680.420654,2626.278320,2.439237,3.402866,10.561805,36.755081,2587.222656,21115.685547,3.565897,3.419341,0.387254,0.531845,1.023738,1.565317,3.412834,4.324605,7581.000000
3968.087158,3845.397461,4.533096,4.753605,23.680029,44.930073,3844.264160,27469.373047,3.598581,3.584941,0.656395,0.677023,1.374382,1.652537,3.584813,4.438849,7699.000000
8927.022461,10527.249023,2.417651,5.184599,21.200705,10.213343,10402.934570,25088.732422,3.950707,4.022315,0.383394,0.714715,1.326350,1.009168,4.017156,4.399479,7815.000000
4421.915039,5352.032227,2.170952,3.574739,10.056072,46.342426,5473.443359,31344.669922,3.645610,3.728519,0.336650,0.553244,1.002428,1.665979,3.738261,4.496164,8018.000000
6215.670410,5707.204590,4.588603,4.272498,18.934156,31.232105,5600.217285,23164.775391,3.793488,3.756423,0.661681,0.630682,1.277246,1.494601,3.748205,4.364828,8058.000000
6449.044434,17485.177734,6.519024,4.488207,16.208132,51.023540,21216.578125,80752.109375,3.809495,4.242670,0.814183,0.652073,1.209733,1.707771,4.326675,4.907154,8094.000000
10244.389648,11106.307617,3.706654,4.235504,11.952572,30.350157,11669.535156,30676.291016,4.010486,4.045570,0.568982,0.626905,1.077461,1.482161,4.067054,4.486803,8198.000000
5055.567871,8503.211914,2.991227,9.274211,19.424471,46.928337,8162.275391,19134.203125,3.703770,3.929583,0.475849,0.967277,1.288349,1.671435,3.911811,4.281810,8566.000000
4041.930420,4575.969238,4.354239,6.512847,16.815628,20.405100,4639.399414,24911.976562,3.606589,3.660483,0.638912,0.813771,1.225713,1.309739,3.666462,4.396408,8651.000000
4997.402344,7102.568848,3.564802,1.735046,1.927337,19.230194,6988.223633,23248.632812,3.698744,3.851415,0.552035,0.239311,0.284958,1.283984,3.844367,4.366397,8716.000000
6923.088867,5276.967773,6.065714,9.787456,11.147716,28.058939,5492.937500,31409.066406,3.840300,3.722384,0.782882,0.990670,1.047186,1.448071,3.739805,4.497055,9158.000000
3692.625977,5317.626953,3.811501,3.378827,16.840298,59.361973,5430.892090,25970.429688,3.567335,3.725718,0.581096,0.528766,1.226350,1.773508,3.734871,4.414479,9453.000000
4749.524902,6279.201172,2.405316,0.000000,7.829613,23.007774,6492.496094,32266.642578,3.676650,3.797904,0.381172,0.000000,0.893740,1.361875,3.812412,4.508754,9542.000000
5099.532715,6660.197266,3.404448,2.425245,20.118311,23.368572,6744.300293,24552.167969,3.707530,3.823487,0.532047,0.384756,1.303591,1.368632,3.828937,4.390090,9869.000000
4804.150391,9876.974609,4.372742,8.879088,19.134600,41.460869,15262.067383,28675.515625,3.681617,3.994624,0.640754,0.948368,1.281819,1.617638,4.183613,4.457511,9994.000000
10166.704102,10368.775391,6.768806,5.687584,25.999001,32.240490,10421.216797,27786.123047,4.007180,4.015728,0.830512,0.754928,1.414957,1.508402,4.017919,4.443828,10070.000000
5415.569336,5968.206543,3.305768,4.314284,14.468903,38.201355,6096.822266,25131.953125,3.733644,3.775844,0.519272,0.634909,1.160436,1.582079,3.785104,4.400226,10145.000000
4377.416504,9896.340820,3.830003,6.799706,14.342469,17.342947,9545.021484,21012.671875,3.641218,3.995475,0.583199,0.832490,1.156624,1.239123,3.979777,4.322481,10169.000000
5443.791992,9233.811523,4.841470,4.441561,15.872004,49.151711,8856.169922,22172.310547,3.735902,3.965381,0.684977,0.647536,1.200632,1.691539,3.947246,4.345811,10305.000000
5762.107910,7303.200195,2.531749,5.440116,6.765723,33.298210,7250.596191,26510.994141,3.760581,3.863513,0.403421,0.735608,0.830314,1.522421,3.860374,4.423426,10602.000000
7199.795898,9627.531250,4.218554,3.814341,12.997959,33.834782,8880.139648,16947.253906,3.857320,3.983515,0.625164,0.581419,1.113875,1.529363,3.948420,4.229099,10634.000000
3357.916992,3487.258301,4.773628,4.113026,17.349113,42.096119,3709.475098,30340.765625,3.526070,3.542484,0.678849,0.614161,1.239277,1.624242,3.569313,4.482027,10716.000000
5465.966797,7846.841309,6.333999,3.707139,5.230021,37.186806,7692.250488,21227.765625,3.737667,3.894695,0.801678,0.569039,0.718503,1.570389,3.886053,4.326904,10818.000000
5569.407715,6958.111328,6.105803,5.206702,13.938499,43.311111,10039.084961,24267.593750,3.745809,3.842491,0.785743,0.716563,1.144216,1.636599,4.001694,4.385027,10863.000000
15271.296875,30768.298828,10.207175,6.215618,17.558809,29.724157,28136.751953,17024.810547,4.183876,4.488103,1.008906,0.793484,1.244495,1.473110,4.449274,4.231082,10925.000000
4455.104980,4766.251465,2.429986,4.366028,8.865749,14.583000,4811.777344,24427.773438,3.648858,3.678177,0.385604,0.640086,0.947715,1.163847,3.682306,4.387884,11042.000000
4392.384766,6031.669434,2.911049,4.019241,29.610060,32.292912,6040.716797,27105.845703,3.642700,3.780437,0.464050,0.604144,1.471439,1.509107,3.781089,4.433063,11170.000000
7987.136230,7309.780762,4.668780,7.587797,20.627129,68.236969,7239.335449,26036.591797,3.902391,3.863904,0.669203,0.880116,1.314439,1.834020,3.859699,4.415584,11465.000000
4715.896973,3993.722412,3.355108,9.008380,18.998915,42.537094,4100.458984,28519.339844,3.673564,3.601378,0.525706,0.954647,1.278729,1.628768,3.612833,4.455140,11483.000000
4407.220703,7760.678711,4.163047,4.073418,24.716166,84.247742,7687.893555,22060.783203,3.644165,3.889900,0.619411,0.609959,1.392981,1.925558,3.885807,4.343621,11590.000000
3781.715332,6841.135742,4.354239,3.496951,14.342469,38.500477,7113.740723,33225.878906,3.577689,3.835128,0.638912,0.543690,1.156624,1.585466,3.852098,4.521476,12003.000000
4905.506836,5922.597656,3.441453,5.208804,12.029665,26.942625,5824.491699,25224.392578,3.690684,3.772512,0.536742,0.716738,1.080253,1.430440,3.765258,4.401821,12122.000000
11070.514648,27650.214844,7.326963,9.100500,17.790089,33.803944,30597.400391,34746.589844,4.044168,4.441699,0.864924,0.959065,1.250178,1.528967,4.485684,4.540912,12221.000000
6373.440430,8377.204102,4.514594,4.999290,11.486927,15.760989,8322.008789,22854.904297,3.804374,3.923099,0.654619,0.698908,1.060204,1.197583,3.920228,4.358979,12298.000000
12866.896484,20829.085938,5.476720,7.497388,19.677338,35.947144,20928.535156,22582.453125,4.109474,4.318670,0.738521,0.874910,1.293966,1.555664,4.320739,4.353771,12668.000000
4653.913574,5630.284180,3.274930,5.184265,7.434894,68.366486,5622.080566,27857.611328,3.667818,3.750530,0.515202,0.714687,0.871275,1.834843,3.749897,4.444944,12852.000000
8178.133789,10154.036133,5.637074,4.007154,7.339298,36.943192,9810.671875,21115.703125,3.912654,4.006639,0.751054,0.602836,0.865655,1.567534,3.991699,4.324605,13089.000000
3907.047607,3590.729980,3.009729,3.758416,8.696143,50.008991,3722.769531,28996.281250,3.591849,3.555183,0.478527,0.575005,0.939327,1.699048,3.570866,4.462342,13444.000000
4904.954590,7942.822754,4.563933,5.820211,34.087646,63.518852,7657.621582,20245.378906,3.690635,3.899975,0.659339,0.764939,1.532597,1.802903,3.884094,4.306326,13570.000000
6391.973633,40369.015625,3.601807,4.120802,16.312979,55.482628,35937.050781,12750.207031,3.805635,4.606048,0.556520,0.614982,1.212533,1.744157,4.555542,4.105517,13616.000000
4754.344727,8001.148926,6.210650,6.631992,12.779014,42.086868,8087.241699,25127.947266,3.677091,3.903152,0.793137,0.821644,1.106497,1.624147,3.907800,4.400157,13764.000000
4617.633789,5326.520508,6.056463,6.556733,12.085172,54.788788,5350.017578,26680.486328,3.664419,3.726444,0.782219,0.816688,1.082253,1.738692,3.728355,4.426194,14134.000000
6245.758301,7107.851074,3.638812,5.828136,24.136423,39.194321,7069.829590,27088.775391,3.795585,3.851738,0.560960,0.765530,1.382673,1.593223,3.849409,4.432789,14377.000000
11173.739258,12971.697266,4.748958,6.317575,36.853764,28.203875,25858.263672,99998.000000,4.048199,4.112997,0.676598,0.800550,1.566482,1.450309,4.412600,4.999991,14587.000000
4839.884766,6255.675293,5.149844,7.083739,11.708956,113.968819,8077.027832,90741.085938,3.684835,3.796274,0.711794,0.850263,1.068518,2.056786,3.907252,4.957804,14645.000000
5688.329102,5709.597656,4.079786,6.984533,10.352111,72.054642,5732.872070,25934.107422,3.754985,3.756605,0.610637,0.844137,1.015029,1.857662,3.758372,4.413871,15009.000000
6829.867676,9975.472656,4.859972,6.752295,19.674253,26.328962,9789.284180,24839.240234,3.834412,3.998934,0.686634,0.829451,1.293898,1.420434,3.990751,4.395138,15356.000000
10341.376953,10156.121094,3.891678,8.226743,5.772759,29.252346,10316.425781,29030.613281,4.014578,4.006728,0.590137,0.915228,0.761383,1.466161,4.013529,4.462856,15459.000000
5511.066895,6265.611328,4.015028,8.811186,10.142417,27.744398,6333.783691,25262.050781,3.741236,3.796963,0.603689,0.945034,1.006141,1.443175,3.801663,4.402469,15504.000000
5485.354492,8395.731445,3.792999,4.839506,13.744224,31.956785,8131.643555,23595.083984,3.739205,3.924058,0.578983,0.684801,1.138120,1.504563,3.910178,4.372821,15591.000000
3669.979004,7978.902832,3.552467,4.450116,17.410789,31.192017,7764.091797,22359.216797,3.564664,3.901943,0.550530,0.648371,1.240819,1.494043,3.890091,4.349457,15751.000000
4945.373535,13446.988281,4.696534,6.459126,11.841557,55.538136,12699.938477,20949.568359,3.694199,4.128625,0.671777,0.810174,1.073409,1.744591,4.103802,4.321175,16144.000000
3339.772217,2794.206543,3.163916,7.074685,11.998828,66.688934,2932.616211,29601.300781,3.523717,3.446259,0.500225,0.849707,1.079139,1.824054,3.467255,4.471311,16296.000000
3405.311035,4550.198242,2.960389,4.494784,15.955264,35.401321,4652.673340,28080.568359,3.532157,3.658030,0.471349,0.652709,1.202904,1.549019,3.667703,4.448406,16597.000000
5517.789062,7710.586426,3.561718,4.208549,18.635033,18.746048,7511.976562,22742.783203,3.741765,3.887087,0.551660,0.624132,1.270330,1.272910,3.875754,4.356843,16703.000000
4168.887695,3971.460693,3.194753,1.859715,1.369180,75.064369,3970.538086,29342.642578,3.620020,3.598950,0.504437,0.269446,0.136461,1.875434,3.598849,4.467499,16777.000000
5976.822266,8701.191406,5.846769,2.161200,20.852242,48.349941,8500.742188,23263.742188,3.776470,3.939579,0.766916,0.334695,1.319153,1.684396,3.929457,4.366680,16867.000000
3924.085205,4356.909668,4.200052,6.169303,16.075531,62.532055,4450.403809,30466.470703,3.593738,3.639179,0.623255,0.790236,1.206165,1.796103,3.648399,4.483822,17073.000000
7254.705078,7063.417480,2.806202,3.701014,10.537135,83.461388,7044.743652,24198.755859,3.860620,3.849015,0.448119,0.568321,1.022723,1.921486,3.847865,4.383793,17135.000000
4145.192383,2646.865479,5.217686,3.680952,3.302684,36.998699,2672.932861,27575.718750,3.617545,3.422732,0.717478,0.565960,0.518867,1.568186,3.426988,4.440527,17185.000000
11325.930664,14576.873047,7.271456,7.715945,40.464821,16.852633,19005.818359,48522.394531,4.054074,4.163664,0.861621,0.887389,1.607078,1.226668,4.278887,4.685942,17371.000000
5607.877441,6433.116699,4.264811,3.432949,16.599766,36.381950,6466.991211,23773.824219,3.748799,3.808421,0.629900,0.535667,1.220102,1.560886,3.810702,4.376099,17442.000000
8776.085938,13439.130859,5.177598,6.562566,18.752214,26.708261,12936.877930,21408.486328,3.943301,4.128371,0.714128,0.817074,1.273053,1.426646,4.111829,4.330586,17550.000000
6232.356445,4955.617676,5.695665,5.918684,9.994397,35.302643,4894.390625,28434.832031,3.794652,3.695098,0.755544,0.772225,0.999757,1.547807,3.689699,4.453851,17647.000000
