FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
16441.958984,41165.906250,65.116226,1.372633,28.080524,989.877075,41640.171875,27810.537109,4.215953,4.614538,1.813689,0.137554,1.448405,2.995581,4.619513,4.444210,97.000000
5178.525391,5034.154297,2.352893,4.430162,11.249479,161.069839,4921.848145,29091.613281,3.714206,3.701926,0.371602,0.646420,1.051132,2.207014,3.692128,4.463768,177.000000
7307.782227,4074.389893,27.920170,6.105363,13.152145,23.658443,4171.866211,28894.357422,3.863786,3.610063,1.445918,0.785712,1.118997,1.373986,3.620330,4.460813,245.000000
2610.246094,10155.393555,5.513725,7.437740,12.294867,249.351120,10116.775391,22881.333984,3.416682,4.006697,0.741445,0.871441,1.089724,2.396811,4.005042,4.359481,270.000000
14129.151367,7271.273926,44.967079,6.452027,29.135164,276.805634,13249.149414,99998.000000,4.150116,3.861610,1.652895,0.809696,1.464417,2.442175,4.122188,4.999991,290.000000
4111.672363,3351.654053,7.104934,4.410309,6.707132,12.131429,3469.173828,28363.628906,3.614018,3.525259,0.851560,0.644469,0.826537,1.083912,3.540226,4.452762,473.000000
4628.411133,9233.155273,19.476894,0.293694,21.364141,137.639603,9027.638672,24619.568359,3.665432,3.965350,1.289520,0.000000,1.329685,2.138743,3.955574,4.391281,622.000000
4483.663574,4776.982910,4.329569,3.835839,12.812935,460.929504,4857.909180,27206.125000,3.651633,3.679154,0.636445,0.583860,1.107649,2.663635,3.686449,4.434667,819.000000
4926.485352,10524.877930,33.569580,3.851147,25.169476,449.161957,11149.360352,28995.244141,3.692537,4.022217,1.525946,0.585590,1.400874,2.652403,4.047250,4.462327,971.000000
6717.382324,13105.452148,19.896282,5.526125,20.004213,512.872009,12787.782227,22856.234375,3.827200,4.117452,1.298772,0.742421,1.301121,2.710009,4.106795,4.359004,1364.000000
10981.702148,37885.511719,19.822273,4.448931,49.453918,587.217896,30709.580078,18772.505859,4.040669,4.578473,1.297153,0.648256,1.694201,2.768799,4.487274,4.273522,1577.000000
5431.250488,6577.250977,14.228371,4.334791,16.223549,364.935822,6649.006348,26286.380859,3.734900,3.818044,1.153155,0.636968,1.210146,2.562217,3.822757,4.419731,1666.000000
5936.770508,4105.301270,22.070318,2.828194,24.210432,192.292694,4111.487793,26665.464844,3.773550,3.613345,1.343809,0.451509,1.384003,2.283963,3.613999,4.425949,1855.000000
5779.777344,12529.461914,68.073532,6.391997,25.382254,549.278625,13174.618164,28947.191406,3.761911,4.097932,1.832978,0.805637,1.404530,2.739793,4.119738,4.461607,2058.000000
