FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
7992.372559,44850.277344,14.197534,6.459854,26.119267,827.774170,45530.058594,22777.466797,3.902676,4.651765,1.152213,0.810223,1.416961,2.917912,4.658298,4.357505,67.000000
4463.964844,26211.673828,8.640636,5.875929,27.759817,685.293091,28582.972656,33975.917969,3.649721,4.418495,0.936546,0.769077,1.443417,2.835876,4.456108,4.531171,152.000000
5877.303711,6311.392578,13.034964,2.368307,16.242052,37.023369,6234.229492,24704.111328,3.769178,3.800125,1.115110,0.374438,1.210641,1.568476,3.794783,4.392769,215.000000
4646.614746,7701.165527,33.255039,3.673567,19.455307,310.600342,7484.746582,22511.697266,3.667137,3.886556,1.521858,0.565088,1.289038,2.492202,3.874177,4.352408,508.000000
4055.366211,17458.488281,4.637943,4.381075,7.524323,35.570927,18430.345703,29833.412109,3.608030,4.242007,0.666325,0.641581,0.876467,1.551095,4.265533,4.474703,643.000000
5830.628418,4995.663086,17.472464,7.203535,11.579439,209.200836,5015.009766,27144.828125,3.765715,3.698593,1.242354,0.857546,1.063688,2.320563,3.700272,4.433687,812.000000
7001.085938,9856.433594,19.994963,3.041924,7.860450,64.249695,9545.508789,21256.644531,3.845165,3.993720,1.300921,0.483148,0.895447,1.807871,3.979799,4.327495,856.000000
5405.710938,19568.548828,6.253822,2.803325,12.757427,384.677917,19530.476562,22179.390625,3.732853,4.291559,0.796146,0.447673,1.105763,2.585097,4.290713,4.345950,1110.000000
961.855103,18127.843750,4.634860,5.923289,21.536831,134.327667,20916.685547,38053.257812,2.983110,4.258346,0.666037,0.772563,1.333182,2.128165,4.320493,4.580392,1180.000000
8581.397461,35523.046875,112.883339,1.189671,35.512337,898.490479,34519.914062,22221.388672,3.933558,4.550510,2.052630,0.075427,1.550379,2.953513,4.538070,4.346771,1824.000000
4896.927734,6817.387695,21.055769,7.505656,17.145588,274.227631,6650.163574,24367.216797,3.689924,3.833618,1.323371,0.875389,1.234152,2.438111,3.822832,4.386806,1900.000000
6283.188477,9080.099609,97.640419,3.737214,25.653624,271.384430,8935.610352,22642.742188,3.798180,3.958091,1.989630,0.572548,1.409149,2.433585,3.951124,4.354929,2175.000000
3959.193604,6642.107910,36.129082,4.899998,23.331568,181.807983,6494.363770,26057.345703,3.597607,3.822306,1.557857,0.690196,1.367944,2.259613,3.812537,4.415930,2447.000000
10277.625977,20971.763672,55.556637,4.027392,35.040524,612.091309,19400.087891,15551.564453,4.011893,4.321635,1.744736,0.605024,1.544571,2.786816,4.287804,4.191774,2490.000000
10544.520508,8587.750000,8.036223,3.701685,23.334652,936.216919,8713.877930,29368.273438,4.023027,3.933879,0.905052,0.568399,1.368001,2.971376,3.940212,4.467878,2704.000000
7541.825684,13878.200195,50.709000,0.826184,12.880776,255.925644,24471.240234,56304.425781,3.877476,4.142333,1.705085,0.000000,1.109942,2.408114,4.388656,4.750543,3087.000000
5080.074219,5720.859375,9.201877,2.010876,10.558722,1.844076,5751.831055,28059.396484,3.705870,3.757461,0.963876,0.303385,1.023611,0.265779,3.759806,4.448078,3125.000000
7921.489746,7323.204102,24.768589,2.705115,14.530577,336.611664,7193.222656,25180.857422,3.898807,3.864701,1.393901,0.432186,1.162283,2.527129,3.856924,4.401071,3365.000000
6409.760742,6671.431152,46.684719,5.137342,21.573835,264.248657,6591.723633,25014.841797,3.806842,3.824219,1.669175,0.710739,1.333927,2.422013,3.818999,4.398198,3636.000000
13036.924805,21072.019531,67.638725,6.832287,36.690323,440.746429,21230.287109,26494.365234,4.115175,4.323706,1.830195,0.834566,1.564552,2.644189,4.326956,4.423153,3688.000000
6132.479980,24150.953125,62.680073,4.408268,32.844902,494.539185,22881.175781,18520.796875,3.787636,4.382934,1.797130,0.644268,1.516468,2.694201,4.359478,4.267660,3797.000000
5375.456055,3974.122070,29.357193,2.823816,5.183765,318.648895,4030.142822,30527.218750,3.730415,3.599241,1.467715,0.450836,0.714645,2.503312,3.605320,4.484687,3868.000000
7670.365234,8760.223633,11.829222,7.902856,9.812457,438.125275,8514.156250,26101.238281,3.884816,3.942515,1.072956,0.897784,0.991778,2.641598,3.930142,4.416661,3957.000000
7372.954102,25301.203125,30.057201,5.678121,24.352285,355.635254,23790.185547,17506.056641,3.867641,4.403141,1.477949,0.754205,1.386540,2.551005,4.376398,4.243188,4025.000000
