FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
5891.633789,14340.143555,261.645996,3.579048,22.249176,33.671345,17473.890625,42974.828125,3.770236,4.156553,2.417714,0.553768,1.347314,1.527260,4.242390,4.633214,370.000000
11020.866211,7016.014648,629.181396,8.920692,36.866096,43.582481,7069.678223,24584.253906,4.042216,3.846091,2.798776,0.950399,1.566627,1.639312,3.849400,4.390657,443.000000
4140.585449,3110.459229,5.785094,4.971220,15.909008,57.160183,3193.680664,30198.132812,3.617062,3.492825,0.762310,0.696463,1.201643,1.757094,3.504292,4.479980,506.000000
3798.228760,3896.427246,2.392981,3.149008,12.578570,35.703526,3928.548340,27835.259766,3.579581,3.590667,0.378939,0.498174,1.099631,1.552711,3.594232,4.444595,675.000000
5921.691406,9622.245117,27.217079,5.847911,12.267113,35.802208,9379.261719,24005.830078,3.772446,3.983276,1.434842,0.767001,1.088742,1.553910,3.972169,4.380317,737.000000
7212.917480,17213.109375,355.894287,10.051823,35.052860,28.314890,17937.320312,25842.781250,3.858111,4.235859,2.551321,1.002245,1.544724,1.452015,4.253757,4.412339,783.000000
4790.301270,8184.695801,4.551599,3.773989,10.339776,23.356237,7989.044434,20707.037109,3.680363,3.913002,0.658164,0.576801,1.014511,1.368403,3.902495,4.316118,841.000000
7832.344727,10167.848633,222.004517,0.333338,17.632818,27.041306,9719.291016,22184.910156,3.893892,4.007229,2.346362,0.000000,1.246322,1.432028,3.987635,4.346058,968.000000
7475.824707,9328.059570,260.551270,5.924925,25.335997,28.166870,10326.492188,36304.039062,3.873659,3.969791,2.415893,0.772683,1.403738,1.449739,4.013953,4.559955,1013.000000
6262.160645,8555.000977,5.803596,3.769575,15.760989,30.686285,8293.448242,22300.011719,3.796724,3.932220,0.763697,0.576292,1.197583,1.486944,3.918735,4.348305,1104.000000
8399.111328,18855.039062,659.198486,7.035812,46.508949,35.441410,22518.556641,40799.375000,3.924233,4.275427,2.819016,0.847314,1.667536,1.549511,4.352540,4.610653,1893.000000
10039.601562,15105.465820,18.607279,1.038589,14.694016,55.498047,24785.750000,85334.320312,4.001717,4.179134,1.269683,0.016444,1.167140,1.744278,4.394202,4.931124,1984.000000
