FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
6577.192383,6115.979004,23.729370,4.412613,9.846377,48.587387,6170.584473,28960.589844,3.818041,3.786466,1.375286,0.644696,0.993276,1.686524,3.790326,4.461807,72.000000
9246.876953,13753.203125,36.785919,4.397859,14.111189,46.348595,28755.277344,99998.000000,3.965995,4.138404,1.565682,0.643241,1.149564,1.666037,4.458717,4.999991,133.000000
7038.544434,7276.201660,14.425730,2.918857,13.932332,69.408791,7497.020020,29428.150391,3.847483,3.861905,1.159138,0.465213,1.144024,1.841414,3.874889,4.468763,155.000000
4906.512207,8867.081055,34.778404,1.005273,10.802337,23.735537,8639.998047,24850.572266,3.690773,3.947781,1.541310,0.002284,1.033518,1.375399,3.936514,4.395337,260.000000
11175.454102,11385.447266,6.025626,3.809489,12.859191,42.333565,11062.442383,24880.255859,4.048265,4.056350,0.780002,0.580867,1.109214,1.626685,4.043851,4.395855,574.000000
4439.516602,7796.382324,20.235495,1.843188,13.944667,18.789221,7773.380859,27921.673828,3.647336,3.891893,1.306114,0.265570,1.144408,1.273909,3.890610,4.445941,608.000000
9066.814453,12247.342773,23.424080,6.432702,20.509947,26.180943,11827.200195,22050.478516,3.957455,4.088042,1.369663,0.808393,1.311965,1.417985,4.072882,4.343418,622.000000
6525.157227,9184.428711,2.374479,5.001322,19.828440,8.825661,8975.012695,19451.412109,3.814591,3.963052,0.375568,0.699085,1.297289,0.945747,3.953035,4.288951,648.000000
9731.267578,10486.451172,34.883251,5.921356,12.905447,36.079742,10292.357422,24493.333984,3.988169,4.020628,1.542617,0.772421,1.110773,1.557263,4.012515,4.389048,668.000000
4218.508301,6111.979492,11.903232,0.049543,10.210259,8.733149,6186.859375,32136.906250,3.625159,3.786182,1.075665,0.000000,1.009037,0.941171,3.791470,4.507004,788.000000
5201.912598,11771.546875,31.047081,7.830818,11.378996,24.709999,11779.146484,23348.578125,3.716163,4.070834,1.492021,0.893807,1.056104,1.392873,4.071114,4.368260,813.000000
5803.253906,17896.947266,90.695839,7.289679,16.568928,55.214344,16645.916016,16610.060547,3.763672,4.252779,1.957587,0.862708,1.219294,1.742052,4.221308,4.220371,871.000000
9398.452148,24063.623047,81.262680,7.407791,17.392286,64.690674,22330.277344,14849.192383,3.973056,4.381361,1.909891,0.869689,1.240357,1.810842,4.348894,4.171703,923.000000
19657.298828,34326.316406,626.467712,5.674973,63.330742,33.319798,45069.390625,48654.968750,4.293524,4.535627,2.796899,0.753964,1.801615,1.522702,4.653882,4.687127,1046.000000
20369.642578,22933.986328,77.722549,7.085422,20.963257,43.937111,23304.775391,36374.621094,4.308983,4.360479,1.890547,0.850366,1.321459,1.642831,4.367445,4.560799,1089.000000
4935.313965,9647.202148,4.576268,2.121428,13.090471,1.677554,9335.778320,20136.285156,3.693315,3.984401,0.660511,0.326628,1.116955,0.224676,3.970150,4.303979,1154.000000
4496.821777,9155.305664,3.527797,3.065194,8.427858,48.198837,8649.858398,17787.277344,3.652906,3.961673,0.547504,0.486458,0.925717,1.683037,3.937009,4.250110,1238.000000
15693.753906,27564.072266,64.838692,5.338540,31.084087,48.007645,35413.769531,45403.371094,4.195727,4.440343,1.811834,0.727422,1.492538,1.681310,4.549172,4.657088,1670.000000
8347.267578,8122.157715,39.558201,1.321526,18.067625,46.299255,4561.449219,99998.000000,3.921544,3.909671,1.597237,0.121076,1.256901,1.665574,3.659103,4.999991,1795.000000
5102.024414,6659.451172,11.428336,5.400547,7.058678,40.834869,7121.945312,33449.011719,3.707742,3.823438,1.057983,0.732438,0.848723,1.611031,3.852599,4.524383,2063.000000
6961.811523,14090.255859,50.517807,4.332204,16.747786,36.141418,16143.846680,57088.378906,3.842722,4.148919,1.703444,0.636709,1.223957,1.558005,4.208007,4.756548,2109.000000
5585.961426,9739.174805,13.941583,3.854982,18.431507,46.804985,9357.666016,21571.080078,3.747098,3.988522,1.144312,0.586022,1.265561,1.670292,3.971168,4.333872,2161.000000
7249.980957,10616.757812,57.083088,3.190495,19.396717,45.861362,15490.381836,76157.687500,3.860337,4.025992,1.756508,0.503858,1.287728,1.661447,4.190062,4.881714,2273.000000
5246.500488,7491.289551,21.943886,4.871443,4.758209,4.067451,7595.210938,27256.417969,3.719870,3.874557,1.341313,0.687658,0.677444,0.609322,3.880540,4.435469,2439.000000
6376.255859,7791.112305,34.183243,3.477188,3.826920,11.095292,7648.164062,25218.576172,3.804566,3.891599,1.533813,0.541228,0.582849,1.045139,3.883557,4.401721,2578.000000
6360.161621,11850.120117,43.073662,5.572257,13.127476,66.460739,11203.378906,16463.343750,3.803468,4.073723,1.634212,0.746031,1.118181,1.822565,4.049349,4.216518,2603.000000
5712.826660,6124.258789,28.506081,3.057824,31.663830,51.954830,6284.583008,27942.500000,3.756851,3.787054,1.454937,0.485413,1.500563,1.715626,3.798276,4.446265,2636.000000
4711.690918,8092.603027,54.579094,4.790532,10.697490,28.123697,8043.898926,21927.722656,3.673177,3.908088,1.737026,0.680384,1.029282,1.449072,3.905467,4.340993,2724.000000
4129.872559,4252.636230,5.356454,5.984395,8.205829,37.566105,4381.593262,28908.412109,3.615937,3.628658,0.728877,0.777020,0.914122,1.574796,3.641632,4.461024,2854.000000
11904.662109,53666.207031,557.336426,9.497501,87.840302,60.823662,78404.710938,71854.390625,4.075717,4.729701,2.746117,0.977609,1.943694,1.784073,4.894342,4.856453,3099.000000
5280.356934,8256.374023,26.859365,1.080391,7.262205,18.530186,8078.730957,24363.800781,3.722663,3.916789,1.429096,0.033581,0.861068,1.267880,3.907343,4.386745,3192.000000
3757.837891,6391.850098,11.551685,2.019302,9.211127,12.208522,6245.542969,23661.589844,3.574938,3.805627,1.062645,0.305201,0.964313,1.086663,3.795570,4.374044,3240.000000
8019.142578,11742.772461,21.391895,1.744624,8.791739,0.000000,11208.137695,19821.580078,3.904128,4.069771,1.330249,0.241702,0.944075,0.000000,4.049533,4.297138,3265.000000
5577.095703,8185.167969,34.624218,3.939744,9.322143,50.816933,8162.902832,26156.492188,3.746408,3.913028,1.539380,0.595468,0.969516,1.706008,3.911845,4.417580,3317.000000
9148.950195,9323.347656,4.372742,4.450840,12.812935,51.640289,9383.939453,28112.671875,3.961371,3.969572,0.640754,0.648442,1.107649,1.712989,3.972385,4.448902,3389.000000
4358.365234,8342.003906,51.529274,3.118126,4.385077,56.509514,7854.907715,17391.527344,3.639324,3.921270,1.712054,0.493894,0.641977,1.752122,3.895141,4.240338,3505.000000
