FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
5030.169922,7217.364258,4.625608,6.630501,20.630213,76.168350,7189.536621,24786.628906,3.701583,3.858379,0.665169,0.821546,1.314504,1.881775,3.856701,4.394217,176.000000
6013.787109,3998.591553,2.201789,1.005618,7.200530,139.782791,3978.622314,27838.765625,3.779148,3.601907,0.342776,0.002433,0.857364,2.145454,3.599733,4.444650,284.000000
10376.124023,17522.257812,10.752997,9.608328,33.834782,460.198669,17519.224609,24096.755859,4.016035,4.243590,1.031530,0.982648,1.529363,2.662945,4.243515,4.381958,530.000000
9020.041016,7159.818359,4.089037,3.702400,6.019458,133.072571,7213.024902,31758.275391,3.955209,3.854902,0.611621,0.568483,0.779557,2.124089,3.858117,4.501857,846.000000
4344.809082,2709.739746,5.032661,5.925032,22.233757,246.696014,2861.282471,30723.019531,3.637971,3.432928,0.701798,0.772691,1.347013,2.392162,3.456561,4.487464,996.000000
15505.106445,30183.500000,11.499262,7.717750,27.565540,553.105530,28399.189453,19580.812500,4.190475,4.479770,1.060670,0.887491,1.440367,2.742808,4.453306,4.291831,1029.000000
6306.871582,10809.635742,9.269719,9.459764,22.822750,455.471283,12203.606445,32716.308594,3.799814,4.033811,0.967067,0.975880,1.358368,2.658461,4.086488,4.514764,1090.000000
5589.437012,10259.505859,4.745874,7.202953,13.469770,236.374741,10398.756836,22065.259766,3.747368,4.011127,0.676316,0.857511,1.129360,2.373601,4.016982,4.343709,1129.000000
5534.453613,6876.132812,4.878475,2.081444,2.362144,325.766174,6891.997070,27996.644531,3.743075,3.837344,0.688284,0.318365,0.373306,2.512906,3.838345,4.447106,1173.000000
5389.832520,6572.754883,5.908443,5.278126,11.480760,145.083740,6651.619629,27138.878906,3.731575,3.817747,0.771473,0.722480,1.059971,2.161619,3.822927,4.433592,1280.000000
5651.752930,8191.998047,2.621178,3.940664,10.481628,81.213341,8086.732422,22719.955078,3.752183,3.913390,0.418496,0.595569,1.020429,1.909627,3.907773,4.356408,1347.000000
5434.263184,7618.974609,4.739707,2.035298,23.741705,96.397675,7504.176270,24083.576172,3.735141,3.881896,0.675751,0.308628,1.375512,1.984067,3.875303,4.381721,1379.000000
5092.714355,5317.083984,4.008861,5.583201,18.360580,78.681595,5329.761230,27280.892578,3.706949,3.725673,0.603021,0.746883,1.263886,1.895873,3.726708,4.435859,2021.000000
7499.307129,11502.181641,5.353371,4.640230,19.991879,70.201309,11231.241211,20446.298828,3.875021,4.060780,0.728627,0.666540,1.300854,1.846345,4.050428,4.310615,2056.000000
6491.822266,9498.710938,5.933114,6.326921,18.113882,105.392937,9182.906250,22388.822266,3.812367,3.977665,0.773283,0.801192,1.258012,2.022811,3.962980,4.350031,2162.000000
