FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
12616.562500,31459.136719,1107.580322,15.866142,108.590775,1769.742310,66267.750000,99998.000000,4.100941,4.497747,3.044375,1.200471,2.035793,3.247910,4.821302,4.999991,131.000000
5609.246582,16586.890625,9.177207,3.166955,27.932505,602.926453,15271.497070,13461.674805,3.748904,4.219765,0.962710,0.500642,1.446110,2.780264,4.183882,4.129099,321.000000
9899.196289,20559.308594,509.828369,10.218880,53.700226,1092.099854,19605.750000,17241.019531,3.995600,4.313008,2.707424,1.009403,1.729976,3.038262,4.292384,4.236563,803.000000
7356.283691,22583.875000,20.235495,4.023391,112.716820,1640.049438,22776.728516,20966.847656,3.866658,4.353798,1.306114,0.604592,2.051989,3.214857,4.357491,4.321533,911.000000
7661.956055,9339.824219,565.779724,3.760567,42.811546,593.477844,9191.029297,23185.000000,3.884340,3.970339,2.752647,0.575253,1.631561,2.773405,3.963364,4.365207,943.000000
8466.561523,9439.154297,10.293520,2.647321,15.791826,263.838531,9539.809570,26962.806641,3.927707,3.974933,1.012564,0.422807,1.198432,2.421338,3.979540,4.430765,1312.000000
12767.942383,14992.730469,875.559753,5.283859,67.536964,934.613403,14548.235352,23248.937500,4.106121,4.175881,2.942286,0.722951,1.829542,2.970632,4.162810,4.366403,1373.000000
7086.049316,15944.079102,655.599792,8.317368,64.826355,63.904320,19123.322266,40226.160156,3.850404,4.202600,2.816639,0.919986,1.811752,1.805530,4.281563,4.604508,1766.000000
5282.407715,5531.246582,5.828266,2.409970,17.864100,348.918884,5486.682129,29407.445312,3.722832,3.742823,0.765539,0.382012,1.251981,2.542724,3.739310,4.468457,1817.000000
19710.111328,23286.093750,1143.613770,13.847672,150.421692,1847.381592,25554.818359,30624.339844,4.294689,4.367096,3.058279,1.141377,2.177310,3.266557,4.407473,4.486067,1964.000000
7890.535156,9425.965820,345.921478,2.678242,28.882298,366.819977,8774.177734,22379.787109,3.897106,3.974326,2.538978,0.427850,1.460632,2.564453,3.943206,4.349856,2047.000000
10396.612305,9745.641602,641.214111,3.127480,45.309372,491.788483,9636.388672,24650.480469,4.016892,3.988811,2.807003,0.495194,1.656188,2.691778,3.983914,4.391825,2255.000000
6554.135254,6249.202637,280.459869,5.744757,23.417912,192.918701,6272.600586,24774.265625,3.816515,3.795825,2.447871,0.759272,1.369548,2.285374,3.797448,4.394001,2359.000000
6760.499023,10332.199219,4.866140,5.151145,36.792088,429.000488,10169.692383,20383.070312,3.829979,4.014193,0.687185,0.711904,1.565754,2.632458,4.007308,4.309269,2398.000000
5738.751465,10299.468750,701.439575,1.701538,54.505081,467.109314,11866.972656,36518.660156,3.758817,4.012815,2.845990,0.230842,1.736437,2.669419,4.074340,4.562515,2662.000000
12760.859375,40208.246094,1249.312012,20.544067,126.127998,5693.445312,42711.941406,26171.107422,4.105880,4.604315,3.096671,1.312686,2.100811,3.755375,4.630549,4.417822,2836.000000
6442.719727,10979.219727,457.192017,7.597771,54.492748,490.906525,10715.893555,20788.916016,3.809069,4.040572,2.660099,0.880686,1.736339,2.690999,4.030028,4.317832,2942.000000
9656.841797,9207.248047,477.581696,4.027164,39.296082,225.137604,8930.421875,23231.138672,3.984835,3.964130,2.679048,0.604999,1.594349,2.352448,3.950872,4.366070,2990.000000
9790.965820,5975.373047,382.266418,4.917492,46.996178,1131.556396,5828.495605,22133.412109,3.990826,3.776365,2.582366,0.691744,1.672063,3.053676,3.765557,4.345048,3025.000000
7859.722168,16095.065430,96.493271,4.072191,12.365792,78.663094,15383.251953,25489.990234,3.895407,4.206693,1.984497,0.609828,1.092222,1.895771,4.187048,4.406370,3076.000000
6400.423340,7690.335449,367.008087,2.908993,22.779577,316.844910,7365.724121,18721.646484,3.806209,3.885945,2.564676,0.463743,1.357546,2.500847,3.867215,4.272344,3100.000000
6480.908691,19766.835938,179.698715,7.984573,53.441193,756.172852,23363.080078,38793.964844,3.811636,4.295937,2.254545,0.902252,1.727876,2.878621,4.368530,4.588764,3231.000000
7268.076172,6914.260254,362.752533,1.908077,26.211779,294.632721,6899.125000,26178.021484,3.861419,3.839746,2.559610,0.280596,1.418496,2.469281,3.838794,4.417937,3463.000000
9998.122070,18839.798828,791.950378,0.000000,61.998566,858.990845,17977.507812,21390.408203,3.999918,4.275076,2.898698,0.000000,1.792382,2.933989,4.254729,4.330219,3549.000000
7868.486328,9098.938477,413.538605,2.346336,33.711433,151.405411,9070.051758,24489.613281,3.895891,3.958991,2.616516,0.370390,1.527777,2.180141,3.957610,4.388982,3658.000000
8825.124023,11915.261719,560.932068,4.589809,74.614143,1734.738770,11522.835938,22165.621094,3.945721,4.076104,2.748910,0.661795,1.872821,3.239234,4.061559,4.345680,3774.000000
8341.223633,6911.065430,356.474030,5.460014,17.756168,60.398106,6908.716309,23504.312500,3.921230,3.839545,2.552028,0.737194,1.249349,1.781023,3.839397,4.371148,3894.000000
6789.261230,12081.418945,629.061096,3.451271,40.507992,681.901001,13260.166992,30412.445312,3.831823,4.082118,2.798693,0.537979,1.607541,2.833721,4.122549,4.483051,3972.000000
7003.432617,13017.685547,10.012899,6.573485,31.059416,341.298950,13355.064453,24459.435547,3.845311,4.114534,1.000560,0.817796,1.492193,2.533135,4.125646,4.388446,4221.000000
4865.224121,8912.183594,8.560459,6.708259,11.989576,47.085606,9397.442383,27294.183594,3.687103,3.949984,0.932497,0.826610,1.078804,1.672888,3.973010,4.436070,4598.000000
21943.410156,16786.578125,1078.864502,23.051292,92.931549,802.145203,17058.478516,28113.302734,4.341304,4.224962,3.032967,1.362695,1.968163,2.904253,4.231940,4.448912,4639.000000
7460.995117,15657.326172,1043.161011,7.708389,93.400276,853.208862,14669.462891,14379.933594,3.872797,4.194717,3.018351,0.886964,1.970348,2.931055,4.166414,4.157757,4744.000000
9203.742188,9568.514648,14.990054,5.661911,9.334477,261.834076,9281.370117,22409.099609,3.963964,3.980844,1.175803,0.752963,0.970090,2.418026,3.967612,4.350424,4770.000000
18529.507812,44608.238281,2531.749512,30.045166,217.452927,2850.059082,54998.660156,58698.433594,4.267864,4.649415,3.403421,1.477775,2.337365,3.454854,4.740352,4.768627,4803.000000
6020.839355,13481.082031,369.980804,0.769276,34.112320,37.285484,14049.226562,24164.359375,3.779657,4.129725,2.568179,0.000000,1.532911,1.571540,4.147653,4.383175,4832.000000
10652.013672,9124.070312,559.393311,7.784061,52.099766,972.608093,9146.555664,26053.507812,4.027431,3.960189,2.747717,0.891206,1.716836,2.987938,3.961258,4.415866,4876.000000
14108.591797,19872.898438,468.148560,10.460770,46.274582,780.888977,17636.666016,99998.000000,4.149484,4.298261,2.670384,1.019564,1.665342,2.892589,4.246417,4.999991,5105.000000
3973.166016,4459.138672,2.186371,4.451879,2.849375,31.821100,4462.013184,27215.375000,3.599137,3.649251,0.339724,0.648543,0.454750,1.502715,3.649531,4.434814,5129.000000
14950.289062,14886.989258,981.591064,12.393196,75.067451,1456.085938,14652.851562,21465.855469,4.174650,4.172807,2.991930,1.093183,1.875452,3.163187,4.165922,4.331748,5383.000000
7754.128906,8336.973633,359.218567,7.104908,45.500565,547.024414,8437.401367,24841.000000,3.889533,3.921008,2.555359,0.851558,1.658017,2.738007,3.926209,4.395169,5424.000000
4892.690918,15459.458008,4.021195,4.878729,29.967773,1410.952271,15719.220703,26683.382812,3.689548,4.189194,0.604355,0.688307,1.476655,3.149512,4.196431,4.426241,5493.000000
20919.111328,15700.189453,736.998169,3.128326,61.634686,542.306274,15954.125977,26365.095703,4.320543,4.195905,2.867466,0.495312,1.789825,2.734245,4.202873,4.421030,5754.000000
6950.824219,15481.990234,492.383636,0.434238,38.367878,717.845032,16098.616211,25149.171875,3.842036,4.189827,2.692304,0.000000,1.583968,2.856031,4.206789,4.400524,5875.000000
7220.204102,6846.415039,339.050903,0.000000,39.672298,330.727905,6866.970703,25489.494141,3.858549,3.835463,2.530265,0.000000,1.598487,2.519471,3.836765,4.406361,6133.000000
4066.772949,5771.679688,7.345466,3.149898,14.185198,197.726242,5802.947754,27000.537109,3.609250,3.761302,0.866019,0.498296,1.151835,2.296064,3.763649,4.431372,6277.000000
6146.033203,13826.096680,350.161621,2.367210,45.260033,118.767113,13252.265625,20146.906250,3.788595,4.140699,2.544269,0.374237,1.655715,2.074696,4.122290,4.304208,6460.000000
