FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
7192.108398,7181.133301,3.762161,4.793616,10.222594,142.511902,7116.602051,29567.541016,3.856856,3.856193,0.575437,0.680663,1.009561,2.153851,3.852273,4.470815,188.000000
5269.671875,4298.842773,2.275799,2.314092,15.434113,21.009512,4294.247070,28618.544922,3.721784,3.633352,0.357134,0.364381,1.188482,1.322416,3.632887,4.456647,244.000000
4233.029785,15391.837891,3.503127,2.463542,23.868137,307.935974,15298.211914,24335.996094,3.626651,4.187291,0.544456,0.391560,1.377819,2.488461,4.184641,4.386249,318.000000
10321.723633,7226.686035,4.477589,5.789785,19.976460,196.557510,7490.624512,30597.375000,4.013752,3.858939,0.651044,0.762662,1.300519,2.293490,3.874518,4.485684,511.000000
6106.493652,12561.251953,7.074097,4.318164,14.478153,167.203400,12110.426758,23013.898438,3.785792,4.099033,0.849671,0.635299,1.160713,2.223245,4.083159,4.361990,580.000000
4996.803711,11639.032227,6.278492,6.889602,16.874218,297.617798,11571.791016,22474.986328,3.698692,4.065917,0.797855,0.838194,1.227224,2.473659,4.063401,4.351699,896.000000
10816.333984,14060.883789,4.613273,7.205456,21.268547,294.037567,14986.051758,32763.623047,4.034080,4.148013,0.664009,0.857661,1.327738,2.468403,4.175687,4.515392,1330.000000
5084.659668,4715.995605,6.081133,5.776870,22.992355,44.572361,4680.450684,27081.193359,3.706262,3.673573,0.783984,0.761693,1.361583,1.649066,3.670288,4.432668,1353.000000
4235.607910,5313.559570,3.830003,5.399689,7.878953,91.562370,5212.334473,24485.339844,3.626916,3.725386,0.583199,0.732369,0.896468,1.961717,3.717032,4.388906,1487.000000
4290.272949,7727.778320,5.538395,6.210735,8.588212,85.468903,7811.396484,24729.550781,3.632485,3.888055,0.743384,0.793143,0.933903,1.931808,3.892729,4.393216,1656.000000
5622.441895,7609.396973,3.601807,3.346784,15.603718,328.566193,7469.232422,26444.953125,3.749925,3.881350,0.556520,0.524628,1.193228,2.516623,3.873276,4.422343,1782.000000
10120.038086,7941.478516,4.341904,1.974964,17.901104,296.183868,8119.812012,30886.658203,4.005182,3.899901,0.637680,0.295559,1.252880,2.471561,3.909546,4.489771,2174.000000
4721.537109,4548.465332,2.695188,4.287012,8.918173,137.158539,4545.904297,26389.210938,3.674083,3.657865,0.430589,0.632155,0.950276,2.137223,3.657620,4.421426,2234.000000
12492.129883,16554.675781,5.180681,4.440609,26.103849,255.157791,17645.984375,38419.980469,4.096636,4.218921,0.714387,0.647442,1.416705,2.406809,4.246646,4.584557,2528.000000
8638.587891,5867.929199,2.639680,6.686204,9.300556,88.429291,5974.779785,30184.052734,3.936443,3.768485,0.421551,0.825180,0.968509,1.946596,3.776322,4.479777,2699.000000
5423.824707,5697.515625,4.613273,6.329675,8.634468,136.834732,5756.652832,27710.710938,3.734306,3.755686,0.664009,0.801381,0.936236,2.136196,3.760170,4.442647,2807.000000
6211.405273,8680.502930,7.656923,9.997951,22.773411,319.210144,8258.365234,17562.246094,3.793190,3.938545,0.884054,0.999911,1.357428,2.504077,3.916894,4.244580,2968.000000
6033.979492,7282.865723,2.325139,4.834154,20.084391,245.814072,6982.653809,18689.667969,3.780604,3.862302,0.366449,0.684320,1.302859,2.390607,3.844021,4.271602,3006.000000
5928.968750,6916.138184,3.774496,6.565386,26.745266,356.214996,6868.519531,24313.113281,3.772979,3.839864,0.576859,0.817260,1.427247,2.551712,3.836863,4.385840,3139.000000
5596.430664,4881.395020,4.937066,4.825583,15.822663,191.093124,4878.662109,24765.880859,3.747911,3.688544,0.693469,0.683550,1.199280,2.281245,3.688301,4.393854,3473.000000
4156.065918,4268.523438,3.145414,4.224297,5.871439,183.920349,4192.581543,26372.652344,3.618682,3.630278,0.497678,0.625754,0.768745,2.264630,3.622482,4.421154,3637.000000
6163.203613,7843.307617,6.056463,6.421049,29.742661,164.301605,7616.681152,24407.693359,3.789807,3.894499,0.782219,0.807606,1.473380,2.215642,3.881766,4.387527,3687.000000
5284.812988,5768.481934,4.002693,5.858345,9.957393,200.637299,5779.219238,25950.271484,3.723030,3.761061,0.602352,0.767775,0.998146,2.302412,3.761869,4.414142,4035.000000
3067.345703,15717.576172,3.296517,1.857579,12.800599,35.290306,15193.119141,21301.906250,3.486763,4.196385,0.518055,0.268947,1.107230,1.547655,4.181647,4.328418,4458.000000
6230.142090,8222.490234,5.149844,6.920301,24.506472,202.805161,8294.508789,25858.337891,3.794498,3.915003,0.711794,0.840125,1.389281,2.307079,3.918791,4.412601,4512.000000
5515.713867,7397.698242,5.316366,4.690627,12.467556,56.444756,7067.762207,24087.027344,3.741602,3.869097,0.725615,0.671231,1.095781,1.751624,3.849282,4.381783,4716.000000
4180.661621,5358.221191,6.488186,5.339686,8.770153,29.002563,5099.552734,23545.009766,3.621245,3.729021,0.812123,0.727516,0.943007,1.462436,3.707532,4.371899,4739.000000
5674.955078,8205.526367,3.133079,4.564888,19.458391,115.162224,8296.935547,28355.248047,3.753963,3.914106,0.495971,0.659430,1.289107,2.061310,3.918918,4.452633,5187.000000
5688.646973,6990.422363,2.874044,5.130445,10.802337,232.483063,6849.107422,26356.427734,3.755009,3.844503,0.458493,0.710155,1.033518,2.366391,3.835634,4.420887,5242.000000
6293.651855,7958.846191,5.313282,3.846027,31.309200,658.899353,7890.839355,21829.537109,3.798903,3.900850,0.725363,0.585012,1.495672,2.818819,3.897123,4.339045,5583.000000
5215.040039,6645.364258,3.867008,5.130346,29.341774,272.016602,6573.377441,24600.460938,3.717258,3.822519,0.587375,0.710147,1.467486,2.434595,3.817789,4.390943,5794.000000
7979.883301,5427.416992,3.342773,5.028654,9.908052,282.421143,5636.201172,30628.750000,3.901997,3.734593,0.524107,0.701452,0.995988,2.450897,3.750987,4.486129,6295.000000
4472.432617,4463.841309,3.102241,3.088144,11.443754,115.199226,4500.125000,26991.429688,3.650544,3.649709,0.491676,0.489698,1.058568,2.061450,3.653224,4.431226,6541.000000
4973.796387,26315.917969,5.242356,6.919201,16.824879,132.039520,25464.857422,21727.232422,3.696688,4.420218,0.719526,0.840056,1.225952,2.120704,4.405941,4.337004,6686.000000
7568.876465,5988.250488,6.062630,2.994324,8.899670,163.931549,6115.679688,30835.017578,3.879031,3.777300,0.782661,0.476299,0.949374,2.214663,3.786445,4.489044,7254.000000
1123.504761,6483.471191,3.052901,2.227135,8.696143,26.430725,6321.013184,21292.484375,3.050575,3.811808,0.484713,0.347746,0.939327,1.422109,3.800787,4.328227,7381.000000
8541.194336,11223.263672,8.057810,6.178595,31.666914,97.720596,13001.995117,64993.906250,3.931519,4.050119,0.906217,0.790890,1.500606,1.989986,4.114010,4.812872,7522.000000
3935.146729,7012.166016,2.978892,6.555735,11.656532,85.320885,6797.433105,23001.292969,3.594961,3.845852,0.474055,0.816621,1.066569,1.931055,3.832345,4.361752,7741.000000
4985.409668,9342.032227,4.489923,5.850080,6.019458,104.477066,9231.705078,22761.498047,3.697701,3.970441,0.652239,0.767162,0.779557,2.019021,3.965282,4.357201,7887.000000
5367.635742,7752.420410,2.528666,4.139124,16.041609,184.191711,7809.218750,28540.404297,3.729783,3.889437,0.402891,0.616908,1.205248,2.265270,3.892608,4.455460,7990.000000
4137.439941,3990.493652,4.280230,6.175751,5.976286,54.347813,4009.620361,26992.156250,3.616732,3.601027,0.631467,0.790690,0.776431,1.735182,3.603103,4.431238,8102.000000
8387.506836,9273.551758,3.429117,5.105337,28.099028,168.224121,9153.122070,22603.427734,3.923633,3.967246,0.535182,0.708024,1.448691,2.225888,3.961569,4.354174,8136.000000
5488.437988,5175.263184,4.314150,4.969297,14.151278,57.727589,5126.534180,26002.164062,3.739449,3.713933,0.634895,0.696295,1.150796,1.761383,3.709824,4.415009,8183.000000
