FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
5610.147461,10519.005859,10.589559,7.683861,22.193668,83.504562,16365.628906,83587.382812,3.748974,4.021975,1.024878,0.885579,1.346229,1.921710,4.213933,4.922141,316.000000
6660.061523,8009.952637,4.847637,5.396831,16.109451,29.113577,7801.029785,21584.705078,3.823478,3.903630,0.685530,0.732139,1.207081,1.464096,3.892152,4.334146,374.000000
10404.552734,20858.263672,5.128258,2.469798,13.660963,45.121265,19250.464844,18066.378906,4.017223,4.319278,0.709970,0.392661,1.135481,1.654381,4.284441,4.256871,516.000000
7557.922852,20682.767578,7.632253,5.942511,25.064629,26.840862,19046.119141,15294.395508,3.878402,4.315609,0.882653,0.773970,1.399061,1.428796,4.279807,4.184532,581.000000
7728.561523,7528.041504,3.731324,5.762277,12.945536,0.000000,7540.204102,31748.037109,3.888099,3.876682,0.571863,0.760594,1.112120,0.000000,3.877383,4.501717,637.000000
5187.773926,3179.371582,5.581567,2.135369,6.371004,8.181159,3237.468262,27289.152344,3.714981,3.502341,0.746756,0.329473,0.804208,0.912815,3.510206,4.435990,769.000000
3516.057373,3899.455566,2.380646,3.338496,12.495310,51.631039,3910.292969,24981.009766,3.546056,3.591004,0.376695,0.523551,1.096747,1.712911,3.592209,4.397610,950.000000
4649.691895,6646.357422,3.934851,3.136827,14.243790,41.559547,6580.917969,27605.974609,3.667424,3.822584,0.594928,0.496491,1.153626,1.618671,3.818286,4.441003,996.000000
1924.582886,2611.636963,2.698272,4.508696,11.542434,22.283096,2643.270508,27370.156250,3.284337,3.416913,0.431086,0.654051,1.062297,1.347975,3.422142,4.437277,1116.000000
4684.575195,3755.568359,2.133947,3.193413,10.490879,49.333652,3787.931641,28090.343750,3.670670,3.574676,0.329184,0.504255,1.020812,1.693143,3.578402,4.448557,1196.000000
5346.835938,6239.895996,4.974071,6.813537,22.458870,59.984886,6273.889648,27374.531250,3.728097,3.795177,0.696712,0.833373,1.351388,1.778042,3.797537,4.437346,1217.000000
2737.397949,2994.698975,1.871829,2.738597,3.863925,41.735321,3025.562500,28318.818359,3.437338,3.476353,0.272266,0.437528,0.587029,1.620504,3.480806,4.452075,1309.000000
4267.209961,9187.275391,7.376303,3.609008,13.038048,75.233971,9178.467773,25301.550781,3.630144,3.963187,0.867839,0.557388,1.115213,1.876414,3.962770,4.403147,1449.000000
7913.370117,15118.078125,6.167478,7.709964,20.417435,42.734451,15281.646484,24019.417969,3.898361,4.179497,0.790108,0.887052,1.310001,1.630778,4.184170,4.380562,1477.000000
5177.403320,6948.977051,2.689020,0.920259,8.267504,41.923428,6857.268555,26166.875000,3.714112,3.841921,0.429594,0.000000,0.917374,1.622457,3.836151,4.417752,1512.000000
4895.743652,4366.885742,4.909312,5.127811,10.460042,28.336475,4303.625488,23345.722656,3.689819,3.640172,0.691021,0.709932,1.019533,1.452346,3.633834,4.368207,1599.000000
5685.655762,5614.184082,4.249392,3.764634,12.769762,59.408226,5867.785156,33076.082031,3.754781,3.749287,0.628327,0.575723,1.106183,1.773847,3.768474,4.519514,1666.000000
3479.872803,5863.590332,3.762161,4.556169,7.712430,35.518501,5835.953125,26959.410156,3.541563,3.768164,0.575437,0.658600,0.887191,1.550455,3.766112,4.430710,1694.000000
4081.957275,9844.358398,4.517677,4.557971,36.307941,16.914307,9756.930664,25912.005859,3.610868,3.993187,0.654915,0.658772,1.560002,1.228254,3.989313,4.413501,1724.000000
1856.043823,1373.737793,2.568754,6.311757,6.361753,25.002954,1391.480103,26621.810547,3.268588,3.137904,0.409723,0.800150,0.803577,1.397991,3.143477,4.425238,1841.000000
2942.324707,4427.860352,5.476720,3.127730,6.059546,4.912396,4418.077148,28892.962891,3.468691,3.646194,0.738521,0.495229,0.782440,0.691293,3.645233,4.460792,1897.000000
4325.319824,5391.698242,3.231758,3.446784,13.694883,14.524409,5376.787109,28554.828125,3.636018,3.731726,0.509439,0.537414,1.136558,1.162099,3.730523,4.455679,1942.000000
4163.328125,5757.096680,2.013681,3.157530,16.778622,37.202225,5686.875488,27600.167969,3.619441,3.760204,0.303991,0.499348,1.224756,1.570569,3.754874,4.440912,1954.000000
3032.875488,3417.414795,3.092990,3.419139,14.265375,33.039177,3417.468262,25750.847656,3.481855,3.533698,0.490378,0.533917,1.154283,1.519029,3.533705,4.410791,2040.000000
2150.380371,2674.261475,4.119875,6.045675,6.330915,19.116096,2761.208252,32977.566406,3.332515,3.427204,0.614884,0.781445,0.801467,1.281399,3.441099,4.518219,2123.000000
4115.937012,7124.411133,3.018980,2.690408,5.230021,21.931549,7262.172363,28080.199219,3.614469,3.852749,0.479860,0.429818,0.718503,1.341069,3.861067,4.448400,2153.000000
10574.436523,16320.311523,12.248610,7.248430,31.426382,61.326313,18575.171875,42859.660156,4.024257,4.212729,1.088087,0.860244,1.497294,1.787647,4.268933,4.632049,2306.000000
5480.331055,7479.139648,3.385945,3.811914,10.888681,33.523323,7181.750488,18375.546875,3.738807,3.873852,0.529680,0.581143,1.036975,1.525347,3.856230,4.264240,2409.000000
11280.745117,14954.733398,4.896977,6.088234,17.962778,1.554204,14605.041016,23509.849609,4.052338,4.174778,0.689928,0.784491,1.254374,0.191508,4.164503,4.371250,2610.000000
5018.066406,5145.279785,3.762161,6.542097,10.487796,74.259514,5640.690430,43710.250000,3.700536,3.711409,0.575437,0.815717,1.020684,1.870752,3.751332,4.640584,2719.000000
5732.004395,10953.582031,5.436631,3.789052,21.860624,30.714039,10574.494141,23543.734375,3.758307,4.039556,0.735330,0.578531,1.339663,1.487337,4.024260,4.371875,2777.000000
