FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
8629.861328,7892.508789,340.210388,0.215076,23.886641,29.412701,7633.065430,21582.041016,3.936004,3.897215,2.531748,0.000000,1.378155,1.468535,3.882699,4.334093,75.000000
12971.624023,9897.620117,443.790100,3.855087,30.945318,38.793434,10086.583984,30841.394531,4.112994,3.995531,2.647178,0.586034,1.490595,1.588758,4.003744,4.489134,238.000000
4559.113281,6788.317383,8.286006,3.056986,13.938499,36.335693,6714.280762,30275.283203,3.658880,3.831762,0.918345,0.485294,1.144216,1.560333,3.826999,4.481088,364.000000
8579.652344,9210.803711,5.174514,6.757186,10.201008,13.516026,9343.533203,27694.416016,3.933470,3.964298,0.713870,0.829766,1.008643,1.130849,3.970511,4.442392,582.000000
15350.284180,14316.809570,695.657532,0.896111,61.135120,42.410660,19827.601562,26955.869141,4.186116,4.155846,2.842396,0.000000,1.786291,1.627475,4.297270,4.430654,687.000000
7092.852051,16818.658203,646.148132,7.435341,51.775974,20.759729,19422.544922,36425.632812,3.850821,4.225791,2.810332,0.871301,1.714128,1.317222,4.288306,4.561407,1009.000000
7808.100586,13595.500977,557.092834,3.690327,32.949749,88.339867,26420.812500,13469.685547,3.892545,4.133395,2.745928,0.567065,1.517852,1.946157,4.421946,4.129357,1357.000000
7071.201172,6444.461914,250.535278,2.561956,21.487492,28.820621,6460.522461,27186.001953,3.849493,3.809187,2.398869,0.408572,1.332186,1.459703,3.810268,4.434345,1724.000000
8035.418457,4637.573242,337.453522,3.138577,38.876694,34.346684,4705.897461,28697.974609,3.905009,3.666291,2.528214,0.496733,1.589689,1.535885,3.672642,4.457851,1908.000000
6311.768555,9839.957031,5.556897,3.994540,5.439715,57.462387,9977.249023,21493.750000,3.800151,3.992993,0.744832,0.601467,0.735576,1.759384,3.999011,4.332312,2000.000000
7750.342285,8231.090820,408.694061,0.051403,31.296865,31.574402,8082.510254,23917.554688,3.889321,3.915457,2.611398,0.000000,1.495501,1.499335,3.907546,4.378717,2204.000000
18199.291016,15429.123047,1104.255981,9.207207,53.502869,41.180248,15197.001953,24424.531250,4.260055,4.188341,3.043070,0.964128,1.728377,1.614689,4.181758,4.387826,2280.000000
7908.833984,12572.473633,6.531359,9.343716,14.172863,40.125610,12206.771484,20875.820312,3.898113,4.099421,0.815004,0.970520,1.151458,1.603422,4.086601,4.319643,2465.000000
4081.846191,7090.384766,6.210650,1.944709,5.738838,32.320667,6936.658691,28985.195312,3.610857,3.850670,0.793137,0.288855,0.758824,1.509480,3.841150,4.462176,2959.000000
7986.836914,7198.944824,355.246704,2.118900,33.766941,33.563412,7030.824707,21140.873047,3.902375,3.857269,2.550530,0.326111,1.528492,1.525866,3.847006,4.325123,3089.000000
5602.832520,12667.160156,3.956437,7.019923,27.799906,41.901844,13550.874023,28185.208984,3.748408,4.102679,0.597304,0.846332,1.444043,1.622233,4.131968,4.450021,3446.000000
6468.052734,6727.336426,201.442154,2.921053,14.761857,39.185070,6639.874512,25242.304688,3.810774,3.827843,2.304150,0.465539,1.169141,1.593121,3.822160,4.402129,3558.000000
9330.224609,5512.787598,347.077881,0.886707,20.910833,34.186329,5607.958496,26545.744141,3.969892,3.741371,2.540427,0.000000,1.320371,1.533852,3.748805,4.423995,3608.000000
13564.990234,19148.753906,711.865662,13.357040,65.828568,92.654015,24512.146484,47382.843750,4.132420,4.282141,2.852398,1.125710,1.818414,1.966864,4.389381,4.675621,3861.000000
11261.687500,23036.876953,710.835693,6.786751,48.026146,58.609539,33960.320312,61271.246094,4.051603,4.362423,2.851769,0.831662,1.681478,1.767968,4.530972,4.787257,3910.000000
8699.276367,8813.066406,675.492981,6.846832,44.196144,51.745136,8515.634766,21659.492188,3.939483,3.945127,2.829621,0.835490,1.645384,1.713870,3.930217,4.335648,3994.000000
10937.201172,34679.628906,1127.784912,15.298210,78.089516,25.687544,40990.449219,37351.621094,4.038906,4.540074,3.052226,1.184641,1.892593,1.409723,4.612683,4.572309,4105.000000
8284.543945,9694.852539,3.163916,1.002803,13.272411,32.536526,9597.299805,26883.474609,3.918269,3.986541,0.500225,0.001216,1.122950,1.512371,3.982149,4.429485,4238.000000
6153.375488,6993.506348,350.001251,1.250340,27.861580,39.579788,7001.358398,27230.835938,3.789114,3.844695,2.544070,0.097028,1.445006,1.597474,3.845182,4.435061,4568.000000
9579.708008,11754.175781,974.828430,4.589470,51.452183,59.802944,11689.102539,24264.380859,3.981352,4.070192,2.988928,0.661763,1.711404,1.776723,4.067781,4.384969,5078.000000
20104.052734,23692.302734,1044.406860,8.062378,94.399414,33.150192,23036.269531,23878.412109,4.303284,4.374607,3.018870,0.906463,1.974969,1.520486,4.362412,4.378006,5292.000000
3605.695557,3108.439453,6.839733,5.867756,9.781619,3.046734,3141.795410,24965.089844,3.556989,3.492543,0.835039,0.768472,0.990411,0.483835,3.497178,4.397333,5393.000000
9002.056641,9263.480469,353.982361,0.000000,36.795170,34.991184,9175.094727,21990.099609,3.954342,3.966774,2.548982,0.000000,1.565791,1.543959,3.962610,4.342227,5708.000000
9014.767578,17785.888672,689.166260,1.412788,54.998482,60.592384,17677.945312,21298.652344,3.954955,4.250075,2.838324,0.150077,1.740351,1.782418,4.247432,4.328352,6035.000000
5169.801758,9443.394531,4.255559,4.155578,13.324835,42.213299,9737.984375,24409.148438,3.713474,3.975128,0.628957,0.618631,1.124662,1.625449,3.988469,4.387553,6195.000000
10707.228516,26189.705078,59.910877,3.025168,13.864490,41.605804,24434.470703,16347.163086,4.029677,4.418130,1.777506,0.480750,1.141904,1.619154,4.388003,4.213442,6439.000000
7789.483887,9846.593750,351.410522,6.384338,28.688021,37.131298,9493.885742,21935.345703,3.891509,3.993286,2.545815,0.805116,1.457701,1.569740,3.977444,4.341145,6480.000000
12110.467773,15037.762695,754.862244,2.301155,58.458435,36.878433,14651.784180,23802.191406,4.083161,4.177183,2.877868,0.361946,1.766847,1.566772,4.165891,4.376617,6595.000000
8922.397461,12869.335938,518.351807,7.421032,38.559071,56.401581,13477.126953,27072.800781,3.950482,4.109556,2.714625,0.870464,1.586127,1.751291,4.129597,4.432533,6904.000000
10361.026367,6984.366211,444.582611,8.169987,46.835823,34.664307,6979.380859,25067.353516,4.015403,3.844127,2.647953,0.912221,1.670578,1.539883,3.843817,4.399108,7011.000000
8153.210938,15707.439453,3.984190,5.848080,11.665784,47.273716,14748.896484,17002.591797,3.911329,4.196105,0.600340,0.767013,1.066914,1.674620,4.168759,4.230515,7109.000000
23334.066406,85134.125000,3025.943359,29.817383,193.661880,49.487839,73320.742188,8139.821777,4.367990,4.930104,3.480861,1.474470,2.287044,1.694499,4.865227,3.910615,7279.000000
7833.593750,4836.406250,8.171907,4.790480,11.995744,67.114487,5411.324707,32486.283203,3.893961,3.684523,0.912323,0.680379,1.079027,1.826816,3.733304,4.511700,7372.000000
15357.916016,26138.972656,1169.551147,5.780029,74.200920,58.850071,45305.699219,99998.000000,4.186332,4.417288,3.068019,0.761930,1.870409,1.769747,4.656153,4.999991,7507.000000
15589.800781,7998.795898,423.354156,14.168846,45.916870,1.073141,7885.390137,26748.363281,4.192841,3.903025,2.626704,1.151335,1.661972,0.030657,3.896823,4.427297,7890.000000
5975.311035,6043.689941,4.514594,3.503678,9.926555,43.172344,6242.199219,30293.988281,3.776361,3.781302,0.654619,0.544524,0.996799,1.635206,3.795338,4.481357,8009.000000
5385.003418,13131.947266,3.167000,5.362864,15.468034,35.148453,12662.718750,22654.722656,3.731186,4.118329,0.500648,0.729397,1.189435,1.545906,4.102527,4.355159,8104.000000
11249.818359,12409.452148,513.306824,5.552498,25.826311,92.691017,11889.926758,21702.162109,4.051146,4.093752,2.710377,0.744488,1.412062,1.967038,4.075179,4.336503,8136.000000
18868.376953,25340.128906,1148.880737,6.834885,82.520851,59.719685,25101.136719,22216.416016,4.275734,4.403809,3.060275,0.834731,1.916564,1.776118,4.399693,4.346674,8308.000000
11208.903320,15787.049805,11.471508,10.946446,30.260729,34.574879,15370.516602,20028.525391,4.049563,4.198301,1.059620,1.039273,1.480879,1.538761,4.186688,4.301649,8431.000000
5853.127441,8549.637695,116.352547,0.856975,7.280707,38.818104,8767.983398,28059.587891,3.767388,3.931948,2.065776,0.000000,0.862174,1.589034,3.942900,4.448081,8521.000000
7320.219238,11897.887695,583.162781,5.096504,48.038483,63.312241,12162.313477,25464.699219,3.864524,4.075470,2.765790,0.707272,1.681589,1.801488,4.085016,4.405939,8572.000000
6238.702637,11501.698242,400.531403,8.384277,39.690800,12.014246,13030.293945,32593.894531,3.795094,4.060762,2.602637,0.923466,1.598690,1.079697,4.114954,4.513136,8635.000000
6480.825684,6647.991699,7.419476,7.175146,19.387466,37.415001,6589.358887,24850.148438,3.811630,3.822690,0.870373,0.855831,1.287521,1.573046,3.818843,4.395329,8689.000000
