FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
5682.941895,7641.245605,30.541349,2.376768,12.677250,332.877258,7605.525879,24604.095703,3.754573,3.883164,1.484888,0.375987,1.103025,2.522284,3.881129,4.391007,16.000000
3564.786621,6042.151367,21.709520,3.386636,18.477762,203.569931,6077.587891,25291.601562,3.552033,3.781192,1.336650,0.529769,1.266649,2.308714,3.783731,4.402977,64.000000
6174.363281,5651.530762,15.788742,3.241231,26.177858,318.877075,5705.679199,28653.986328,3.790592,3.752166,1.198348,0.510710,1.417934,2.503623,3.756307,4.457185,171.000000
3999.892822,7938.104980,21.573835,3.321642,11.921734,192.986542,8085.560059,28871.148438,3.602048,3.899717,1.333927,0.521353,1.076339,2.285527,3.907710,4.460464,222.000000
7739.425781,9257.004883,56.734627,6.991649,17.466297,207.899506,8680.009766,17660.933594,3.888709,3.966470,1.753848,0.844580,1.242201,2.317853,3.938520,4.247014,361.000000
4279.915039,9499.096680,34.362103,6.463820,12.146847,15.304595,9107.127930,19187.757812,3.631435,3.977682,1.536080,0.810489,1.084464,1.184822,3.959381,4.283024,591.000000
9630.035156,11041.447266,83.279449,0.690845,30.710955,264.384338,10879.655273,21870.251953,3.983628,4.043026,1.920538,0.000000,1.487293,2.422236,4.036615,4.339854,623.000000
12539.866211,21579.662109,134.518845,6.983739,60.231586,26.208696,21068.292969,25139.085938,4.098293,4.334044,2.128783,0.844088,1.779824,1.418445,4.323629,4.400350,647.000000
6451.311035,12565.041992,57.067669,5.141143,18.052206,25.776972,11602.126953,16628.859375,3.809648,4.099164,1.756390,0.711060,1.256530,1.411232,4.064538,4.220862,669.000000
8058.543457,14401.935547,92.308640,1.771254,16.852633,480.868958,14117.058594,22288.615234,3.906256,4.158421,1.965242,0.248281,1.226668,2.682027,4.149744,4.348083,728.000000
