FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
1487.392090,1767.574341,3.950269,4.661552,6.778058,28.373480,1799.685913,27848.623047,3.172426,3.247378,0.596627,0.668531,0.831105,1.452913,3.255197,4.444804,91.000000
4610.880371,4609.060547,4.644111,4.679507,4.856888,45.084259,4605.170898,25549.253906,3.663784,3.663612,0.666903,0.670200,0.686358,1.654025,3.663246,4.407378,104.000000
2407.962158,3381.899170,2.476242,3.466567,16.689194,30.112709,3416.255615,31036.896484,3.381650,3.529161,0.393793,0.539900,1.222435,1.478750,3.533550,4.491879,397.000000
2938.543945,1872.362915,3.022064,6.331958,5.819015,17.577311,1900.971191,32262.468750,3.468132,3.272390,0.480304,0.801538,0.764849,1.244952,3.278975,4.508698,782.000000
3516.874512,4832.440430,4.033530,1.269374,4.434416,45.253864,4908.399414,28936.259766,3.546157,3.684166,0.605685,0.103590,0.646836,1.655656,3.690940,4.461442,935.000000
7688.846191,12399.621094,6.676294,8.868020,28.799036,40.841038,17520.515625,63085.445312,3.885861,4.093409,0.824535,0.947827,1.459378,1.611097,4.243547,4.799929,1006.000000
10392.020508,14557.066406,5.408878,2.863953,28.034269,56.746960,14061.351562,21660.384766,4.016700,4.163074,0.733107,0.456966,1.447689,1.753943,4.148027,4.335666,1291.000000
10323.552734,11643.164062,8.615966,6.134640,24.148758,45.710258,11375.196289,23430.146484,4.013829,4.066071,0.935304,0.787789,1.382895,1.660014,4.055959,4.369775,1568.000000
3109.222656,3284.246582,2.874044,4.362594,13.071969,23.436415,3398.039795,29222.158203,3.492652,3.516436,0.458493,0.639745,1.116341,1.369891,3.531229,4.465712,1598.000000
4570.008301,4809.602539,3.379778,4.475607,12.427467,17.709911,4854.058105,26046.437500,3.659917,3.682109,0.528888,0.650852,1.094383,1.248216,3.686105,4.415748,1667.000000
5955.806641,5831.359375,7.209781,7.106099,24.077831,51.008121,5714.619629,27445.328125,3.774940,3.765770,0.857922,0.851631,1.381617,1.707639,3.756987,4.438468,1709.000000
2576.824463,2477.784180,2.374479,2.614508,6.414176,12.973289,2521.988770,33099.375000,3.411085,3.394063,0.375568,0.417390,0.807141,1.113050,3.401743,4.519820,1732.000000
9785.377930,28413.007812,6.562196,5.470173,99.216209,50.514725,29045.914062,26744.750000,3.990578,4.453517,0.817049,0.738001,1.996583,1.703418,4.463085,4.427238,1753.000000
5297.080078,4576.579590,4.826051,3.743278,12.482974,42.012856,4644.835449,28074.857422,3.724036,3.660541,0.683592,0.573252,1.096318,1.623382,3.666970,4.448318,1792.000000
6546.725098,5828.340332,7.154274,8.086772,5.119006,43.203178,5733.335449,22720.568359,3.816024,3.765545,0.854566,0.907775,0.709186,1.635516,3.758407,4.356419,1812.000000
6281.483398,5352.365234,2.997394,4.617076,22.708652,49.845554,5480.702637,26542.894531,3.798062,3.728546,0.476744,0.664367,1.356191,1.697626,3.738836,4.423948,1837.000000
2344.881104,2012.269043,2.781532,3.281302,12.128345,29.640898,2075.094971,30915.875000,3.370121,3.303686,0.444284,0.516046,1.083802,1.471891,3.317038,4.490181,2004.000000
7605.147461,7318.359863,4.705785,10.880173,11.123046,35.580177,7353.176758,28843.849609,3.881108,3.864414,0.672632,1.036636,1.046224,1.551208,3.866475,4.460053,2055.000000
4700.956055,4311.510742,2.633513,5.163527,10.308939,34.263420,4283.026855,25357.261719,3.672186,3.634629,0.420535,0.712946,1.013214,1.534831,3.631751,4.404102,2080.000000
5201.323730,9383.520508,4.193885,5.161612,17.534138,43.912441,16622.062500,99998.000000,3.716114,3.972366,0.622617,0.712785,1.243884,1.642588,4.220685,4.999991,2244.000000
6911.062500,8366.593750,3.993442,7.139131,6.799644,18.326660,8232.861328,24217.251953,3.839545,3.922549,0.601347,0.853645,0.832486,1.263083,3.915551,4.384125,2318.000000
9322.081055,13884.250000,7.154274,4.478797,29.014898,25.628952,14155.410156,26159.685547,3.969513,4.142522,0.854566,0.651161,1.462621,1.408731,4.150922,4.417633,2693.000000
4649.229492,7265.917480,7.456481,6.270554,20.068972,46.037136,7130.121094,24366.464844,3.667381,3.861290,0.872534,0.797306,1.302525,1.663108,3.853097,4.386793,2783.000000
3643.045654,5801.767578,3.200921,3.292964,11.123046,34.180161,5687.985352,26003.927734,3.561465,3.763560,0.505275,0.517587,1.046224,1.533774,3.754958,4.415039,2807.000000
10063.303711,17221.490234,9.673689,6.781048,24.885771,21.546083,16291.618164,18760.412109,4.002740,4.236071,0.985592,0.831297,1.395951,1.333368,4.211964,4.273242,2956.000000
3186.562988,4465.071777,6.093468,6.216465,12.868442,61.579178,4508.322754,24979.455078,3.503323,3.649828,0.784864,0.793543,1.109526,1.789434,3.654015,4.397583,3015.000000
8829.021484,19540.220703,7.845031,5.739844,14.394893,25.616617,18576.011719,18365.546875,3.945913,4.290929,0.894595,0.758900,1.158208,1.408522,4.268952,4.264004,3083.000000
5239.564941,9151.262695,4.474505,7.717466,6.737969,41.467033,9059.371094,22758.046875,3.719295,3.961481,0.650745,0.887475,0.828529,1.617703,3.957098,4.357135,3173.000000
3658.134521,3808.124512,2.658183,3.202593,8.443276,67.811417,3832.774902,26582.888672,3.563260,3.580711,0.424585,0.505502,0.926511,1.831303,3.583513,4.424602,3337.000000
7895.166992,6623.186035,4.785963,7.451334,12.029665,9.140202,6600.925293,31252.736328,3.897361,3.821067,0.679969,0.872234,1.080253,0.960956,3.819605,4.494888,3453.000000
3615.831787,4121.287109,1.665219,4.189487,10.981194,39.129562,4099.388672,25762.316406,3.558208,3.615033,0.221471,0.622161,1.040650,1.592505,3.612719,4.410985,3493.000000
3352.455811,3936.565186,5.143676,7.275621,25.570362,65.202576,3988.116211,25177.841797,3.525363,3.595117,0.711274,0.861870,1.407737,1.814265,3.600768,4.401019,3530.000000
7289.391113,8373.192383,4.995657,4.023422,9.272802,25.965080,9510.506836,37651.000000,3.862691,3.922891,0.698593,0.604596,0.967211,1.414390,3.978204,4.575777,3577.000000
5563.755371,8924.642578,4.847637,6.503892,21.512161,5.917695,9049.657227,28650.505859,3.745368,3.950591,0.685530,0.813173,1.332684,0.772153,3.956632,4.457132,3784.000000
11250.873047,9876.678711,4.884642,6.607683,11.971074,15.569797,10140.575195,30080.771484,4.051186,3.994611,0.688833,0.820049,1.078133,1.192283,4.006063,4.478289,3827.000000
6916.758301,7024.929688,4.015028,4.805409,17.074661,38.441887,6967.459961,24859.250000,3.839903,3.846642,0.603689,0.681730,1.232352,1.584805,3.843075,4.395488,4043.000000
