FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,SSC-ALin,SSC-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,SSC-ALog,SSC-WLog,TIME
7460.627930,12316.631836,293.386902,0.862934,21.959303,18.989664,12224.454102,26327.066406,3.872775,4.090492,2.467441,0.000000,1.341619,1.278517,4.087229,4.420403,165.000000
5327.941895,12545.744141,202.280930,2.315294,31.540480,31.824184,15417.460938,42149.199219,3.726559,4.098496,2.305955,0.364606,1.498868,1.502757,4.188013,4.624789,248.000000
5353.654297,8483.402344,5.294779,5.519485,8.597464,13.149062,8189.927734,19867.230469,3.728650,3.928570,0.723848,0.741899,0.934370,1.118895,3.913280,4.298137,365.000000
5557.958008,12259.483398,188.912918,2.315559,25.601198,44.449009,11644.326172,18570.792969,3.744915,4.088472,2.276262,0.364656,1.408260,1.647862,4.066114,4.268830,478.000000
6223.317871,11451.306641,5.137509,2.996082,17.395370,39.231323,11238.716797,18800.556641,3.794022,4.058855,0.710753,0.476554,1.240434,1.593633,4.050717,4.274171,554.000000
6814.846680,14448.342773,447.345642,6.211002,37.701790,29.073488,14346.617188,22973.785156,3.833456,4.159818,2.650643,0.793162,1.576362,1.463497,4.156750,4.361233,620.000000
4188.130371,8396.074219,8.424774,1.903559,5.868355,9.211127,8557.423828,28380.414062,3.622020,3.924076,0.925558,0.279566,0.768516,0.964313,3.932343,4.453019,705.000000
5305.076172,8122.968750,121.807678,1.288849,13.198401,87.263641,16720.703125,99998.000000,3.724692,3.909715,2.085675,0.110202,1.120521,1.940833,4.223255,4.999991,847.000000
7225.039551,8099.963867,332.803253,0.000000,36.517635,34.466949,8426.527344,28997.378906,3.858840,3.908483,2.522187,0.000000,1.562503,1.537403,3.925649,4.462359,896.000000
6979.296387,9081.370117,280.145325,2.165810,25.764637,18.524019,8584.087891,20754.060547,3.843812,3.958151,2.447383,0.335620,1.411024,1.267735,3.933694,4.317103,987.000000
5750.038086,7727.093750,72.048470,2.570508,5.911527,46.641548,7891.659180,29792.119141,3.759671,3.888016,1.857625,0.410019,0.771700,1.668773,3.897168,4.474102,1056.000000
6481.528320,12874.417969,229.316071,0.000000,22.668564,25.200314,12306.521484,21618.132812,3.811677,4.109727,2.360435,0.000000,1.355424,1.401406,4.090135,4.334818,1155.000000
9215.041016,11533.879883,150.912003,1.060307,28.669519,39.897411,12191.149414,35366.257812,3.964497,4.061975,2.178724,0.025431,1.457420,1.600945,4.086045,4.548589,1224.000000
11735.285156,32227.408203,873.428894,9.830284,57.123177,67.718903,39243.031250,41857.269531,4.069494,4.508225,2.941227,0.992566,1.756812,1.830710,4.593762,4.621771,1250.000000
5988.719238,7841.892090,172.596863,2.565536,34.288090,43.042824,7926.991211,29075.734375,3.777334,3.894421,2.237033,0.409178,1.535143,1.633901,3.899108,4.463531,1293.000000
6678.921875,18433.347656,854.318970,9.945747,69.347115,35.166958,27924.806641,69097.046875,3.824706,4.265604,2.931620,0.997637,1.841028,1.546135,4.445990,4.839459,1340.000000
4039.635986,6832.202148,5.082002,2.977623,6.990836,43.264854,6729.088867,21237.599609,3.606342,3.834561,0.706035,0.473870,0.844529,1.636135,3.827956,4.327106,1439.000000
8437.035156,3346.695312,101.405663,4.950266,22.403362,11.237144,3743.364746,34029.082031,3.926190,3.524616,2.006062,0.694629,1.350313,1.050656,3.573262,4.531850,1612.000000
6297.487793,13613.951172,368.873749,3.394066,33.285877,25.178726,15076.009766,32431.269531,3.799167,4.133984,2.566878,0.530720,1.522260,1.401034,4.178287,4.510964,1662.000000
10386.652344,6154.797363,0.530403,2.968879,7.885120,10.364446,6251.701172,28327.472656,4.016476,3.789214,0.000000,0.472593,0.896808,1.015546,3.795998,4.452208,1686.000000
3733.087891,6925.913574,3.577137,3.321791,8.338429,20.661049,6725.375488,27387.203125,3.572068,3.840477,0.553536,0.521372,0.921084,1.315152,3.827717,4.437548,1745.000000
6163.764648,10452.573242,241.046600,6.670473,14.265375,17.851763,10219.221680,22361.511719,3.789846,4.019223,2.382101,0.824157,1.154283,1.251681,4.009418,4.349501,1793.000000
10104.560547,11890.163086,214.079315,0.000000,13.315584,48.007645,15311.379883,48954.398438,4.004518,4.075188,2.330575,0.000000,1.124360,1.681310,4.185014,4.689792,1848.000000
7536.900879,8531.107422,385.692444,2.884319,13.522195,38.882862,8448.921875,23588.074219,3.877193,3.931005,2.586241,0.460043,1.131047,1.589758,3.926801,4.372693,1972.000000
10499.599609,12675.186523,3.170084,4.733437,16.843382,14.545996,12638.556641,29027.943359,4.021173,4.102954,0.501071,0.675177,1.226429,1.162743,4.101697,4.462816,2076.000000
6071.795410,9782.242188,231.662796,1.679478,19.967209,15.739403,9413.720703,17829.761719,3.783317,3.990438,2.364856,0.225174,1.300317,1.196988,3.973761,4.251145,2125.000000
4511.919922,7873.827148,189.730118,4.191542,18.002867,24.978283,7454.256348,17974.314453,3.654361,3.896186,2.278136,0.622374,1.255342,1.397563,3.872404,4.254653,2253.000000
12299.134766,11502.734375,436.811584,7.728977,32.724636,47.967556,11430.594727,24646.289062,4.089875,4.060801,2.640294,0.888122,1.514875,1.680948,4.058069,4.391752,2329.000000
6813.847656,8906.701172,370.199768,7.121944,30.754128,17.598898,8732.542969,20204.101562,3.833392,3.949717,2.568436,0.852599,1.487903,1.245485,3.941141,4.305439,2534.000000
4232.265137,5391.161621,5.763508,2.401797,19.026669,70.204399,5381.208008,26493.554688,3.626573,3.731682,0.760687,0.380536,1.279363,1.846364,3.730880,4.423140,2886.000000
4269.115723,8753.472656,177.333481,7.132931,18.474678,30.402580,8538.050781,20477.292969,3.630338,3.942180,2.248791,0.853268,1.266577,1.482910,3.931359,4.311273,2906.000000
17074.253906,31474.394531,587.005066,7.778038,74.814583,48.849506,33047.582031,28103.408203,4.232342,4.497957,2.768642,0.890870,1.873986,1.688860,4.519140,4.448759,3105.000000
4810.623047,8859.310547,243.078796,8.391996,14.323966,44.507603,8415.653320,18845.378906,3.682201,3.947400,2.385747,0.923865,1.156063,1.648434,3.925088,4.275205,3190.000000
6986.614258,8120.899414,5.630907,4.396396,9.741530,32.518024,8011.730469,22261.996094,3.844267,3.909604,0.750578,0.643097,0.988627,1.512124,3.903726,4.347564,3450.000000
6984.837891,15444.054688,404.577271,0.909874,23.741705,63.780968,16379.405273,28260.775391,3.844156,4.188761,2.607002,0.000000,1.375512,1.804691,4.214298,4.451184,3546.000000
8271.790039,7798.803223,22.850504,6.401290,6.842816,8.942842,7700.960938,24136.910156,3.917599,3.892028,1.358896,0.806267,0.835235,0.951476,3.886545,4.382682,3597.000000
9601.199219,6401.459473,274.366394,2.497932,28.003431,14.043346,6341.554688,24293.652344,3.982326,3.806279,2.438331,0.397581,1.447211,1.147471,3.802196,4.385493,3705.000000
9994.255859,11527.108398,328.914673,0.088299,15.822663,38.105759,11428.452148,25153.015625,3.999750,4.061720,2.517083,0.000000,1.199280,1.580991,4.057987,4.400590,3966.000000
4493.127441,9202.881836,87.386986,0.770866,2.753779,8.973680,8998.554688,21956.505859,3.652549,3.963924,1.941447,0.000000,0.439929,0.952971,3.954173,4.341563,4007.000000
6011.501953,15340.545898,418.854980,8.020676,28.725027,52.503735,17973.324219,36737.769531,3.778983,4.185841,2.622064,0.904211,1.458260,1.720190,4.254628,4.565113,4072.000000
11020.600586,12379.037109,6.845900,3.486419,18.224895,32.866489,12412.935547,28850.025391,4.042205,4.092687,0.835431,0.542380,1.260665,1.516753,4.093874,4.460146,4134.000000
5410.367188,9446.546875,5.115922,2.813473,7.243702,14.857453,9240.287109,25547.251953,3.733227,3.975273,0.708924,0.449243,0.859961,1.171944,3.965685,4.407344,4338.000000
16416.351562,36924.000000,369.478149,13.385590,41.331352,40.242790,37953.390625,26428.728516,4.215277,4.567309,2.567589,1.126637,1.616280,1.604688,4.579251,4.422076,4446.000000
9341.986328,22692.421875,622.486572,4.677269,44.963993,34.146240,26091.857422,38274.082031,3.970439,4.355881,2.794130,0.669992,1.652865,1.533343,4.416505,4.582905,4539.000000
13361.892578,26962.244141,686.039368,5.416916,45.247700,30.513596,23599.232422,12692.325195,4.125868,4.430756,2.836349,0.733752,1.655596,1.484493,4.372898,4.103541,4587.000000
6036.998535,10981.264648,219.605377,2.529137,23.131124,14.638508,9594.019531,12056.936523,3.780821,4.040652,2.341643,0.402972,1.364197,1.165497,3.982001,4.081237,4822.000000
7820.164062,26388.076172,508.184723,5.154282,45.127434,72.307503,30664.035156,35459.851562,3.893216,4.421408,2.706022,0.712168,1.654441,1.859183,4.486629,4.549737,4867.000000
5341.880371,10140.513672,290.956909,5.526096,22.156662,7.373219,9785.668945,22191.919922,3.727694,4.006060,2.463829,0.742418,1.345504,0.867657,3.990591,4.346195,5039.000000
14236.542969,14854.298828,564.132996,5.483616,27.195492,29.474375,15077.654297,25066.714844,4.153405,4.171852,2.751381,0.739067,1.434497,1.469445,4.178334,4.399097,5156.000000
5569.441895,10133.566406,0.937457,4.881504,8.162657,17.734581,10054.032227,23750.216797,3.745812,4.005762,0.000000,0.688554,0.911832,1.248821,4.002340,4.375668,5178.000000
5634.483887,3774.052246,481.155762,8.456360,45.593079,14.660094,3805.070557,24156.044922,3.750854,3.576808,2.682286,0.927183,1.658899,1.166137,3.580363,4.383026,5300.000000
8776.011719,14266.130859,337.934601,2.569759,26.458479,33.510990,23896.187500,6383.752441,3.943297,4.154306,2.528833,0.409892,1.422565,1.525187,4.378329,3.805076,5611.000000
10106.632812,13747.819336,487.909149,2.202351,34.454613,41.149410,14041.410156,26846.578125,4.004607,4.138234,2.688339,0.342886,1.537247,1.614364,4.147411,4.428889,5654.000000
10180.799805,12748.407227,547.042908,0.000000,31.484972,37.695621,12608.923828,24376.818359,4.007782,4.105456,2.738021,0.000000,1.498103,1.576291,4.100678,4.386977,5690.000000
4256.910156,15579.137695,760.271118,14.980644,57.209522,62.744831,12530.735352,4545.124512,3.629095,4.192544,2.880969,1.175530,1.757468,1.797578,4.097977,3.657546,5726.000000
5513.774414,8986.409180,458.218903,2.006142,23.217468,30.232975,8869.739258,21552.292969,3.741449,3.953586,2.661073,0.302362,1.365815,1.480481,3.947911,4.333494,5748.000000
4827.173828,13068.480469,5.800513,7.528997,20.146065,58.372089,13000.492188,27119.816406,3.683693,4.116225,0.763466,0.876737,1.304190,1.766205,4.113960,4.433287,5875.000000
8698.567383,19962.634766,158.047775,4.258339,18.937241,72.785484,20240.050781,24177.400391,3.939448,4.300218,2.198788,0.629240,1.277317,1.862045,4.306211,4.383410,5954.000000
4581.670898,8056.434082,208.207870,1.858679,29.366444,29.983192,7834.149902,22887.632812,3.661024,3.906143,2.318497,0.269204,1.467851,1.476878,3.893992,4.359601,6060.000000
5900.175781,7212.686035,233.439026,3.112015,37.809719,64.736931,7287.084473,27928.255859,3.770865,3.858097,2.368173,0.493042,1.577603,1.811152,3.862554,4.446044,6367.000000
5179.049805,14960.749023,287.515472,8.772903,40.048515,6.694797,15072.138672,21137.976562,3.714250,4.174953,2.458661,0.943143,1.602586,0.825737,4.178175,4.325063,6396.000000
7737.815918,12027.851562,6.361753,8.533169,12.214689,59.509991,11965.916016,22203.429688,3.888618,4.080188,0.803577,0.931110,1.086882,1.774590,4.077946,4.346420,6631.000000
17848.347656,19888.097656,367.186951,3.447136,30.704786,56.790134,20517.015625,28518.707031,4.251598,4.298593,2.564887,0.537458,1.487206,1.754273,4.312114,4.455130,6665.000000
9437.917969,8470.244141,461.086792,1.003719,14.653927,11.906315,8218.318359,22427.595703,3.974876,3.927896,2.663783,0.001612,1.165954,1.075777,3.914783,4.350783,6719.000000
6274.026855,12780.691406,300.417816,2.601761,30.091124,49.392242,11865.212891,16312.784180,3.797546,4.106555,2.477726,0.415267,1.478438,1.693659,4.074275,4.212528,6930.000000
6971.944824,8338.022461,206.684509,0.817234,23.106455,0.000000,8027.369141,26330.333984,3.843354,3.921063,2.315308,0.000000,1.363733,0.000000,3.904573,4.420456,7005.000000
4709.886719,8757.589844,185.989532,5.695589,15.390940,28.987144,8622.423828,22926.722656,3.673010,3.942385,2.269489,0.755539,1.187265,1.462205,3.935629,4.360342,7046.000000
4850.751953,12926.077148,253.859543,4.712471,24.161093,24.176512,12792.577148,21088.892578,3.685809,4.111467,2.404593,0.673249,1.383117,1.383394,4.106958,4.324054,7388.000000
8111.383301,18998.673828,381.933380,5.494411,17.907270,45.534485,19956.150391,28017.744141,3.909095,4.278723,2.581988,0.739921,1.253029,1.658340,4.300077,4.447433,7429.000000
17918.039062,17811.560547,413.924072,11.175121,11.153883,43.767506,17669.773438,29077.390625,4.253291,4.250702,2.616921,1.048252,1.047426,1.641152,4.247231,4.463555,7600.000000
6758.608398,16630.707031,448.856689,7.259991,21.684851,34.806160,18100.927734,28456.396484,3.829857,4.220911,2.652108,0.860936,1.336156,1.541656,4.257701,4.454180,7648.000000
18720.039062,21639.701172,716.546814,4.417702,63.213562,34.645805,26244.166016,44387.332031,4.272307,4.335251,2.855245,0.645196,1.800810,1.539651,4.419033,4.647259,7759.000000
4313.089844,7578.340332,215.880219,0.309385,21.876043,25.727633,7357.507324,19945.013672,3.634789,3.879574,2.334213,0.000000,1.339969,1.410400,3.866731,4.299834,7851.000000
19934.373047,17650.205078,1338.098999,19.875443,98.432938,25.209564,26700.041016,68237.765625,4.299603,4.246750,3.126488,1.298317,1.993140,1.401565,4.426512,4.834025,7879.000000
8110.143555,7867.900391,371.023102,0.000000,14.126607,18.493181,7850.698730,28471.751953,3.909029,3.895859,2.569401,0.000000,1.150038,1.267012,3.894908,4.454414,7932.000000
11201.125977,6945.751465,247.309677,10.012417,20.654882,33.356804,7055.075195,27780.746094,4.049262,3.841719,2.393241,1.000539,1.315023,1.523184,3.848502,4.443744,8075.000000
