FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
20003.515625,35106.234375,1612.221802,235.992355,3800.868408,5317.605469,6346.500000,99998.000000,4.301106,4.545384,3.207425,2.372898,3.579883,3.725716,3.802534,4.999991,108.000000
41994.242188,32707.714844,623.186584,142.835693,2558.066162,4359.043457,5224.995605,99998.000000,4.623190,4.514650,2.794618,2.154837,3.407912,3.639391,3.718086,4.999991,157.000000
60362.488281,31998.464844,5248.619141,145.453796,6287.453613,6266.410156,4787.846191,99998.000000,4.780767,4.505129,3.720045,2.162725,3.798475,3.797019,3.680140,4.999991,252.000000
99998.000000,99998.000000,13148.463867,458.619781,4535.279297,6443.919434,8115.126953,99998.000000,4.999991,4.999991,4.118875,2.661453,3.656604,3.809150,3.909295,4.999991,593.000000
38767.859375,42401.445312,1031.162109,136.233414,3319.644775,4513.720703,4631.217773,99998.000000,4.588472,4.627381,3.013327,2.134284,3.521092,3.654535,3.665695,4.999991,924.000000
43018.855469,42949.371094,1257.280396,176.624222,5915.474609,5852.535156,5175.621582,0.000000,4.633659,4.632957,3.099432,2.247050,3.771990,3.767344,3.713963,0.000000,981.000000
32065.544922,49651.648438,7053.139648,239.298126,3724.126465,5684.644043,5800.563965,99998.000000,4.506039,4.695934,3.848382,2.378939,3.571024,3.754703,3.763470,4.999991,1001.000000
36977.273438,48128.199219,2229.974854,104.597336,8359.093750,3205.891846,2325.111816,99998.000000,4.567935,4.682400,3.348300,2.019521,3.922159,3.505949,3.366444,4.999991,1456.000000
26107.142578,39451.093750,1086.956177,105.399109,4418.017090,6193.090820,5346.212402,99998.000000,4.416759,4.596059,3.036212,2.022837,3.645227,3.791908,3.728046,4.999991,1732.000000
86600.968750,79927.585938,8673.055664,263.443787,4553.510254,4008.366943,2854.726318,0.000000,4.937523,4.902697,3.938172,2.420688,3.658346,3.602968,3.455564,0.000000,1775.000000
44994.757812,47640.933594,4512.650879,203.172134,4883.427246,8677.017578,8284.695312,0.000000,4.653162,4.677980,3.654432,2.307864,3.688725,3.938370,3.918277,0.000000,1822.000000
53481.718750,40154.656250,3633.011230,172.140457,3910.402832,2562.371094,2695.810791,99998.000000,4.728205,4.603736,3.560267,2.235883,3.592221,3.408642,3.430689,4.999991,1862.000000
77461.398438,83698.007812,4414.834473,122.689629,3757.316650,4534.909180,3037.820557,7782.559082,4.889085,4.922715,3.644914,2.088808,3.574878,3.656569,3.482562,3.891122,1907.000000
55281.414062,32247.001953,3846.520020,173.879700,5686.494629,5233.190918,6867.538574,99998.000000,4.742579,4.508489,3.585068,2.240249,3.754845,3.718767,3.836801,4.999991,2052.000000
46414.761719,29071.222656,5612.269043,174.262070,4540.173340,3264.316406,3022.247314,18998.699219,4.666656,4.463463,3.749139,2.241203,3.657073,3.513792,3.480330,4.278724,2071.000000
28527.130859,23021.769531,1235.040405,226.050385,3498.520020,5888.393066,4395.678711,99998.000000,4.455258,4.362139,3.091681,2.354205,3.543884,3.769997,3.643026,4.999991,2120.000000
14764.092773,10184.750000,1653.920166,192.517807,3401.641357,5236.978027,6115.538574,99998.000000,4.169207,4.007950,3.218514,2.284471,3.531688,3.719081,3.786435,4.999991,2516.000000
65932.078125,75440.726562,8941.708008,188.327011,5267.734863,6130.102539,8214.354492,99998.000000,4.819097,4.877606,3.951421,2.274913,3.721624,3.787468,3.914573,4.999991,2955.000000
62261.503906,85666.718750,5087.663086,263.024414,3074.071289,6919.752441,4598.285645,99998.000000,4.794219,4.932812,3.706518,2.419996,3.487714,3.840091,3.662596,4.999991,3118.000000
51673.421875,44838.632812,4033.107910,173.882782,1898.750488,3689.816650,1940.733032,99998.000000,4.713267,4.651652,3.605640,2.240257,3.278468,3.567005,3.287966,4.999991,3421.000000
36897.761719,34171.921875,489.299896,178.863022,5914.031250,4376.771973,4940.836426,99998.000000,4.567000,4.533669,2.689575,2.252521,3.771884,3.641154,3.693800,4.999991,3506.000000
88422.078125,62841.773438,6490.727539,238.952744,6335.605957,7820.271973,3060.964355,99998.000000,4.946561,4.798248,3.812293,2.378312,3.801788,3.893222,3.485858,4.999991,3971.000000
37232.105469,52538.878906,3223.216309,98.297256,4944.602539,4710.262695,4454.436035,67759.773438,4.570918,4.720481,3.508289,1.992541,3.694131,3.673045,3.648793,4.830972,4126.000000
39360.515625,32543.632812,1938.651001,114.375870,3476.912354,5456.783691,3978.101562,99998.000000,4.595061,4.512466,3.287500,2.058334,3.541194,3.736937,3.599676,4.999991,4222.000000
29769.738281,45331.914062,3517.522217,162.805984,3968.842773,3949.319580,3304.808838,0.000000,4.473775,4.656404,3.546237,2.211670,3.598664,3.596522,3.519146,0.000000,4401.000000
26403.458984,24515.667969,2206.008057,149.342377,3138.370361,5813.217773,5264.841309,12699.204102,4.421661,4.389444,3.343607,2.174183,3.496704,3.764417,3.721385,4.103776,4586.000000
37560.488281,26285.894531,1962.457397,148.663956,1761.425415,3730.170654,2728.133301,0.000000,4.574731,4.419723,3.292800,2.172206,3.245864,3.571729,3.435866,0.000000,4726.000000
39416.101562,29849.318359,415.502960,146.113708,2977.559570,3989.438965,2046.273804,0.000000,4.595674,4.474935,2.618574,2.164691,3.473861,3.600912,3.310964,0.000000,4993.000000
69010.031250,63910.289062,3561.249512,243.183640,3456.331543,8375.178711,7374.931641,79187.539062,4.838912,4.805571,3.551602,2.385934,3.538615,3.922994,3.867758,4.898657,5052.000000
32074.201172,35276.847656,1791.386963,171.532974,3092.388672,4573.125977,3081.787109,0.000000,4.506156,4.547490,3.253189,2.234348,3.490294,3.660213,3.488803,0.000000,5288.000000
40005.996094,30805.416016,4594.434570,254.211090,5166.964844,3775.547852,2863.585449,99998.000000,4.602125,4.488627,3.662232,2.405195,3.713236,3.576980,3.456910,4.999991,5578.000000
99998.000000,65943.671875,6542.639160,286.553345,7851.340820,8110.615234,6526.631836,14612.623047,4.999991,4.819173,3.815753,2.457206,3.894944,3.909054,3.814689,4.164728,5712.000000
45311.089844,18441.035156,477.541626,91.059723,5550.865234,2973.313232,1122.074219,0.000000,4.656205,4.265785,2.679011,1.959326,3.744361,3.473241,3.050022,0.000000,5955.000000
37239.113281,45161.562500,854.306641,112.090820,3513.229492,5776.613770,2736.278564,0.000000,4.570999,4.654769,2.931614,2.049570,3.545707,3.761673,3.437160,0.000000,6042.000000
51010.410156,43253.316406,3789.526367,116.747269,6197.291016,6325.389648,4538.910645,0.000000,4.707659,4.636019,3.578585,2.067247,3.792202,3.801087,3.656952,0.000000,6081.000000
34033.664062,43551.949219,3446.750244,131.345688,2550.230469,6291.579590,6157.824707,0.000000,4.531909,4.639008,3.537410,2.118416,3.406579,3.798760,3.789427,0.000000,6099.000000
69189.468750,73457.515625,3980.243164,229.201965,5331.062500,2475.070312,2085.644287,111.543602,4.840040,4.866036,3.599910,2.360218,3.726814,3.393588,3.319240,2.047445,6318.000000
