FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
25645.675781,15206.344727,157.480377,48.729240,710.687683,6972.265625,4840.080078,0.000000,4.409014,4.182025,2.197227,1.687790,2.851679,3.843374,3.684853,0.000000,1028.000000
57294.710938,61752.332031,596.200806,87.528839,1118.052612,5457.372559,5919.977539,99998.000000,4.758114,4.790653,2.775393,1.942151,3.048462,3.736984,3.772320,4.999991,1226.000000
82213.476562,37691.406250,18505.089844,579.721313,1519.990234,6814.828125,4567.810059,0.000000,4.914943,4.576242,4.267291,2.763219,3.181841,3.833455,3.659708,0.000000,2498.000000
34212.968750,14949.379883,246.150192,31.451052,507.608063,4440.368164,4560.951172,99998.000000,4.534191,4.174623,2.391200,1.497635,2.705528,3.647419,3.659055,4.999991,2712.000000
40119.875000,25298.748047,161.991882,73.513245,365.037567,4757.555176,3495.571777,99998.000000,4.603360,4.403099,2.209493,1.866366,2.562338,3.677384,3.543518,4.999991,3146.000000
38912.562500,27395.250000,259.484283,40.520329,479.620056,4022.916016,3382.414062,99998.000000,4.590090,4.437675,2.414111,1.607673,2.680897,3.604541,3.529227,4.999991,3224.000000
30715.484375,40740.183594,426.749359,95.309113,920.964722,5983.587891,4640.849609,0.000000,4.487357,4.610023,2.630173,1.979134,2.964243,3.776962,3.666598,0.000000,3242.000000
34458.117188,32351.101562,223.500137,22.597637,500.694336,5730.891113,5912.656250,99998.000000,4.537292,4.509889,2.349278,1.354063,2.699573,3.758222,3.771783,4.999991,5238.000000
79418.523438,54846.093750,18552.789062,588.315674,1224.053101,6094.297363,5054.700684,99998.000000,4.899922,4.739146,4.268409,2.769610,3.087800,3.784924,3.703696,4.999991,5904.000000
34860.222656,52306.863281,387.959015,54.989231,764.002441,5414.971191,2756.197021,99998.000000,4.542330,4.718559,2.588786,1.740278,2.883095,3.733596,3.440310,4.999991,6038.000000
31315.324219,23932.804688,92.512161,47.831871,780.676208,8689.165039,9115.056641,68042.289062,4.495757,4.378994,1.966199,1.679717,2.892471,3.938978,3.959759,4.832779,6505.000000
91606.804688,52858.355469,20211.496094,652.904602,1525.716797,5611.420898,4985.094238,15585.592773,4.961928,4.723114,4.305598,2.814850,3.183474,3.749073,3.697673,4.192723,6635.000000
56621.660156,30560.263672,13448.104492,406.936340,1911.560303,6500.342285,6864.896484,57246.769531,4.752983,4.485157,4.128661,2.609526,3.281388,3.812936,3.836634,4.757751,6753.000000
43876.878906,20801.119141,3670.910400,103.444016,449.713959,5376.828613,4441.431641,99998.000000,4.642236,4.318087,3.564774,2.014705,2.652936,3.730526,3.647523,4.999991,6772.000000
59426.371094,43650.363281,630.806519,106.524673,593.696777,4947.328613,2949.794189,0.000000,4.773979,4.639988,2.799896,2.027450,2.773565,3.694371,3.469792,0.000000,8089.000000
32616.310547,19595.775391,304.954010,29.711823,722.023499,4229.992188,2868.861328,99998.000000,4.513435,4.292162,2.484234,1.472929,2.858551,3.626340,3.457710,4.999991,9024.000000
33436.425781,35928.714844,389.075317,79.313759,888.357300,6468.721680,4047.113281,99998.000000,4.524220,4.555442,2.590034,1.899348,2.948588,3.810818,3.607145,4.999991,9141.000000
61677.847656,47188.503906,12021.671875,399.344177,1650.901123,5718.213867,5586.364746,0.000000,4.790129,4.673836,4.079965,2.601347,3.217721,3.757260,3.747129,0.000000,9892.000000
35638.613281,42672.660156,538.858704,68.240051,1092.482300,6396.679688,5774.585449,4305.664062,4.551921,4.630150,2.731475,1.834039,3.038414,3.805955,3.761521,3.634040,9924.000000
51760.183594,32331.966797,480.067200,101.837387,937.564514,4472.191895,5804.118652,99998.000000,4.713996,4.509632,2.681302,2.007907,2.972001,3.650520,3.763736,4.999991,10232.000000
64954.789062,48031.824219,1022.043518,53.860580,85.175949,5115.750000,4225.813477,99998.000000,4.812611,4.681529,3.009469,1.731271,1.930317,3.708909,3.625910,4.999991,10362.000000
38173.554688,33855.359375,185.906281,67.873093,968.781189,7079.197266,3729.736084,1323.890381,4.581763,4.529627,2.269294,1.831698,2.986226,3.849984,3.571678,3.121852,10631.000000
38675.855469,48785.835938,764.588379,89.940323,841.910034,5041.530273,6469.900391,99998.000000,4.587440,4.688294,2.883428,1.953954,2.925266,3.702562,3.810898,4.999991,11519.000000
