FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
68642.726562,44114.734375,494.671783,72.733063,744.729065,21128.833984,27018.185547,99998.000000,4.836595,4.644584,2.694317,1.861732,2.871998,4.324875,4.431656,4.999991,226.000000
32519.150391,22891.927734,136.899506,54.079525,586.915649,28179.765625,34971.652344,99998.000000,4.512139,4.359683,2.136402,1.733033,2.768576,4.449937,4.543716,4.999991,454.000000
70863.351562,31066.744141,386.747101,90.319626,591.680054,23551.976562,27186.511719,99998.000000,4.850422,4.492296,2.587427,1.955782,2.772087,4.372027,4.434353,4.999991,726.000000
85403.867188,57227.210938,663.080933,83.908531,1165.206055,45237.875000,41705.679688,25829.144531,4.931478,4.757603,2.821567,1.923806,3.066403,4.655502,4.620195,4.412110,951.000000
30665.126953,20990.076172,181.977585,67.641808,984.206055,27651.964844,27436.394531,99998.000000,4.486645,4.322014,2.260018,1.830215,2.993086,4.441726,4.438327,4.999991,1034.000000
61418.417969,43566.683594,368.852173,72.782402,857.304016,20497.488281,21647.851562,99998.000000,4.788299,4.639154,2.566852,1.862026,2.933135,4.311701,4.335415,4.999991,1703.000000
41232.074219,16728.117188,140.963867,34.864750,316.311432,19881.613281,18592.345703,26395.837891,4.615235,4.223447,2.149108,1.542387,2.500115,4.298451,4.269334,4.421535,1797.000000
56325.109375,52074.394531,419.221954,62.655403,860.893494,18944.072266,20462.681641,99998.000000,4.750702,4.716624,2.622444,1.796959,2.934949,4.277473,4.310963,4.999991,1873.000000
56910.070312,23396.839844,287.416779,13.179899,1859.756592,13587.714844,14705.774414,99998.000000,4.755189,4.369157,2.458512,1.119912,3.269456,4.133146,4.167488,4.999991,2044.000000
30056.476562,30077.798828,371.911224,96.086212,1940.325439,39090.574219,47678.613281,65957.234375,4.477938,4.478246,2.570439,1.982661,3.287874,4.592072,4.678324,4.819263,2135.000000
66180.250000,65494.910156,487.702545,104.119354,1352.552490,41736.968750,49974.738281,99998.000000,4.820728,4.816207,2.688155,2.017531,3.131154,4.620521,4.698750,4.999991,2818.000000
29047.171875,22309.441406,201.161530,67.459869,1065.863403,16726.541016,17887.626953,99998.000000,4.463104,4.348489,2.303545,1.829046,3.027702,4.223406,4.252553,4.999991,2893.000000
47672.480469,24682.683594,222.898804,43.400539,522.151001,7416.931152,6215.257812,0.000000,4.678268,4.392392,2.348108,1.637495,2.717796,3.870224,3.793459,0.000000,3621.000000
26829.064453,31162.990234,234.499832,45.327877,766.956665,28490.417969,31710.115234,99998.000000,4.428606,4.493639,2.370142,1.656365,2.884771,4.454699,4.501198,4.999991,3665.000000
28961.089844,53198.878906,272.509979,83.911613,1322.257812,5051.712891,5509.088379,99998.000000,4.461815,4.725903,2.435382,1.923822,3.121316,3.703439,3.741080,4.999991,3682.000000
29307.992188,13814.171875,223.715988,26.298124,291.552094,4023.116455,3364.630127,99998.000000,4.466986,4.140325,2.349697,1.419925,2.464716,3.604563,3.526937,4.999991,4956.000000
36793.542969,22185.710938,78.949883,22.949184,248.789871,5155.400391,3561.133301,99998.000000,4.565772,4.346073,1.897352,1.360767,2.395833,3.712262,3.551588,4.999991,5282.000000
29632.765625,27223.314453,243.985413,13.093554,468.860901,17607.136719,20774.810547,99998.000000,4.471772,4.434941,2.387364,1.117058,2.671044,4.245689,4.317537,4.999991,5603.000000
44069.781250,19034.207031,356.070068,49.086952,660.348755,15297.497070,21216.703125,99998.000000,4.644141,4.279535,2.551535,1.690966,2.819773,4.184620,4.326678,4.999991,5728.000000
63707.968750,31600.283203,311.648804,71.848030,872.895447,14423.302734,18979.861328,99998.000000,4.804194,4.499691,2.493665,1.856415,2.940962,4.159065,4.278293,4.999991,5796.000000
16649.185547,32100.324219,108.707962,44.433590,794.701050,9270.496094,8731.093750,99998.000000,4.221393,4.506509,2.036261,1.647711,2.900204,3.967103,3.941069,4.999991,5862.000000
27120.677734,17649.619141,178.221603,29.011814,686.569763,17200.527344,19314.292969,62914.285156,4.433300,4.246736,2.250960,1.462575,2.836685,4.235542,4.285879,4.798749,6420.000000
40625.515625,30941.386719,366.634949,77.892159,1295.503296,23678.115234,27256.523438,99998.000000,4.608799,4.490540,2.564234,1.891494,3.112438,4.374347,4.435471,4.999991,6464.000000
29576.853516,32468.535156,304.164581,58.723637,869.000671,27691.677734,33271.304688,69054.406250,4.470952,4.511463,2.483109,1.768813,2.939020,4.442349,4.522070,4.839191,6711.000000
81619.828125,69969.867188,679.057800,32.555031,1296.366821,10748.293945,9274.655273,99998.000000,4.911796,4.844911,2.831907,1.512618,3.112728,4.031340,3.967298,4.999991,6854.000000
34071.066406,36661.406250,339.445618,61.767288,399.970154,18384.578125,19597.982422,99998.000000,4.532386,4.564209,2.530770,1.790758,2.602028,4.264454,4.292212,4.999991,8049.000000
46653.542969,34693.671875,360.026489,55.451790,3305.441162,11188.232422,12867.291016,99998.000000,4.668885,4.540250,2.556334,1.743916,3.519229,4.048761,4.109487,4.999991,8200.000000
64386.027344,49557.117188,295.428345,102.981453,1530.675415,18623.847656,20337.623047,99998.000000,4.808792,4.695106,2.470452,2.012759,3.184883,4.270070,4.308300,4.999991,8265.000000
46801.339844,37178.042969,318.991180,53.126652,917.042236,17227.925781,19522.167969,77359.140625,4.670259,4.570287,2.503779,1.725312,2.962389,4.236233,4.290528,4.888512,8314.000000
65964.132812,43445.292969,509.091339,87.578178,976.089661,11010.769531,12998.393555,99998.000000,4.819308,4.637943,2.706796,1.942396,2.989490,4.041818,4.113890,4.999991,8740.000000
36381.191406,16134.441406,267.125793,44.840645,1119.113403,2836.681885,3104.442383,99998.000000,4.560877,4.207754,2.426716,1.651672,3.048874,3.452811,3.491984,4.999991,8840.000000
27790.156250,15281.066406,166.682251,59.426731,1393.023438,19458.544922,23350.634766,63638.824219,4.443891,4.184154,2.221889,1.773982,3.143958,4.289110,4.368299,4.803722,9990.000000
40197.652344,19103.224609,190.763168,32.949749,487.067291,11365.168945,10837.421875,99998.000000,4.604201,4.281106,2.280494,1.517852,2.687589,4.055576,4.034926,4.999991,10908.000000
41236.562500,18698.898438,254.337524,81.703659,467.303589,5067.699219,3575.468506,0.000000,4.615283,4.271816,2.405411,1.912241,2.669599,3.704811,3.553333,0.000000,10967.000000
34273.128906,37461.058594,411.216553,82.974159,560.229004,21930.363281,25864.853516,99998.000000,4.534954,4.573580,2.614071,1.918943,2.748366,4.341046,4.412710,4.999991,11042.000000
25448.015625,15387.708008,186.381165,64.780098,896.572388,6318.429688,5652.690430,99998.000000,4.405654,4.187174,2.270402,1.811442,2.952585,3.800609,3.752255,4.999991,11316.000000
54826.156250,51460.121094,632.419312,66.867790,732.869019,29210.863281,34437.265625,40347.871094,4.738988,4.711471,2.801005,1.825217,2.865026,4.465544,4.537029,4.605821,12146.000000
31308.464844,23473.410156,270.826263,67.071320,545.741577,10671.521484,13221.666992,99998.000000,4.495662,4.370576,2.432691,1.826537,2.736987,4.028226,4.121286,4.999991,12352.000000
29818.650391,26501.253906,222.349899,57.619659,753.012024,25998.439453,25653.890625,64544.714844,4.474488,4.423266,2.347037,1.760571,2.876802,4.414948,4.409153,4.809861,12548.000000
32069.451172,28927.652344,412.354462,77.907578,552.383972,16334.067383,19448.427734,99998.000000,4.506092,4.461313,2.615271,1.891580,2.742241,4.213094,4.288885,4.999991,12937.000000
57553.050781,65738.117188,461.518494,127.962822,1774.969238,40596.750000,52238.425781,70967.945312,4.760068,4.817817,2.664189,2.107084,3.249191,4.608491,4.717990,4.851062,13058.000000
85412.640625,99998.000000,636.082764,104.510986,1497.836670,48336.636719,53878.925781,56106.656250,4.931522,4.999991,2.803514,2.019162,3.175464,4.684277,4.731419,4.749014,13327.000000
30731.294922,37037.183594,288.514587,66.386726,624.148743,22326.093750,23141.228516,99998.000000,4.487581,4.568638,2.460168,1.822081,2.795288,4.348813,4.364387,4.999991,13496.000000
23855.091797,27782.666016,207.060715,29.594641,409.579102,21865.453125,24923.341797,99998.000000,4.377581,4.443774,2.316098,1.471213,2.612338,4.339758,4.396606,4.999991,14141.000000
33386.402344,20949.267578,246.103943,37.544518,258.941528,6340.685059,4339.871582,99998.000000,4.523570,4.321169,2.391119,1.574547,2.413202,3.802136,3.637477,4.999991,14827.000000
60845.125000,35043.265625,285.837921,103.342255,795.092712,31053.193359,36487.625000,99998.000000,4.784226,4.544605,2.456120,2.014278,2.900418,4.492106,4.562146,4.999991,15746.000000
47314.363281,47964.472656,311.038239,87.787872,754.930054,23876.378906,32722.160156,99998.000000,4.674993,4.680920,2.492814,1.943434,2.877907,4.377968,4.514842,4.999991,16050.000000
26774.796875,29732.912109,245.144897,25.758471,749.326904,5042.424805,6352.180664,99998.000000,4.427726,4.473238,2.389423,1.410920,2.874671,3.702639,3.802923,4.999991,16379.000000
29007.083984,24282.261719,268.383942,48.383862,1088.979126,6880.727539,5791.176758,99998.000000,4.462504,4.385289,2.428756,1.684700,3.037019,3.837634,3.762767,4.999991,16572.000000
44922.976562,37510.546875,376.018768,26.763769,2321.635986,28888.833984,32751.958984,56054.183594,4.652469,4.574153,2.575210,1.427547,3.365794,4.460730,4.515237,4.748608,17272.000000
34112.726562,35839.445312,304.648712,98.556290,474.408539,19949.406250,22811.468750,54809.523438,4.532917,4.554361,2.483799,1.993684,2.676152,4.299930,4.358153,4.738856,18531.000000
31761.220703,37420.027344,309.891083,63.697708,405.915619,16131.950195,20812.894531,53613.800781,4.501897,4.573104,2.491209,1.804124,2.608436,4.207687,4.318333,4.729277,18874.000000
36994.769531,34576.453125,205.901230,39.601372,896.202332,15448.199219,20612.843750,99998.000000,4.568141,4.538780,2.313659,1.597710,2.952406,4.188878,4.314138,4.999991,19154.000000
38530.996094,26419.882812,240.448364,34.809242,403.926605,19807.884766,20279.667969,99998.000000,4.585810,4.421931,2.381022,1.541695,2.606302,4.296838,4.307061,4.999991,20214.000000
64112.765625,31946.824219,436.712921,42.117702,246.988968,16018.292969,14470.750977,32613.039062,4.806944,4.504428,2.640196,1.624465,2.392678,4.204616,4.160491,4.513391,20779.000000
42850.976562,33250.660156,196.909058,78.878952,488.112671,10758.260742,14546.571289,99998.000000,4.631961,4.521800,2.294266,1.896961,2.688520,4.031742,4.162761,4.999991,21026.000000
34689.699219,20641.599609,204.926773,58.655796,888.863037,12612.013672,15968.633789,99998.000000,4.540201,4.314744,2.311599,1.768311,2.948835,4.100784,4.203268,4.999991,21910.000000
40940.054688,34528.488281,336.975555,58.535530,673.383667,23284.886719,25859.355469,70998.000000,4.612148,4.538177,2.527598,1.767420,2.828263,4.367074,4.412618,4.851246,22572.000000
28000.181641,25571.917969,228.326187,39.598289,552.911255,42554.082031,49784.082031,60477.589844,4.447161,4.407763,2.358556,1.597676,2.742656,4.628941,4.697091,4.781594,23415.000000
30546.791016,17614.802734,95.774757,31.781012,301.922699,14890.084961,14917.190430,99998.000000,4.484966,4.245878,1.981251,1.502168,2.479896,4.172897,4.173687,4.999991,23558.000000
39944.535156,37279.843750,387.669128,54.810371,616.670654,10606.966797,11339.373047,48968.464844,4.601458,4.571474,2.588461,1.738863,2.790053,4.025591,4.054589,4.689917,23813.000000
40495.578125,29801.710938,259.256073,102.084091,580.091370,12885.852539,16567.523438,99998.000000,4.607408,4.474241,2.413729,2.008958,2.763496,4.110113,4.219257,4.999991,23876.000000
25240.490234,24047.980469,354.370911,74.817673,1139.891724,6051.652344,5702.180664,99998.000000,4.402098,4.381079,2.549458,1.874004,3.056864,3.781874,3.756041,4.999991,24083.000000
27827.291016,18787.507812,227.623093,46.114231,341.197205,15990.461914,16215.539062,99998.000000,4.444471,4.273869,2.357216,1.663835,2.533005,4.203861,4.209931,4.999991,24289.000000
48684.957031,37338.691406,532.429077,83.569321,1187.939453,32392.066406,44102.222656,73168.390625,4.687395,4.572159,2.726262,1.922047,3.074794,4.510438,4.644461,4.864324,24889.000000
58297.410156,45937.933594,323.055542,59.540829,917.782349,15620.777344,19592.437500,99998.000000,4.765649,4.662171,2.509277,1.774815,2.962740,4.193703,4.292089,4.999991,25209.000000
32270.626953,19064.880859,299.597565,31.330786,880.536926,19471.937500,20954.642578,57677.031250,4.508807,4.280234,2.476538,1.495971,2.944748,4.289409,4.321280,4.761003,25555.000000
36945.125000,18074.384766,213.579742,44.507603,583.079468,19923.185547,19521.451172,99998.000000,4.567557,4.257063,2.329560,1.648434,2.765728,4.299359,4.290512,4.999991,25577.000000
64549.730469,55915.929688,442.716949,78.243706,1203.651123,34614.843750,40625.390625,99998.000000,4.809895,4.747536,2.646126,1.893449,3.080501,4.539262,4.608798,4.999991,25591.000000
33951.433594,22899.572266,186.399673,41.075401,0.000000,10003.488281,9206.979492,32771.050781,4.530858,4.359828,2.270445,1.613582,0.000000,4.000152,3.964117,4.515491,26389.000000
38684.722656,31653.800781,400.960052,74.944099,871.094543,26681.589844,30187.580078,60730.871094,4.587540,4.500426,2.603101,1.874738,2.940065,4.426212,4.479828,4.783410,27020.000000
59030.757812,36254.863281,459.591187,60.583130,485.608673,40244.253906,41201.554688,47660.933594,4.771079,4.559366,2.662372,1.782352,2.686286,4.604704,4.614913,4.678163,27436.000000
32572.332031,13205.871094,244.941376,67.253258,581.229248,22408.720703,24009.134766,99998.000000,4.512849,4.120767,2.389062,1.827713,2.764348,4.350417,4.380376,4.999991,27531.000000
