FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
42209.582031,55571.425781,268.007721,57.055336,1233.773071,6487.159668,5071.496582,21224.750000,4.625411,4.744852,2.428147,1.756296,3.091235,3.812055,3.705136,4.326843,459.000000
21624.208984,24080.263672,222.269714,73.985062,1074.701416,4276.460938,2934.718018,0.000000,4.334940,4.381661,2.346880,1.869144,3.031288,3.631084,3.467566,0.000000,865.000000
31812.419922,34135.296875,250.862152,47.212040,739.067322,5171.726074,2292.949463,0.000000,4.502597,4.533204,2.399435,1.674053,2.868684,3.713635,3.360394,0.000000,1095.000000
38496.375000,42086.296875,220.172775,79.054726,699.086670,5290.446777,3885.184082,0.000000,4.585420,4.624141,2.342764,1.897928,2.844531,3.723492,3.589411,0.000000,1953.000000
41150.128906,30924.857422,121.246437,75.163048,482.469421,6986.666504,5454.011230,99998.000000,4.614371,4.490308,2.083669,1.876004,2.683470,3.844270,3.736716,4.999991,2118.000000
27893.927734,35117.289062,272.355804,57.092339,215.383728,5372.378418,4837.434570,99998.000000,4.445509,4.545521,2.435137,1.756578,2.333213,3.730167,3.684615,4.999991,2141.000000
21313.669922,41689.472656,400.960052,56.879562,542.275452,5643.220215,6495.477539,61308.496094,4.328658,4.620027,2.603101,1.754956,2.734220,3.751527,3.812611,4.787521,2488.000000
39061.933594,41392.628906,312.672607,64.221947,624.509521,7449.390625,4610.982910,0.000000,4.591754,4.616923,2.495090,1.807683,2.795539,3.872121,3.663794,0.000000,2583.000000
34129.566406,17768.890625,143.603546,45.232281,189.051682,2542.690674,1683.419312,99998.000000,4.533131,4.249660,2.157165,1.655448,2.276581,3.405293,3.226192,4.999991,3154.000000
29909.015625,40182.375000,282.088074,54.680855,737.969543,5645.449707,4982.006348,99998.000000,4.475802,4.604035,2.450385,1.737835,2.868038,3.751698,3.697404,4.999991,3878.000000
28334.572266,26285.705078,160.073792,38.238361,0.000000,6798.068359,5852.952637,99998.000000,4.452317,4.419720,2.204320,1.582499,0.000000,3.832386,3.767375,4.999991,4105.000000
50685.597656,28292.099609,342.726715,62.686241,645.074951,4800.619629,3635.283691,1522.348999,4.704885,4.451665,2.534948,1.797172,2.809610,3.681297,3.560538,3.182514,4569.000000
43330.902344,73823.750000,380.363770,56.931984,920.801331,6356.991699,5559.445312,99998.000000,4.636798,4.868196,2.580199,1.755356,2.964166,3.803252,3.745031,4.999991,4758.000000
34662.445312,6615.874512,238.039963,37.032619,388.640503,8444.831055,4694.128906,99998.000000,4.539859,3.820587,2.376650,1.568584,2.589548,3.926591,3.671555,4.999991,5739.000000
39355.820312,30040.642578,194.565414,49.123959,134.592865,3058.877686,1598.594727,99998.000000,4.595009,4.477709,2.289066,1.691293,2.129022,3.485562,3.203738,4.999991,5975.000000
28966.220703,15840.635742,194.161438,30.969988,248.796036,4100.552246,2853.890625,99998.000000,4.461892,4.199773,2.288163,1.490941,2.395844,3.612842,3.455437,4.999991,6143.000000
