FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
31902.277344,54403.832031,330.114227,111.134857,443.546478,4302.598633,3946.173340,99998.000000,4.503822,4.735630,2.518664,2.045850,2.646939,3.633731,3.596176,4.999991,370.000000
24037.667969,27472.976562,159.753082,27.340427,201.667267,3053.018555,2406.465332,99998.000000,4.380892,4.438906,2.203449,1.436805,2.304636,3.484730,3.381380,4.999991,555.000000
40192.910156,30972.656250,411.404663,88.873352,715.054260,4912.969238,3575.388184,0.000000,4.604149,4.490978,2.614269,1.948772,2.854339,3.691344,3.553323,0.000000,919.000000
36127.144531,59363.339844,294.210266,84.334084,613.253845,4609.538574,3472.753174,99998.000000,4.557834,4.773519,2.468658,1.926003,2.787640,3.663657,3.540674,4.999991,2280.000000
32242.789062,40179.457031,239.106934,54.995396,1463.459106,6609.426758,3342.322021,0.000000,4.508432,4.604004,2.378592,1.740326,3.165380,3.820164,3.524048,0.000000,2782.000000
58406.660156,66700.976562,360.245453,44.174557,681.268799,3956.853027,3160.106201,99998.000000,4.766462,4.824132,2.556598,1.645172,2.833318,3.597350,3.499702,4.999991,2898.000000
43707.777344,71858.914062,272.503815,122.705048,1962.627075,7678.756348,8017.998047,99998.000000,4.640559,4.856481,2.435373,2.088862,3.292838,3.885291,3.904066,4.999991,4309.000000
50196.015625,72602.554688,514.053101,100.468208,1901.171143,4222.137695,4438.677734,99998.000000,4.700669,4.860952,2.711008,2.002029,3.279021,3.625532,3.647254,4.999991,5052.000000
74535.757812,45596.585938,348.154114,45.367966,1264.625854,6052.697754,5280.772461,99998.000000,4.872365,4.658932,2.541771,1.656749,3.101962,3.781949,3.722697,4.999991,5612.000000
56331.531250,28997.382812,250.627777,59.355804,958.977966,5835.883301,4118.947266,99998.000000,4.750751,4.462359,2.399029,1.773463,2.981809,3.766107,3.614786,4.999991,5802.000000
26154.613281,29617.572266,130.648758,40.989056,839.874756,5383.427734,4973.358887,99998.000000,4.417548,4.471550,2.116105,1.612668,2.924215,3.731059,3.696650,4.999991,6818.000000
37202.792969,17605.222656,177.395157,50.308113,470.581604,6429.397949,5657.896973,99998.000000,4.570576,4.245642,2.248942,1.701638,2.672635,3.808170,3.752655,4.999991,7653.000000
27535.740234,35184.246094,327.776764,81.083824,799.323608,3529.030518,2884.196533,99998.000000,4.439897,4.546348,2.515578,1.908934,2.902723,3.547655,3.460025,4.999991,8134.000000
37658.597656,43851.589844,250.399582,61.202965,1501.191772,7197.177734,3885.671875,0.000000,4.575864,4.641985,2.398633,1.786772,3.176436,3.857162,3.589466,0.000000,8284.000000
28590.673828,39072.992188,289.677155,44.646370,1567.461304,5389.012207,5299.520996,51451.402344,4.456224,4.591877,2.461914,1.649786,3.195197,3.731509,3.724237,4.711397,8488.000000
44673.921875,32631.828125,219.605377,76.214600,1226.390625,3081.475342,1619.663696,99998.000000,4.650054,4.513641,2.341643,1.882038,3.088629,3.488759,3.209425,4.999991,8549.000000
14584.637695,20271.751953,171.946182,40.440151,1015.357971,3386.549561,2863.707275,99998.000000,4.163896,4.306891,2.235393,1.606813,3.006619,3.529757,3.456929,4.999991,9473.000000
47217.515625,31287.265625,143.766983,10.324357,1600.133545,5681.912109,3301.239258,99998.000000,4.674103,4.495368,2.157659,1.013863,3.204156,3.754494,3.518677,4.999991,9495.000000
35078.355469,36195.101562,360.199188,41.414612,506.692200,3425.925781,2236.926758,5371.372070,4.545039,4.558650,2.556543,1.617154,2.704744,3.534778,3.349652,3.730085,9975.000000
25102.505859,83682.000000,232.433731,56.611275,1054.620117,4784.470215,3016.688721,5382.560059,4.399717,4.922632,2.366299,1.752903,3.023096,3.679834,3.479531,3.730989,10068.000000
32489.037109,35964.023438,218.930038,48.294434,716.867493,4726.026855,3264.143799,99998.000000,4.511737,4.555868,2.340305,1.683897,2.855439,3.674496,3.513769,4.999991,10695.000000
27558.673828,36279.167969,295.403656,34.507038,427.421600,3025.795410,2706.082031,99998.000000,4.440259,4.559657,2.470416,1.537908,2.630857,3.480839,3.432341,4.999991,11188.000000
25465.162109,16193.760742,24.028492,31.916697,363.076324,8414.357422,6435.182617,99998.000000,4.405946,4.209348,1.380726,1.504018,2.559998,3.925021,3.808561,4.999991,11450.000000
52191.808594,45284.425781,518.974731,91.756645,1437.176392,7674.164551,4736.435547,99998.000000,4.717602,4.655949,2.715146,1.962638,3.157510,3.885031,3.675452,4.999991,11865.000000
36352.710938,26430.126953,232.470734,17.324444,1076.425293,7098.547852,6269.130859,99998.000000,4.560537,4.422099,2.366368,1.238659,3.031984,3.851170,3.797207,4.999991,12535.000000
24606.841797,24172.406250,437.104553,55.753998,1800.730713,5599.681152,5653.397949,0.000000,4.391056,4.383320,2.640585,1.746276,3.255449,3.748163,3.752310,0.000000,13233.000000
33127.644531,26548.708984,228.727066,53.965427,930.882019,6819.509277,4841.178223,0.000000,4.520191,4.424043,2.359318,1.732116,2.968895,3.833753,3.684951,0.000000,13479.000000
32234.595703,19454.712891,143.396942,68.835213,471.454315,4769.106934,2402.402832,0.000000,4.508322,4.289025,2.156540,1.837811,2.673440,3.678437,3.380646,0.000000,14602.000000
30179.697266,19233.476562,212.808807,84.546867,681.500122,3504.971191,3135.304932,99998.000000,4.479715,4.284058,2.327990,1.927098,2.833466,3.544684,3.496280,4.999991,14862.000000
