FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
33462.789062,25640.097656,6691.398438,7.968381,7266.038086,4916.540527,3480.743408,0.000000,4.524562,4.408920,3.825517,0.901370,3.861298,3.691660,3.541672,0.000000,282.000000
50853.808594,34976.750000,12923.144531,628.487549,6343.682129,4023.563721,2757.788086,0.000000,4.706324,4.543779,4.111368,2.798297,3.802341,3.604611,3.440561,0.000000,1441.000000
58981.019531,53680.742188,480.970734,186.171478,4792.284180,5485.595215,4801.777832,99998.000000,4.770712,4.729818,2.682119,2.269913,3.680542,3.739224,3.681402,4.999991,2280.000000
96853.453125,64066.500000,24796.021484,745.438354,7368.220703,6510.296875,5238.750000,23954.730469,4.986115,4.806631,4.394382,2.872412,3.867363,3.813601,3.719228,4.379391,4086.000000
52778.156250,58344.429688,707.566956,201.106018,7840.772949,8277.415039,4073.646973,0.000000,4.722454,4.765999,2.849767,2.303425,3.894359,3.917895,3.609983,0.000000,4105.000000
31931.632812,39090.761719,350.806122,295.440674,5198.757812,4078.466553,3649.949707,99998.000000,4.504221,4.592074,2.545067,2.470470,3.715899,3.610497,3.562287,4.999991,4605.000000
68392.031250,52706.207031,240.389771,91.710388,6613.028320,2884.208496,1019.842834,99998.000000,4.835005,4.721862,2.380916,1.962419,3.820400,3.460027,3.008533,4.999991,5210.000000
68324.312500,55835.394531,302.073792,138.903931,5868.274902,5849.309570,5352.716309,99998.000000,4.834575,4.746910,2.480113,2.142715,3.768510,3.767105,3.728574,4.999991,5853.000000
61570.562500,33624.453125,10802.059570,335.998016,5951.584961,4827.186035,2561.242676,0.000000,4.789373,4.526655,4.033506,2.526337,3.774633,3.683694,3.408451,0.000000,5882.000000
35507.800781,42781.949219,426.684601,218.211517,5113.875000,2453.989990,2277.395508,99998.000000,4.550324,4.631260,2.630107,2.338878,3.708750,3.389873,3.357439,4.999991,6594.000000
66783.421875,39149.597656,11443.406250,417.535156,7466.718262,7161.351074,6466.048828,3913.348145,4.824669,4.592727,4.058555,2.620693,3.873130,3.854995,3.810639,3.592548,6807.000000
40657.289062,38932.085938,335.871582,236.627609,4840.939453,5762.403809,4918.912598,0.000000,4.609138,4.590308,2.526173,2.374065,3.684930,3.760604,3.691869,0.000000,7339.000000
99998.000000,88966.476562,26060.867188,953.603027,7809.056641,6071.443848,5576.986816,99998.000000,4.999991,4.949226,4.415989,2.979368,3.892599,3.783292,3.746400,4.999991,7503.000000
56045.125000,34643.292969,232.399811,132.711777,6685.283691,4348.423340,3340.002686,99998.000000,4.748538,4.539619,2.366236,2.122910,3.825120,3.638332,3.523747,4.999991,8137.000000
59636.640625,45885.371094,19054.810547,466.060852,5875.817383,4649.266602,4306.678223,0.000000,4.775513,4.661674,4.280005,2.668443,3.769068,3.667384,3.634142,0.000000,8874.000000
63619.812500,59225.710938,9217.800781,365.009827,6365.900879,7869.315918,5924.881836,1040.477539,4.803592,4.772510,3.964627,2.562304,3.803860,3.895937,3.772680,3.017233,8954.000000
28695.638672,41828.855469,161.520065,95.528061,3933.062012,6549.515625,6429.395020,99998.000000,4.457816,4.621476,2.208226,1.980131,3.594731,3.816209,3.808170,4.999991,9522.000000
37279.113281,31246.099609,221.014633,126.578224,4790.236816,5174.004883,2250.141846,99998.000000,4.571465,4.494796,2.344421,2.102359,3.680357,3.713827,3.352210,4.999991,10510.000000
87538.359375,79392.796875,666.346619,111.255127,4695.895996,5285.188965,4326.472656,0.000000,4.942198,4.899781,2.823700,2.046320,3.671718,3.723061,3.636134,0.000000,11349.000000
30328.841797,22358.443359,339.297607,88.040741,4887.624023,3269.102295,3622.109375,99998.000000,4.481856,4.349442,2.530581,1.944684,3.689098,3.514429,3.558962,4.999991,11550.000000
63783.843750,32264.970703,11017.492188,337.512115,9384.501953,3932.914062,3350.730225,99998.000000,4.804711,4.508731,4.042083,2.528289,3.972411,3.594714,3.525140,4.999991,11584.000000
32635.195312,32049.628906,255.691284,90.957954,4625.382812,6783.195312,8129.973145,99998.000000,4.513686,4.505823,2.407716,1.958841,3.665148,3.831434,3.910089,4.999991,13050.000000
68714.492188,39638.265625,12359.575195,426.678436,6255.432129,4357.470703,6164.945312,99998.000000,4.837049,4.598114,4.092003,2.630101,3.796257,3.639235,3.789929,4.999991,13721.000000
41527.789062,29327.697266,279.516235,53.089645,5721.871094,5334.137207,3786.018311,99998.000000,4.618339,4.467278,2.446407,1.725010,3.757538,3.727064,3.578183,4.999991,14757.000000
61041.566406,42653.675781,8582.470703,215.263474,7809.025879,4449.372559,5025.569824,99998.000000,4.785625,4.629956,3.933612,2.332970,3.892597,3.648299,3.701185,4.999991,14919.000000
29785.671875,33202.296875,150.245926,53.527538,4544.943848,4732.046387,3581.508057,0.000000,4.474008,4.521168,2.176803,1.728577,3.657529,3.675049,3.554066,0.000000,15160.000000
29303.154297,22178.175781,329.670166,130.207779,3696.671875,4634.224121,4493.542969,31171.400391,4.466914,4.345926,2.518080,2.114637,3.567811,3.665977,3.652589,4.493756,15265.000000
56967.015625,67089.437500,956.945801,109.682419,6431.932617,7536.688477,6264.490723,99998.000000,4.755623,4.826654,2.980887,2.040137,3.808342,3.877181,3.796886,4.999991,15288.000000
41334.945312,29174.357422,279.972656,164.224503,6441.517090,6219.398438,5813.894043,99998.000000,4.616317,4.465001,2.447116,2.215438,3.808988,3.793748,3.764467,4.999991,16317.000000
13194.883789,12978.515625,187.238449,250.196060,5905.233398,3326.416748,6076.081543,99998.000000,4.120406,4.113225,2.272395,2.398280,3.771237,3.521977,3.783624,4.999991,16502.000000
