FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
31720.910156,14826.748047,242.042648,35.564758,716.084229,8165.339355,5836.469238,0.000000,4.501346,4.171046,2.383892,1.551020,2.854964,3.911974,3.766150,0.000000,86.000000
91972.835938,99998.000000,544.477234,165.152710,1211.570068,6600.067383,5841.783691,99998.000000,4.963660,4.999991,2.735980,2.217886,3.083349,3.819548,3.766546,4.999991,195.000000
27556.880859,29260.412109,175.103943,23.683113,102.195099,3407.759521,2808.977783,0.000000,4.440230,4.466280,2.243296,1.374439,2.009430,3.532469,3.448548,0.000000,311.000000
44014.914062,35172.058594,323.841919,63.666870,1177.167969,6170.996094,4138.611816,0.000000,4.643600,4.546198,2.510333,1.803913,3.070838,3.790355,3.616855,0.000000,438.000000
50417.539062,55633.417969,390.222473,50.715168,716.975403,3922.191895,2627.733154,0.000000,4.702581,4.745336,2.591312,1.705138,2.855504,3.593529,3.419581,0.000000,554.000000
49945.531250,58876.941406,283.518951,77.068802,682.924805,5057.415039,5809.470703,99998.000000,4.698497,4.769945,2.452582,1.886879,2.834373,3.703929,3.764137,4.999991,637.000000
99998.000000,99998.000000,1072.098755,185.597900,2163.048340,7059.809570,4693.825684,99998.000000,4.999991,4.999991,3.030235,2.268573,3.335066,3.848793,3.671527,4.999991,701.000000
51936.039062,43307.726562,945.739502,170.524582,1530.817261,4185.805176,5666.117188,42571.855469,4.715469,4.636565,2.975771,2.231787,3.184923,3.621779,3.753286,4.629123,852.000000
37697.218750,42597.503906,399.257812,85.700180,645.315491,4449.206055,3904.673828,99998.000000,4.576309,4.629384,2.601254,1.932982,2.809772,3.648283,3.591585,4.999991,1040.000000
95423.132812,95599.218750,482.003784,83.920868,963.341492,4510.597168,3354.776611,99998.000000,4.979654,4.980454,2.683050,1.923870,2.983780,3.654234,3.525664,4.999991,1180.000000
37147.738281,45785.667969,434.384705,83.769760,607.610657,5638.742676,4134.007324,99998.000000,4.569932,4.660729,2.637875,1.923087,2.783625,3.751182,3.616371,4.999991,1203.000000
45802.433594,19646.179688,311.177002,70.925995,627.062866,4687.138184,4756.668945,99998.000000,4.660889,4.293278,2.493007,1.850805,2.797311,3.670908,3.677303,4.999991,1224.000000
44829.203125,59127.445312,470.618622,60.854500,584.263672,6419.668945,4185.297852,0.000000,4.651561,4.771789,2.672669,1.784293,2.766609,3.807513,3.621726,0.000000,1377.000000
63511.093750,41992.441406,280.407440,40.699184,443.645172,2317.534424,2116.818359,99998.000000,4.802850,4.623171,2.447789,1.609586,2.647036,3.365026,3.325684,4.999991,1479.000000
22978.513672,24600.812500,201.109100,8.603631,973.332825,2613.258789,2156.218750,0.000000,4.361322,4.390949,2.303432,0.934682,2.988261,3.417182,3.333693,0.000000,1524.000000
22349.439453,24947.640625,256.995697,26.439976,932.652100,3266.925049,2055.838867,0.000000,4.349267,4.397029,2.409926,1.422261,2.969720,3.514139,3.312989,0.000000,1828.000000
82834.171875,54733.718750,470.233154,107.431290,1417.021118,4531.751465,4218.661621,99998.000000,4.918210,4.738255,2.672313,2.031131,3.151376,3.656266,3.625175,4.999991,1930.000000
53022.339844,39968.582031,389.109253,86.825745,1009.659241,6537.316406,10746.118164,0.000000,4.724459,4.601719,2.590071,1.938648,3.004175,3.815399,4.031251,0.000000,2191.000000
72461.351562,33241.644531,287.867004,64.591995,738.521484,4259.105957,3338.531982,99998.000000,4.860106,4.521682,2.459192,1.810179,2.868363,3.629318,3.523556,4.999991,2229.000000
32417.150391,36741.203125,162.596298,31.216688,531.799988,5021.634277,4561.483887,34334.414062,4.510775,4.565154,2.211111,1.494387,2.725748,3.700845,3.659106,4.535729,2286.000000
38876.621094,33437.621094,129.646545,47.705437,383.410492,6143.553711,3046.595215,0.000000,4.589688,4.524235,2.112761,1.678568,2.583664,3.788420,3.483815,0.000000,2341.000000
91154.648438,89866.882812,405.810760,121.573318,920.810547,4503.128418,2429.016357,99998.000000,4.959779,4.953599,2.608324,2.084838,2.964170,3.653514,3.385430,4.999991,2437.000000
55299.140625,43500.148438,256.295685,52.586998,317.692932,7911.399414,8291.085938,99998.000000,4.742718,4.638491,2.408741,1.720878,2.502007,3.898253,3.918612,4.999991,2536.000000
99998.000000,99998.000000,847.738281,151.053864,1495.175415,3254.238770,4615.219727,42733.335938,4.999991,4.999991,2.928262,2.179132,3.174692,3.512450,3.664192,4.630767,2654.000000
71318.492188,48002.914062,350.701263,31.432549,925.457764,4942.141602,4385.320312,0.000000,4.853202,4.681268,2.544937,1.497380,2.966357,3.693915,3.642001,0.000000,2678.000000
43823.437500,49953.636719,411.407745,73.917221,690.794495,7229.631348,4098.708984,0.000000,4.641706,4.698567,2.614272,1.868746,2.839349,3.859116,3.612647,0.000000,2788.000000
50864.246094,32120.568359,264.267151,45.596161,945.461975,7105.886719,4743.833984,0.000000,4.706413,4.506783,2.422043,1.658928,2.975644,3.851618,3.676130,0.000000,2918.000000
43385.375000,43240.093750,321.485931,69.704834,445.230194,5457.961426,6035.834961,99998.000000,4.637343,4.635887,2.507162,1.843263,2.648585,3.737031,3.780737,4.999991,3040.000000
83522.695312,59107.359375,495.189850,77.987755,719.769287,3255.903809,4385.068848,18872.843750,4.921804,4.771642,2.694772,1.892026,2.857193,3.512671,3.641976,4.275837,3338.000000
50465.882812,39368.011719,493.422882,36.005733,683.942444,6836.269531,2951.543213,0.000000,4.702998,4.595143,2.693219,1.556372,2.835020,3.834819,3.470049,0.000000,3463.000000
42082.261719,29000.761719,191.675949,17.426208,609.645874,5382.903320,5417.855469,99998.000000,4.624099,4.462409,2.282568,1.241203,2.785078,3.731017,3.733827,4.999991,3544.000000
59205.273438,77095.023438,413.245667,90.029755,582.385620,6455.249023,5039.843262,0.000000,4.772360,4.887026,2.616208,1.954386,2.765211,3.809913,3.702417,0.000000,3583.000000
41760.078125,34113.132812,256.554718,44.729630,280.185425,3716.065430,2791.283936,99998.000000,4.620761,4.532922,2.409180,1.650595,2.447446,3.570083,3.445804,4.999991,3646.000000
46156.750000,23180.523438,305.530670,19.791435,1225.817017,3412.875488,1642.622070,0.000000,4.664235,4.365123,2.485055,1.296477,3.088426,3.533120,3.215538,0.000000,3743.000000
45277.628906,39643.804688,476.884766,45.226112,977.427979,7002.313477,6297.340820,99998.000000,4.655884,4.598176,2.678413,1.655389,2.990085,3.845242,3.799157,4.999991,3805.000000
35985.914062,27591.128906,121.551727,40.406227,538.133972,8448.586914,5036.527344,0.000000,4.556132,4.440770,2.084761,1.606448,2.730891,3.926784,3.702131,0.000000,3847.000000
46213.632812,40658.996094,218.322540,50.715168,643.415894,6518.077148,4107.713867,99998.000000,4.664770,4.609157,2.339099,1.705138,2.808492,3.814120,3.613600,4.999991,3912.000000
49485.679688,38567.238281,441.659241,82.311157,688.928833,6090.630859,6827.045410,64040.332031,4.694479,4.586218,2.645087,1.915459,2.838174,3.784662,3.834233,4.806454,4002.000000
