FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
61094.925781,39693.976562,220.444153,39.897411,675.082825,5259.874512,4950.818848,99998.000000,4.786005,4.598725,2.343299,1.600945,2.829357,3.720975,3.694677,4.999991,92.000000
40853.871094,17883.400391,200.532440,62.495049,1138.177124,8021.485840,7152.616211,0.000000,4.611233,4.252450,2.302185,1.795846,3.056210,3.904255,3.854465,0.000000,569.000000
54041.960938,29881.853516,342.751404,55.932854,302.585693,2966.575195,2411.409424,99998.000000,4.732731,4.475408,2.534979,1.747667,2.480848,3.472255,3.382271,4.999991,2085.000000
35583.878906,28124.011719,231.598038,39.024715,644.519897,4101.335449,1209.510010,99998.000000,4.551253,4.449077,2.364735,1.591340,2.809236,3.612925,3.082609,4.999991,3686.000000
62854.253906,46944.707031,321.596954,59.050514,735.178711,4561.451172,2501.008057,0.000000,4.798335,4.671587,2.507312,1.771224,2.866393,3.659103,3.398115,0.000000,4737.000000
52188.375000,53135.070312,649.142456,60.835999,476.323547,3837.629639,3284.304932,99998.000000,4.717574,4.725381,2.812340,1.784161,2.677902,3.584063,3.516443,4.999991,5525.000000
30491.671875,45488.792969,214.517197,59.605587,445.572510,4757.638184,4972.851074,99998.000000,4.484181,4.657905,2.331462,1.775287,2.648918,3.677392,3.696605,4.999991,5978.000000
59530.320312,23458.373047,323.848083,59.682678,598.402588,7275.372559,7071.837402,99998.000000,4.774738,4.370298,2.510341,1.775848,2.776994,3.861855,3.849532,4.999991,6286.000000
44886.261719,77307.210938,325.858673,63.685371,790.319092,4831.959473,6163.794434,99998.000000,4.652113,4.888220,2.513029,1.804040,2.897803,3.684123,3.789848,4.999991,6926.000000
35305.558594,41644.742188,362.169708,91.759727,481.251343,6175.412109,3725.894287,99998.000000,4.547843,4.619560,2.558912,1.962652,2.682372,3.790666,3.571230,4.999991,7351.000000
49394.101562,21783.869141,524.004333,78.604500,489.299896,3971.602539,3188.022705,99998.000000,4.693675,4.338135,2.719335,1.895447,2.689575,3.598966,3.503521,4.999991,7531.000000
54720.507812,38857.910156,314.374817,92.129776,367.846863,9953.575195,9012.823242,42365.875000,4.738150,4.589479,2.497448,1.964400,2.565667,3.997979,3.954861,4.627016,7986.000000
26447.050781,28623.466797,290.287750,45.660919,478.799774,5629.731934,4671.345215,99998.000000,4.422377,4.456722,2.462829,1.659545,2.680154,3.750488,3.669442,4.999991,8918.000000
60385.667969,60685.078125,261.880341,90.587906,911.914001,3019.889893,2444.391113,0.000000,4.780934,4.783082,2.418103,1.957070,2.959954,3.479991,3.388171,0.000000,9461.000000
53345.492188,43503.179688,251.904449,46.706306,580.523071,3339.146240,2575.777344,99998.000000,4.727098,4.638521,2.401236,1.669376,2.763819,3.523635,3.410908,4.999991,10251.000000
49540.566406,45874.191406,345.468170,57.730675,632.752380,6495.013672,6646.854004,24783.599609,4.694961,4.661569,2.538408,1.761407,2.801234,3.812580,3.822616,4.394165,12056.000000
57654.867188,43307.320312,320.964783,45.482063,712.806213,3025.915527,2156.920166,0.000000,4.760836,4.636561,2.506457,1.657840,2.852972,3.480857,3.333834,0.000000,13281.000000
53700.746094,52988.882812,219.059555,34.821579,258.589996,6674.878906,3347.967285,0.000000,4.729980,4.724185,2.340562,1.541848,2.412612,3.824443,3.524781,0.000000,13626.000000
40262.910156,30399.613281,363.668396,62.519718,296.464478,3140.581299,3233.004639,99998.000000,4.604905,4.482868,2.560706,1.796017,2.471973,3.497010,3.509606,4.999991,14900.000000
45856.789062,29538.791016,363.147247,81.663567,1067.056885,5241.137695,4632.609375,99998.000000,4.661404,4.470393,2.560083,1.912028,3.028188,3.719426,3.665826,4.999991,15368.000000
32300.634766,41098.847656,267.933716,54.921387,145.268768,5365.415527,13936.605469,99998.000000,4.509211,4.613830,2.428027,1.739741,2.162172,3.729603,4.144157,4.999991,15382.000000
48819.339844,34666.464844,349.156311,60.697231,683.393494,6815.571289,4906.369629,5505.142090,4.688592,4.539909,2.543020,1.783169,2.834671,3.833502,3.690760,3.740768,16806.000000
47803.320312,52824.261719,442.772461,50.631908,310.211792,7890.905273,6606.797852,0.000000,4.679458,4.722834,2.646181,1.704424,2.491658,3.897127,3.819991,0.000000,18911.000000
40937.070312,24718.380859,181.181992,39.061718,645.451172,4740.582031,4088.336426,99998.000000,4.612117,4.393020,2.258115,1.591751,2.809863,3.675832,3.611547,4.999991,19450.000000
32708.902344,15496.551758,173.506561,41.365273,133.260681,6534.470215,5102.002441,99998.000000,4.514666,4.190235,2.239316,1.616636,2.124702,3.815210,3.707741,4.999991,20186.000000
54652.398438,55309.125000,414.713531,65.473938,384.529877,4660.994141,3768.034180,0.000000,4.737609,4.742797,2.617748,1.816068,2.584930,3.668478,3.576115,0.000000,21439.000000
54982.777344,45498.570312,204.013992,70.139641,793.970215,7095.303711,3737.675537,0.000000,4.740227,4.657998,2.309660,1.845963,2.899804,3.850971,3.572602,0.000000,22691.000000
39476.031250,32793.550781,381.779205,59.238621,416.724121,3176.657959,1399.481079,0.000000,4.596334,4.515789,2.581812,1.772605,2.619849,3.501971,3.145967,0.000000,24198.000000
77360.554688,77225.640625,384.650146,76.341034,705.432983,5549.918945,5981.886719,0.000000,4.888520,4.887762,2.585066,1.882758,2.848456,3.744287,3.776838,0.000000,25316.000000
31788.566406,31195.660156,240.090652,19.754431,413.507782,3876.774658,3292.564941,99998.000000,4.502271,4.494094,2.380375,1.295665,2.616484,3.588470,3.517534,4.999991,25500.000000
