FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
25673.066406,23949.910156,146.970993,32.770893,1280.244995,5786.728516,5238.856934,99998.000000,4.409478,4.379304,2.167232,1.515488,3.107293,3.762433,3.719237,4.999991,408.000000
29590.091797,46029.300781,142.185028,51.504604,247.568710,2870.948486,2737.520264,99998.000000,4.471146,4.663034,2.152854,1.711846,2.393696,3.458025,3.437357,4.999991,425.000000
23434.845703,14913.502930,20.722725,42.210217,562.554138,5381.959961,3092.005127,0.000000,4.369862,4.173580,1.316447,1.625418,2.750164,3.730941,3.490240,0.000000,5380.000000
23301.917969,26644.683594,181.237488,29.977024,860.924377,4396.264160,4280.570801,99998.000000,4.367392,4.425611,2.258248,1.476789,2.934965,3.643084,3.631502,4.999991,5471.000000
29220.164062,16594.693359,74.447624,45.688675,342.066803,6153.797852,5700.574219,0.000000,4.465683,4.219969,1.871851,1.659809,2.534111,3.789143,3.755919,0.000000,6542.000000
42767.531250,44261.839844,316.959015,86.804161,1233.076172,7188.296875,4621.110352,99998.000000,4.631114,4.646029,2.501003,1.938541,3.090990,3.856626,3.664746,4.999991,8690.000000
30531.394531,9527.331055,145.518555,76.328705,313.751923,7190.412109,5181.675781,0.000000,4.484746,3.978971,2.162918,1.882688,2.496586,3.856754,3.714470,0.000000,8784.000000
37637.828125,45570.675781,269.577362,50.280361,1476.746948,4263.780762,4949.042969,21712.593750,4.575624,4.658686,2.430683,1.701398,3.169306,3.629795,3.694521,4.336712,10602.000000
22911.531250,15782.368164,36.859928,35.287224,703.666016,5260.935547,5725.146484,99998.000000,4.360054,4.198172,1.566554,1.547617,2.847367,3.721063,3.757787,4.999991,11185.000000
27837.093750,18962.328125,147.809769,35.734364,493.947113,4064.854980,4288.817383,99998.000000,4.444624,4.277892,2.169703,1.553086,2.693681,3.609045,3.632338,4.999991,11500.000000
30363.212891,16161.955078,157.788742,43.431377,0.000000,8890.307617,15782.041016,43701.738281,4.482347,4.208494,2.198076,1.637804,0.000000,3.948917,4.198163,4.640499,11744.000000
49056.500000,71149.070312,361.762634,59.778275,622.267639,5489.206055,4917.476074,99998.000000,4.690697,4.852169,2.558424,1.776543,2.793977,3.739510,3.691742,4.999991,11758.000000
60710.476562,48793.511719,468.830048,88.558807,794.142883,6689.360352,3789.752197,99998.000000,4.783264,4.688362,2.671016,1.947232,2.899899,3.825385,3.578611,4.999991,11922.000000
75210.734375,94768.734375,516.032837,110.089470,1078.981689,9935.562500,8047.431152,0.000000,4.876280,4.976665,2.712677,2.041746,3.033014,3.997192,3.905657,0.000000,13957.000000
32308.644531,24003.871094,231.089218,42.512421,1411.353271,5056.144531,4483.449707,7187.642090,4.509319,4.380281,2.363780,1.628516,3.149636,3.703820,3.651612,3.856586,13979.000000
33505.500000,40812.328125,326.321228,52.725765,1761.073853,4479.000977,4743.647949,8224.054688,4.525116,4.610791,2.513645,1.722023,3.245778,3.651181,3.676112,3.915086,14260.000000
28288.800781,16002.833984,51.495354,53.805073,767.187927,4899.308594,5315.461914,99998.000000,4.451614,4.204197,1.711768,1.730823,2.884902,3.690135,3.725541,4.999991,15334.000000
57936.839844,53006.785156,266.080383,63.867313,734.478699,5148.844727,3761.987305,99998.000000,4.762955,4.724331,2.425013,1.805279,2.865979,3.711710,3.575417,4.999991,15520.000000
81208.382812,99998.000000,556.503845,56.814804,1121.688354,6569.809570,5042.502441,99998.000000,4.909601,4.999991,2.745468,1.754462,3.049872,3.817553,3.702646,4.999991,15767.000000
27102.519531,11693.978516,106.574013,35.762119,438.646423,4279.631348,3252.528320,16470.490234,4.433010,4.067962,2.027651,1.553423,2.642115,3.631406,3.512221,4.216707,16264.000000
69905.351562,73471.273438,357.695190,45.611580,1292.327026,5103.846680,5090.786133,99998.000000,4.844511,4.866117,2.553513,1.659075,3.111372,3.707898,3.706785,4.999991,16323.000000
37487.144531,56565.488281,329.855194,53.490532,526.101257,4158.366211,4758.363770,99998.000000,4.573883,4.752552,2.518323,1.728277,2.721069,3.618923,3.677458,4.999991,16426.000000
40647.222656,38294.566406,221.517288,46.206741,358.515472,7818.659180,6142.324219,0.000000,4.609031,4.583137,2.345408,1.664705,2.554508,3.893132,3.788333,0.000000,17164.000000
44908.769531,32536.990234,330.693970,123.821365,932.516418,5207.472656,3899.210693,0.000000,4.652331,4.512377,2.519426,2.092796,2.969656,3.716627,3.590977,0.000000,17393.000000
36659.718750,20913.964844,230.000656,46.252998,465.465698,5691.184570,3709.051270,0.000000,4.564189,4.320436,2.361729,1.665140,2.667888,3.755203,3.569263,0.000000,18653.000000
61269.527344,59880.531250,483.120087,69.276192,1624.146606,9893.006836,9251.823242,0.000000,4.787244,4.777286,2.684055,1.840584,3.210625,3.995328,3.966227,0.000000,19225.000000
42283.320312,15349.368164,155.411179,92.552254,445.757507,4728.293457,3027.417969,99998.000000,4.626169,4.186090,2.191482,1.966387,2.649099,3.674704,3.481072,4.999991,20166.000000
56613.855469,67772.804688,238.243484,98.667305,917.742249,5455.843262,6127.594238,99998.000000,4.752923,4.831056,2.377021,1.994173,2.962721,3.736862,3.787290,4.999991,21416.000000
38724.339844,35582.550781,178.092087,58.449184,496.411011,4242.243652,4396.234863,0.000000,4.587984,4.551237,2.250645,1.766778,2.695841,3.627596,3.643081,0.000000,21455.000000
32072.843750,21364.701172,225.017334,52.898453,594.732910,3403.722900,2237.870605,0.000000,4.506137,4.329697,2.352216,1.723443,2.774322,3.531954,3.349835,0.000000,21989.000000
24696.642578,21084.560547,118.113365,65.606544,218.843689,5469.926758,4773.134277,0.000000,4.392638,4.323965,2.072299,1.816947,2.340134,3.737982,3.678804,0.000000,22313.000000
37492.796875,36288.246094,185.015076,40.643677,124.573792,3206.079834,2707.279053,99998.000000,4.573948,4.559766,2.267207,1.608993,2.095427,3.505974,3.432533,4.999991,22625.000000
30436.039062,31048.935547,308.787109,67.126823,556.318787,3902.159912,4982.522461,99998.000000,4.483388,4.492047,2.489659,1.826896,2.745324,3.591305,3.697449,4.999991,22851.000000
26216.404297,19096.175781,208.460739,46.336258,390.012787,6444.212402,4427.020020,11063.481445,4.418573,4.280946,2.319024,1.665921,2.591079,3.809170,3.646111,4.043892,23242.000000
33339.464844,25333.980469,206.184937,57.184853,416.674774,4610.747559,4889.968750,99998.000000,4.522959,4.403703,2.314257,1.757281,2.619797,3.663771,3.689306,4.999991,24662.000000
48071.316406,27001.615234,264.325745,36.261684,560.491089,11456.031250,8271.090820,0.000000,4.681886,4.431390,2.422139,1.559448,2.748569,4.059034,3.917563,0.000000,26448.000000
31307.105469,20206.835938,356.955109,23.966818,87.140289,5014.766602,4754.714844,99998.000000,4.495643,4.305498,2.552613,1.379610,1.940219,3.700251,3.677125,4.999991,26851.000000
31442.089844,41441.000000,299.202850,19.982628,957.676636,5500.828613,3730.078125,0.000000,4.497511,4.617430,2.475966,1.300653,2.981219,3.740428,3.571718,0.000000,27835.000000
32770.828125,25084.892578,106.987228,35.537006,333.867157,5176.194336,3122.646240,0.000000,4.515487,4.399412,2.029332,1.550681,2.523574,3.714010,3.494523,0.000000,29005.000000
