FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
76994.179688,71103.796875,769.676514,580.587830,12108.046875,20944.382812,19891.998047,99998.000000,4.886458,4.851893,2.886308,2.763868,4.083074,4.321067,4.298678,4.999991,145.000000
34185.910156,25443.945312,867.677734,190.698410,11563.576172,10341.228516,11359.456055,99998.000000,4.533847,4.405584,2.938359,2.280347,4.063092,4.014572,4.055357,4.999991,206.000000
42009.824219,39236.105469,826.343323,164.073410,13058.196289,17281.722656,16317.302734,99998.000000,4.623351,4.593686,2.917161,2.215038,4.115883,4.237587,4.212648,4.999991,368.000000
69390.632812,34326.171875,977.434143,300.152618,15624.761719,27294.421875,30774.781250,97639.250000,4.841301,4.535625,2.990088,2.477342,4.193813,4.436074,4.488195,4.989625,545.000000
42890.742188,25235.408203,739.289368,435.497925,14807.709961,20240.390625,23424.535156,70054.851562,4.632364,4.402010,2.868814,2.638986,4.170488,4.306219,4.369671,4.845438,785.000000
46716.527344,41054.890625,325.019897,322.469635,16396.281250,12074.625977,11138.459961,10177.384766,4.669471,4.613365,2.511910,2.508489,4.214746,4.081874,4.046825,4.007636,999.000000
32315.787109,30140.728516,761.994934,455.952362,14095.230469,11249.639648,14628.561523,99998.000000,4.509415,4.479154,2.881952,2.658920,4.149072,4.051138,4.165202,4.999991,1396.000000
28257.056641,27532.597656,932.066223,308.306030,18954.730469,15800.041016,17291.382812,99998.000000,4.451127,4.439847,2.969447,2.488982,4.277718,4.198658,4.237830,4.999991,1680.000000
46774.746094,50140.152344,434.119476,507.959625,19991.140625,19165.541016,15769.582031,99998.000000,4.670012,4.700186,2.637609,2.705829,4.300838,4.282521,4.197820,4.999991,1983.000000
31912.982422,12598.349609,461.533936,168.393723,5084.067383,19789.783203,21208.175781,99998.000000,4.503967,4.100314,2.664204,2.226326,3.706211,4.296441,4.326503,4.999991,2127.000000
37697.015625,25121.029297,247.692062,207.332092,18929.048828,16877.820312,14254.959961,99998.000000,4.576307,4.400037,2.393912,2.316667,4.277129,4.227316,4.153966,4.999991,2280.000000
24653.402344,15710.063477,624.932007,244.429474,8087.475098,9036.341797,6832.367188,99998.000000,4.391877,4.196178,2.795833,2.388154,3.907813,3.955993,3.834571,4.999991,2831.000000
14617.797852,20887.574219,533.832153,307.646118,16716.074219,27192.917969,31613.091797,64624.359375,4.164882,4.319888,2.727405,2.488051,4.223135,4.434456,4.499867,4.810396,3062.000000
