FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
86215.171875,99998.000000,689.918701,162.035049,2210.420898,43394.609375,50752.773438,67627.679688,4.935584,4.999991,2.838798,2.209609,3.344475,4.637436,4.705460,4.830124,91.000000
37064.042969,30794.988281,363.403198,117.009384,1243.129150,36289.605469,43063.796875,99998.000000,4.568953,4.488480,2.560389,2.068221,3.094516,4.559782,4.634112,4.999991,244.000000
34707.445312,33665.289062,251.145859,85.462738,123.241623,13240.389648,12976.226562,43428.093750,4.540422,4.527183,2.399926,1.931777,2.090757,4.121901,4.113148,4.637771,538.000000
99998.000000,87638.507812,841.163757,174.200409,1840.245728,72568.351562,99998.000000,82743.203125,4.999991,4.942695,2.924881,2.241049,3.264876,4.860747,4.999991,4.917732,1015.000000
57221.511719,84043.070312,1068.160889,164.545212,2169.037109,85422.335938,99998.000000,51161.152344,4.757559,4.924502,3.028637,2.216285,3.336267,4.931571,4.999991,4.708941,1333.000000
45091.167969,46172.109375,325.710663,61.884468,863.425293,38784.820312,44818.394531,99998.000000,4.654091,4.664380,2.512832,1.791582,2.936225,4.588662,4.651456,4.999991,1804.000000
48507.964844,36558.421875,157.045563,45.041088,609.574951,23948.898438,28559.072266,99998.000000,4.685813,4.562987,2.196026,1.653609,2.785027,4.379285,4.455744,4.999991,1904.000000
33512.421875,43561.152344,349.319763,47.705437,741.173523,19084.201172,20266.248047,53265.281250,4.525206,4.639099,2.543223,1.678568,2.869920,4.280674,4.306773,4.726444,3344.000000
47400.449219,21375.515625,216.709747,53.623135,431.223846,47708.734375,55822.636719,69522.335938,4.675783,4.329916,2.335878,1.729352,2.634703,4.678598,4.746810,4.842124,3452.000000
39488.238281,39820.316406,205.136475,82.782967,788.672363,22979.568359,23179.152344,52638.136719,4.596468,4.600105,2.312043,1.917941,2.896897,4.361342,4.365098,4.721301,3722.000000
53231.878906,52701.460938,407.417389,51.529274,848.166931,27648.251953,27926.046875,55825.753906,4.726172,4.721823,2.610039,1.712054,2.928481,4.441668,4.446010,4.746835,4281.000000
25618.302734,10152.571289,237.016159,67.848419,64.678337,2810.291260,2170.130859,0.000000,4.408550,4.006576,2.374778,1.831540,1.810759,3.448751,3.336486,0.000000,4398.000000
39686.195312,19543.169922,281.625519,27.173906,255.105377,10150.613281,7658.941406,0.000000,4.598639,4.290995,2.449672,1.434152,2.406720,4.006492,3.884169,0.000000,4678.000000
31692.927734,20833.794922,261.720001,50.416046,847.886292,30625.312500,34818.976562,99998.000000,4.500962,4.318769,2.417837,1.702569,2.928338,4.486081,4.541816,4.999991,5666.000000
38293.441406,20377.666016,272.078278,70.848900,416.810455,23085.669922,28849.214844,99998.000000,4.583124,4.309155,2.434694,1.850333,2.619939,4.363342,4.460134,4.999991,5833.000000
33380.863281,30865.894531,341.724518,79.418610,528.432556,35845.402344,38723.804688,64983.570312,4.523498,4.489479,2.533676,1.899922,2.722990,4.554433,4.587978,4.812804,6570.000000
40412.062500,15350.234375,321.652466,45.879864,898.064880,21955.128906,24582.955078,99998.000000,4.606511,4.186115,2.507387,1.661622,2.953308,4.341536,4.390634,4.999991,6710.000000
