FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
31498.593750,18288.781250,213.672256,134.953659,2723.228027,23252.037109,23796.433594,99998.000000,4.498291,4.262185,2.329748,2.130185,3.435084,4.366461,4.376512,4.999991,148.000000
28403.873047,32429.306641,233.031967,89.989662,2858.974365,17178.519531,18240.308594,51579.171875,4.453378,4.510938,2.367415,1.954193,3.456210,4.234986,4.261032,4.712474,430.000000
45507.941406,29991.042969,496.703979,224.317322,2794.724609,19409.720703,22559.091797,99998.000000,4.658087,4.476992,2.696098,2.350863,3.446339,4.288019,4.353322,4.999991,796.000000
11939.000000,15268.305664,102.592903,114.277191,3489.278076,5394.923828,4495.823730,99998.000000,4.076968,4.183791,2.011117,2.057960,3.542736,3.731985,3.652809,4.999991,3289.000000
32830.074219,30390.144531,167.428513,167.962006,5904.761230,22906.015625,24312.199219,99998.000000,4.516272,4.482733,2.223830,2.225211,3.771202,4.359950,4.385824,4.999991,3564.000000
40226.449219,26852.015625,194.022675,98.759819,4067.173828,20473.339844,21104.658203,99998.000000,4.604512,4.428977,2.287853,1.994580,3.609293,4.311189,4.324378,4.999991,3641.000000
47962.363281,31273.181641,411.725372,156.407227,2379.952393,29866.095703,32394.302734,99998.000000,4.680901,4.495172,2.614608,2.194257,3.376568,4.475178,4.510468,4.999991,4205.000000
30970.771484,16473.181641,241.028107,90.079094,4313.999512,2800.666992,2161.783203,99998.000000,4.490952,4.216777,2.382068,1.954624,3.634880,3.447262,3.334812,4.999991,5354.000000
24399.792969,25027.556641,394.885071,161.927124,5186.354980,25983.986328,31192.640625,99998.000000,4.387386,4.398418,2.596471,2.209320,3.714862,4.414706,4.494052,4.999991,5622.000000
67020.570312,42719.613281,456.054138,141.179733,4473.351562,18244.777344,21463.541016,66010.359375,4.826208,4.630627,2.659016,2.149772,3.650633,4.261138,4.331701,4.819612,6057.000000
55951.085938,38187.597656,430.674957,122.313416,5138.036133,53671.281250,65237.996094,76037.398438,4.747808,4.581923,2.634150,2.087474,3.710797,4.729742,4.814501,4.881027,7629.000000
50592.335938,38516.312500,495.026428,187.460480,4545.523438,32800.828125,41524.613281,72203.054688,4.704085,4.585645,2.694628,2.272910,3.657584,4.515885,4.618306,4.858556,7784.000000
58451.281250,34091.007812,329.380310,258.256958,3710.095459,10020.899414,6040.181641,0.000000,4.766794,4.532640,2.517698,2.412052,3.569385,4.000906,3.781050,0.000000,8076.000000
50698.855469,20388.289062,354.025543,79.554291,3641.257080,18104.287109,23781.574219,99998.000000,4.704998,4.309381,2.549035,1.900664,3.561251,4.257782,4.376241,4.999991,8492.000000
38327.671875,13727.691406,177.509247,89.070709,4851.010742,20446.927734,22305.019531,99998.000000,4.583512,4.137598,2.249221,1.949735,3.685832,4.310628,4.348403,4.999991,9040.000000
28225.765625,31518.390625,153.255646,182.760864,4360.295410,28149.101562,32478.998047,99998.000000,4.450646,4.498564,2.185416,2.261883,3.639516,4.449464,4.511602,4.999991,9618.000000
29665.378906,26697.425781,200.220993,121.123093,3928.794189,21461.646484,21146.958984,42352.785156,4.472250,4.426469,2.301510,2.083227,3.594259,4.331663,4.325248,4.626882,9759.000000
39942.644531,37101.871094,369.832794,171.397278,5406.188965,26047.048828,27791.757812,30396.923828,4.601437,4.569396,2.568005,2.234004,3.732891,4.415759,4.443916,4.482830,9915.000000
48627.937500,27264.714844,254.254257,121.798431,4714.259277,18374.173828,22341.593750,64493.621094,4.686886,4.435601,2.405268,2.085642,3.673414,4.264208,4.349114,4.809517,10109.000000
35328.515625,21749.582031,116.034920,58.541695,2514.832031,8078.649414,6862.303711,99998.000000,4.548125,4.337451,2.064589,1.767465,3.400509,3.907339,3.836470,4.999991,10123.000000
45370.781250,31650.972656,220.215958,147.757339,5485.915527,21341.865234,25892.417969,99998.000000,4.656776,4.500387,2.342849,2.169549,3.739249,4.329232,4.413173,4.999991,10159.000000
34653.082031,36387.703125,360.353363,81.071495,5027.345215,26892.998047,27787.400391,32716.535156,4.539742,4.560955,2.556729,1.908868,3.701339,4.429639,4.443848,4.514767,10382.000000
46687.011719,43910.187500,463.125122,87.115623,4407.627930,35674.125000,36154.156250,61862.851562,4.669196,4.642565,2.665698,1.940096,3.644205,4.552353,4.558158,4.791430,10666.000000
30144.550781,27981.761719,362.585999,186.418182,4549.766602,9474.824219,10057.574219,99998.000000,4.479209,4.446875,2.559411,2.270488,3.657989,3.976571,4.002493,4.999991,12017.000000
