FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
46593.691406,55286.273438,479.225342,130.917038,9581.324219,6402.242676,2714.130127,99998.000000,4.668327,4.742617,2.680540,2.116996,3.981426,3.806332,3.433631,4.999991,270.000000
48470.031250,21617.404297,27039.560547,934.921753,10384.613281,9030.698242,9447.864258,99998.000000,4.685473,4.334804,4.432000,2.970775,4.016390,3.955721,3.975334,4.999991,405.000000
33778.613281,32467.619141,18967.056641,691.090515,11095.427734,5260.549805,3843.604004,99998.000000,4.528642,4.511450,4.278000,2.839535,4.045144,3.721031,3.584739,4.999991,594.000000
36979.292969,35930.417969,445.717438,229.026199,8207.978516,5532.853516,3564.484619,0.000000,4.567959,4.555462,2.649060,2.359885,3.914236,3.742949,3.551997,0.000000,683.000000
49816.574219,70812.382812,67712.695312,1876.331665,10889.967773,7198.050781,4093.477051,99998.000000,4.697374,4.850109,4.830670,3.273310,4.037026,3.857215,3.612092,4.999991,1265.000000
38478.011719,77810.867188,63487.703125,2158.173096,8926.047852,6628.937500,6631.117188,84141.890625,4.585213,4.891040,4.802690,3.334086,3.950659,3.821444,3.821587,4.925012,1305.000000
58801.476562,77143.101562,35016.179688,950.852356,10952.986328,6275.309570,5057.943848,0.000000,4.769388,4.887297,4.544269,2.978113,4.039533,3.797635,3.703974,0.000000,1572.000000
94332.070312,76771.140625,4647.625977,350.584076,10180.167969,6574.013184,5323.606934,99998.000000,4.974659,4.885198,3.667231,2.544792,4.007755,3.817831,3.726206,4.999991,1603.000000
76650.632812,68027.156250,45344.324219,1369.050537,8083.666504,5992.160645,6046.250000,99998.000000,4.884516,4.832682,4.656523,3.136420,3.907608,3.777583,3.781486,4.999991,2185.000000
73642.890625,55051.828125,31091.414062,759.993591,6347.354980,4852.454102,5430.831055,99998.000000,4.867131,4.740772,4.492640,2.880810,3.802593,3.685961,3.734866,4.999991,2327.000000
40602.617188,67677.898438,33488.828125,1033.185059,8656.853516,7395.012207,8936.171875,69368.437500,4.608554,4.830447,4.524900,3.014178,3.937360,3.868939,3.951152,4.841162,3268.000000
44394.183594,42925.761719,23520.160156,758.624390,6732.939453,6288.107422,4177.297363,0.000000,4.647326,4.632718,4.371440,2.880027,3.828205,3.798520,3.620895,0.000000,3353.000000
58890.621094,45663.214844,23469.494141,920.471375,8218.894531,5880.875000,5676.142578,28085.623047,4.770046,4.659566,4.370504,2.964010,3.914814,3.769442,3.754053,4.448484,3476.000000
15608.417969,35065.140625,42850.804688,1330.038086,7874.813965,5202.964355,5047.155273,99998.000000,4.193359,4.544876,4.631959,3.123864,3.896240,3.716251,3.703047,4.999991,3806.000000
71806.164062,58756.718750,3043.727295,400.355621,7724.145508,6607.755371,4795.580078,99998.000000,4.856162,4.769058,3.483406,2.602446,3.887851,3.820054,3.680841,4.999991,4167.000000
47348.773438,60653.535156,44450.074219,1286.822632,10392.763672,6656.675781,5390.285156,0.000000,4.675309,4.782856,4.647872,3.109519,4.016731,3.823257,3.731612,0.000000,4383.000000
56273.167969,44618.554688,22424.812500,790.775452,4974.453125,7727.735352,5321.859863,0.000000,4.750301,4.649516,4.350729,2.898053,3.696745,3.888052,3.726063,0.000000,4659.000000
99998.000000,99998.000000,70234.132812,2112.231445,10721.617188,6640.152832,8439.154297,99998.000000,4.999991,4.999991,4.846548,3.324742,4.030260,3.822178,3.926299,4.999991,4784.000000
71361.320312,42924.093750,340.460175,239.387558,9399.855469,8303.484375,5645.040527,99998.000000,4.853463,4.632701,2.532066,2.379102,3.973121,3.919260,3.751667,4.999991,5215.000000
25318.892578,31954.974609,378.584442,260.249054,8380.716797,5916.195801,5409.303711,99998.000000,4.403445,4.504539,2.578163,2.415389,3.923281,3.772043,3.733141,4.999991,5307.000000
31487.472656,41457.652344,504.388641,263.619568,7520.082520,4475.976074,4212.866211,99998.000000,4.498138,4.617605,2.702765,2.420978,3.876223,3.650888,3.624578,4.999991,5492.000000
70658.109375,66124.523438,542.256958,202.339523,9968.913086,6888.785645,6856.419434,14514.460938,4.849162,4.820363,2.734205,2.306081,3.998648,3.838143,3.836097,4.161801,5518.000000
67962.328125,50801.476562,33358.382812,1012.712158,11023.250000,4364.939453,3777.172607,99998.000000,4.832268,4.705876,4.523205,3.005486,4.042310,3.639978,3.577167,4.999991,5542.000000
78991.859375,66532.679688,72398.953125,2119.718750,10043.388672,11577.252930,8363.730469,0.000000,4.897583,4.823035,4.859732,3.326278,4.001880,4.063605,3.922400,0.000000,5685.000000
41372.343750,40701.648438,29297.392578,957.648926,10158.153320,6281.359863,3511.546875,99998.000000,4.616710,4.609612,4.466829,2.981206,4.006815,3.798054,3.545498,4.999991,5889.000000
50026.410156,34771.722656,23587.882812,704.566467,8188.825195,4552.270508,3689.216064,11000.408203,4.699199,4.541226,4.372689,2.847922,3.913222,3.658228,3.566934,4.041409,5982.000000
30807.349609,25279.279297,246.840958,101.791130,8642.004883,7492.600098,6783.063965,99998.000000,4.488654,4.402765,2.392417,2.007710,3.936615,3.874633,3.831426,4.999991,6379.000000
35558.917969,15190.465820,377.184418,182.039261,8011.583984,6255.777344,4280.958496,0.000000,4.550949,4.181571,2.576554,2.260165,3.903718,3.796281,3.631541,0.000000,7007.000000
93017.078125,72491.609375,52385.812500,1448.000366,7944.941406,6556.562012,3023.373047,99998.000000,4.968563,4.860288,4.719213,3.160769,3.900091,3.816676,3.480492,4.999991,7195.000000
53603.910156,29428.035156,22173.472656,513.775574,11434.515625,4057.592773,4839.671387,99998.000000,4.729197,4.468761,4.345834,2.710773,4.058218,3.608268,3.684816,4.999991,7327.000000
51910.332031,41146.515625,31398.578125,982.213989,8714.799805,3901.240967,3415.802490,99998.000000,4.715254,4.614333,4.496910,2.992206,3.940257,3.591203,3.533493,4.999991,7383.000000
90150.562500,94303.531250,742.804810,238.397675,8120.131836,7508.262207,6408.532715,0.000000,4.954968,4.974528,2.870875,2.377302,3.909563,3.875540,3.806759,0.000000,7586.000000
45334.476562,55422.714844,26647.458984,611.604065,10748.223633,6638.413574,6218.209961,99998.000000,4.656429,4.743688,4.425656,2.786470,4.031337,3.822064,3.793665,4.999991,7612.000000
