FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
98562.421875,49377.742188,684.654785,179.522934,5324.191895,16013.775391,15160.343750,99998.000000,4.993711,4.693531,2.835472,2.254120,3.726254,4.204494,4.180709,4.999991,140.000000
30476.636719,40797.480469,270.027588,145.743668,5771.143066,15889.248047,15461.033203,99998.000000,4.483967,4.610633,2.431408,2.163590,3.761262,4.201103,4.189239,4.999991,196.000000
46905.882812,56785.359375,352.505249,197.383957,6650.884277,14586.414062,18800.462891,99998.000000,4.671227,4.754236,2.547166,2.295312,3.822879,4.163949,4.274168,4.999991,303.000000
25629.796875,39170.976562,346.615326,240.050552,6000.974121,10697.366211,13738.030273,99998.000000,4.408745,4.592964,2.539848,2.380303,3.778222,4.029277,4.137925,4.999991,465.000000
40435.671875,19302.005859,106.771370,134.228973,4119.677734,6332.398926,24041.322266,99998.000000,4.606765,4.285603,2.028455,2.127846,3.614863,3.801568,4.380959,4.999991,495.000000
41038.945312,22680.718750,346.976105,139.511429,6653.699707,12155.228516,24945.458984,99998.000000,4.613196,4.355657,2.540300,2.144610,3.823063,4.084763,4.396992,4.999991,506.000000
42168.050781,36337.027344,299.320007,170.265549,3832.051025,7442.350586,5179.641602,99998.000000,4.624983,4.560349,2.476136,2.231127,3.583431,3.871710,3.714300,4.999991,760.000000
41114.046875,23764.304688,285.214996,60.842167,3615.603516,13348.826172,12427.057617,99998.000000,4.613990,4.375925,2.455172,1.784205,3.558181,4.125443,4.094368,4.999991,960.000000
75669.101562,75134.789062,659.244751,251.423386,7203.823242,19715.630859,18562.269531,99998.000000,4.878919,4.875841,2.819047,2.400406,3.857563,4.294811,4.268631,4.999991,1617.000000
50016.378906,40953.742188,342.251831,56.654449,3608.979736,12332.882812,14218.716797,59783.007812,4.699112,4.612294,2.534346,1.753234,3.557384,4.091064,4.152861,4.776578,1857.000000
28267.818359,34755.128906,180.793442,70.241402,5032.858887,11939.545898,11785.531250,99998.000000,4.451293,4.541019,2.257183,1.846593,3.701815,4.076988,4.071349,4.999991,2058.000000
13871.332031,23014.673828,248.759033,232.341217,6076.007812,4215.177734,6239.463379,99998.000000,4.142118,4.362005,2.395779,2.366126,3.783618,3.624816,3.795147,4.999991,2824.000000
58421.757812,36578.101562,370.782593,187.657837,7773.818359,17379.640625,16531.970703,70153.000000,4.766574,4.563221,2.569119,2.273367,3.890634,4.240041,4.218325,4.846046,3016.000000
98480.937500,99998.000000,1030.400513,313.557648,5082.198730,18556.824219,22506.570312,65539.023438,4.993352,4.999991,3.013006,2.496317,3.706052,4.268504,4.352309,4.816500,3334.000000
33889.066406,28235.679688,107.875351,69.183678,8168.657227,22672.947266,26263.953125,62160.718750,4.530060,4.450798,2.032922,1.840004,3.912151,4.355508,4.419360,4.793516,3359.000000
26556.097656,30288.013672,183.152496,202.493698,6679.998047,16271.766602,17689.433594,51488.128906,4.424164,4.481271,2.262813,2.306412,3.824776,4.211435,4.247714,4.711707,4452.000000
35807.261719,17428.820312,213.992966,246.356812,5593.979004,6515.899902,7249.976562,99998.000000,4.553971,4.241268,2.330400,2.391565,3.747721,3.813974,3.860337,4.999991,4502.000000
31725.480469,17423.841797,93.909096,121.998871,5050.923340,2771.997314,1989.583862,99998.000000,4.501408,4.241144,1.972708,2.086356,3.703371,3.442793,3.298762,4.999991,4624.000000
23916.623047,14656.334961,159.182587,103.915825,4134.544434,3494.764160,3487.135498,99998.000000,4.378700,4.166025,2.201895,2.016682,3.616428,3.543418,3.542469,4.999991,4664.000000
27005.144531,26639.195312,376.728027,109.028664,4196.737305,20430.904297,19006.441406,99998.000000,4.431447,4.425521,2.576028,2.037541,3.622912,4.310287,4.278901,4.999991,4854.000000
81692.195312,47617.945312,351.496887,100.807419,4430.950195,17577.054688,20834.767578,99998.000000,4.912180,4.677771,2.545922,2.003493,3.646497,4.244946,4.318789,4.999991,5856.000000
59242.628906,66138.945312,836.044739,99.391983,7203.052246,89770.671875,99998.000000,65036.378906,4.772635,4.820457,2.922230,1.997351,3.857517,4.953135,4.999991,4.813156,6188.000000
31363.251953,25414.527344,459.319794,83.430550,4238.179688,13458.897461,15259.973633,99998.000000,4.496421,4.405082,2.662115,1.921325,3.627179,4.129009,4.183554,4.999991,6290.000000
32087.326172,46660.117188,338.936798,121.653496,8277.575195,9041.204102,10150.464844,60190.738281,4.506333,4.668946,2.530119,2.085124,3.917903,3.956226,4.006486,4.779530,6685.000000
64684.644531,72252.242188,697.328918,116.213776,3691.722412,16184.454102,14810.658203,13992.421875,4.810801,4.858851,2.843438,2.065258,3.567229,4.209098,4.170574,4.145893,6839.000000
74515.953125,56207.437500,301.185669,192.431473,7352.814453,12835.109375,13472.097656,99998.000000,4.872249,4.749794,2.478834,2.284276,3.866454,4.108399,4.129435,4.999991,7166.000000
28120.580078,31881.560547,199.702927,65.677467,6000.098145,18086.875000,21408.853516,99998.000000,4.449024,4.503540,2.300385,1.817416,3.778158,4.257363,4.330594,4.999991,7199.000000
33986.445312,43643.832031,327.474548,149.474991,4851.775879,15996.009766,19856.748047,99998.000000,4.531306,4.639923,2.515177,2.174569,3.685901,4.204011,4.297908,4.999991,7318.000000
32470.863281,29994.003906,235.970779,132.557587,8163.464355,16630.882812,16887.148438,38458.710938,4.511494,4.477035,2.372858,2.122405,3.911875,4.220915,4.227556,4.584995,7483.000000
32139.785156,39826.570312,180.725586,165.023193,6034.272461,14291.809570,13536.664062,99998.000000,4.507043,4.600173,2.257020,2.217545,3.780625,4.155087,4.131512,4.999991,7611.000000
25086.945312,29601.320312,464.818115,68.838303,6515.964844,6006.867188,5554.751465,37151.433594,4.399448,4.471311,2.667283,1.837830,3.813979,3.778648,3.744665,4.569975,8086.000000
33501.367188,41103.636719,269.336823,70.562111,5301.323242,7131.744141,8686.162109,51424.937500,4.525063,4.613880,2.430296,1.848572,3.724384,3.853196,3.938828,4.711174,8324.000000
36205.304688,39399.453125,404.012939,149.937546,6120.891602,26494.619141,29217.074219,99998.000000,4.558772,4.595490,2.606395,2.175910,3.786815,4.423158,4.465637,4.999991,8847.000000
44382.625000,27000.902344,279.883209,119.149498,7542.195801,15184.443359,15450.297852,99998.000000,4.647213,4.431378,2.446977,2.076092,3.877498,4.181399,4.188937,4.999991,8872.000000
34885.492188,23586.226562,198.660614,165.951401,4925.689941,10543.124023,13776.025391,99998.000000,4.542645,4.372658,2.298112,2.219981,3.692467,4.022969,4.139124,4.999991,9039.000000
34832.773438,26934.275391,337.246918,135.869522,5526.636719,12997.447266,12088.991211,55505.417969,4.541988,4.430305,2.527948,2.133122,3.742461,4.113858,4.082390,4.744335,9188.000000
33353.269531,39203.984375,507.645081,71.160355,6411.595703,17485.138672,14442.363281,54866.015625,4.523139,4.593330,2.705560,1.852238,3.806966,4.242669,4.159638,4.739304,9325.000000
37295.917969,40144.472656,204.057159,136.332092,6841.625977,12807.575195,14492.860352,99998.000000,4.571661,4.603626,2.309752,2.134598,3.835159,4.107467,4.161154,4.999991,9718.000000
14851.828125,29138.562500,187.435806,124.974678,6309.711914,15818.719727,21259.628906,99998.000000,4.171780,4.464468,2.272853,2.096822,3.800009,4.199172,4.327556,4.999991,10039.000000
29100.169922,44450.464844,545.069336,159.651321,6976.379395,29835.880859,30178.011719,57362.390625,4.463895,4.647876,2.736452,2.203172,3.843630,4.474739,4.479691,4.758627,10142.000000
79207.484375,89644.578125,811.158997,233.537704,5015.105957,15932.802734,21374.869141,99998.000000,4.898766,4.952524,2.909106,2.368357,3.700280,4.202292,4.329904,4.999991,10339.000000
