FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
26162.210938,23102.466797,105.781494,24.836432,190.383865,4950.763672,4867.507324,14839.614258,4.417675,4.363658,2.024410,1.395089,2.279630,3.694672,3.687307,4.171422,1191.000000
66200.039062,59111.847656,269.731537,39.049385,587.452209,3260.177979,2966.491455,6398.253906,4.820858,4.771675,2.430932,1.591614,2.768973,3.513241,3.472243,3.806062,1580.000000
48344.144531,56124.847656,385.960754,76.075836,320.548462,7323.374023,4775.024414,0.000000,4.684344,4.749155,2.586543,1.881247,2.505894,3.864711,3.678976,0.000000,1649.000000
44755.199219,46436.476562,258.904541,42.315063,277.295959,7746.780273,5051.360352,99998.000000,4.650844,4.666859,2.413140,1.626495,2.442944,3.889121,3.703408,4.999991,3652.000000
29410.279297,14603.106445,161.372055,41.402275,450.571228,5473.975586,4556.119141,0.000000,4.468499,4.164445,2.207828,1.617024,2.653764,3.738303,3.658595,0.000000,3742.000000
72397.960938,85523.601562,447.305542,72.560371,526.807434,5139.353027,5207.586914,99998.000000,4.859726,4.932086,2.650604,1.860700,2.721652,3.710908,3.716636,4.999991,4162.000000
47291.421875,31744.636719,424.492065,46.817322,736.705200,7161.937012,5840.120605,99998.000000,4.674782,4.501670,2.627870,1.670407,2.867294,3.855031,3.766422,4.999991,4932.000000
38492.199219,48403.968750,320.844513,65.591125,268.331512,8674.291992,7765.419434,99998.000000,4.585373,4.684881,2.506295,1.816845,2.428672,3.938234,3.890165,4.999991,5800.000000
24922.876953,32485.083984,192.517807,45.633167,425.241394,4566.187500,4323.397949,99998.000000,4.396598,4.511684,2.284471,1.659281,2.628636,3.659554,3.635825,4.999991,6839.000000
27392.607422,29804.144531,174.499527,34.642719,587.544739,6244.586426,4340.770508,2652.203369,4.437634,4.474277,2.241794,1.539612,2.769041,3.795504,3.637567,3.423607,7033.000000
31543.181641,44794.855469,249.952438,32.592033,609.325195,3689.724365,4106.630371,99998.000000,4.498906,4.651228,2.397857,1.513111,2.784849,3.566994,3.613486,4.999991,8298.000000
52497.500000,53272.375000,530.643616,72.588127,922.864319,5673.715332,4977.509277,99998.000000,4.720139,4.726502,2.724803,1.860866,2.965138,3.753868,3.697012,4.999991,8705.000000
51778.285156,30301.982422,283.531281,68.172211,466.304474,6795.505371,6061.339355,37358.738281,4.714148,4.481471,2.452601,1.833607,2.668670,3.832222,3.782569,4.572392,8805.000000
52441.117188,30157.792969,183.658234,77.247658,874.973877,4848.556152,3373.988770,99998.000000,4.719672,4.479400,2.264010,1.887885,2.941995,3.685612,3.528144,4.999991,9834.000000
44343.417969,38763.945312,312.913147,77.975418,716.414185,5031.095215,5150.403320,99998.000000,4.646829,4.588428,2.495424,1.891958,2.855164,3.701663,3.711841,4.999991,10325.000000
40539.371094,51086.574219,328.122131,42.469250,619.828430,6108.170898,4309.720215,33790.703125,4.607877,4.708307,2.516036,1.628075,2.792271,3.785911,3.634449,4.528797,10767.000000
51674.968750,38207.050781,340.096283,68.526840,731.613953,8407.227539,3195.993896,99998.000000,4.713280,4.582143,2.531602,1.835861,2.864282,3.924653,3.504606,4.999991,10793.000000
37503.445312,21184.878906,241.894638,54.076443,342.831573,6559.710449,5094.419434,0.000000,4.574071,4.326026,2.383626,1.733008,2.535081,3.816885,3.707095,0.000000,10972.000000
59301.160156,22075.517578,152.219513,35.678856,582.203735,4037.832031,3691.117432,99998.000000,4.773063,4.343911,2.182470,1.552411,2.765075,3.606148,3.567158,4.999991,11956.000000
66947.476562,70102.523438,393.111938,61.980064,1212.612427,7788.043945,7319.485352,99998.000000,4.825734,4.845734,2.594516,1.792252,3.083722,3.891428,3.864480,4.999991,15724.000000
60793.437500,40387.640625,206.055420,88.743835,659.451355,5761.571289,3071.077148,0.000000,4.783857,4.606248,2.313984,1.948138,2.819183,3.760541,3.487291,0.000000,15795.000000
37419.652344,41737.523438,112.451614,34.075314,523.310486,5862.359863,3958.141113,0.000000,4.573100,4.620527,2.050966,1.532440,2.718760,3.768072,3.597491,0.000000,16336.000000
27029.593750,19396.679688,151.223465,19.911701,515.391418,5391.368164,3265.832031,28139.636719,4.431839,4.287727,2.179619,1.299108,2.712137,3.731699,3.513994,4.449318,16427.000000
63800.593750,57898.550781,390.771362,74.555550,1137.338379,5354.320312,4880.082031,40771.910156,4.804825,4.762668,2.591923,1.872480,3.055890,3.728704,3.688427,4.610361,16917.000000
