FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
28873.630859,13838.345703,312.805206,137.602585,3454.798828,19759.148438,18924.482422,72757.609375,4.460501,4.141084,2.495274,2.138627,3.538423,4.295768,4.277024,4.861878,173.000000
23388.125000,16781.824219,155.568451,117.567543,3770.687744,15218.083984,16696.703125,99998.000000,4.368995,4.224839,2.191921,2.070287,3.576421,4.182360,4.222631,4.999991,330.000000
29902.195312,34128.128906,338.896729,26.433809,5135.560059,12531.407227,16980.591797,99998.000000,4.475703,4.533113,2.530067,1.422160,3.710588,4.098000,4.229953,4.999991,1925.000000
14870.947266,23157.164062,137.658096,67.012726,5629.593262,11258.606445,13011.566406,99998.000000,4.172338,4.364686,2.138802,1.826157,3.750477,4.051485,4.114330,4.999991,2035.000000
33704.863281,32790.855469,459.329041,92.487495,4673.834473,9328.685547,7085.262207,39258.554688,4.527693,4.515753,2.662124,1.966083,3.669673,3.969820,3.850356,4.593935,2219.000000
36222.328125,30994.390625,292.831818,206.477890,4656.448730,23655.056641,31905.779297,99998.000000,4.558976,4.491283,2.466618,2.314873,3.668055,4.373924,4.503870,4.999991,4465.000000
47061.546875,35481.320312,342.504700,113.845467,3890.839600,21750.535156,24014.943359,99998.000000,4.672666,4.550000,2.534667,2.056316,3.590043,4.337470,4.380482,4.999991,4551.000000
48272.792969,37646.164062,400.287781,208.405228,3755.515869,24882.462891,26348.650391,99998.000000,4.683702,4.575721,2.602372,2.318909,3.574670,4.395894,4.420758,4.999991,4722.000000
22987.835938,26181.669922,243.603027,201.954056,4563.424316,19784.130859,22412.898438,99998.000000,4.361498,4.417997,2.386683,2.305253,3.659291,4.296317,4.350498,4.999991,5132.000000
24829.773438,16219.445312,35.450661,94.158882,5053.698730,19758.343750,17685.257812,99998.000000,4.394973,4.210036,1.549624,1.973861,3.703609,4.295751,4.247612,4.999991,5192.000000
52719.246094,40274.718750,591.436401,124.891418,4741.889648,22487.050781,30982.271484,99998.000000,4.721969,4.605032,2.771908,2.096533,3.675951,4.351933,4.491113,4.999991,5483.000000
82786.046875,97336.898438,798.305969,247.821579,3774.576416,99998.000000,99998.000000,85897.835938,4.917957,4.988277,2.902169,2.394139,3.576868,4.999991,4.999991,4.933982,6110.000000
42344.351562,39311.828125,373.231079,62.982281,3253.955078,35347.105469,40356.117188,99998.000000,4.626795,4.594523,2.571978,1.799218,3.512412,4.548354,4.605909,4.999991,8270.000000
33594.300781,20567.501953,420.036041,92.293221,3740.624512,13265.750977,15859.474609,99998.000000,4.526266,4.313181,2.623286,1.965170,3.572944,4.122732,4.200289,4.999991,8633.000000
28441.371094,27027.888672,173.787186,137.479248,3530.939453,14120.131836,16692.937500,99998.000000,4.453950,4.431812,2.240018,2.138237,3.547890,4.149839,4.222533,4.999991,8988.000000
34339.304688,20654.912109,212.429504,93.671646,4477.132324,5919.434082,5338.151855,0.000000,4.535791,4.315023,2.327215,1.971608,3.651000,3.772280,3.727391,0.000000,9129.000000
34588.160156,48323.390625,245.388504,76.103592,4229.949219,26361.220703,32712.890625,99998.000000,4.538928,4.684157,2.389854,1.881405,3.626335,4.420966,4.514719,4.999991,9315.000000
40708.816406,14328.388672,199.462387,101.269981,7205.254395,14012.021484,18335.501953,99998.000000,4.609688,4.156198,2.299861,2.005481,3.857649,4.146501,4.263293,4.999991,9949.000000
32943.523438,42581.199219,362.018585,140.088089,4701.884277,37254.648438,46954.933594,83046.351562,4.517770,4.629218,2.558731,2.146401,3.672272,4.571180,4.671681,4.919321,10068.000000
59323.128906,52249.875000,334.326630,96.638206,4746.052734,26501.564453,27782.867188,47326.839844,4.773224,4.718085,2.524171,1.985149,3.676332,4.423272,4.443777,4.675107,10395.000000
30274.052734,39683.546875,309.573456,113.376740,2423.596680,13276.586914,15765.325195,67797.054688,4.481071,4.598610,2.490764,2.054524,3.384460,4.123086,4.197703,4.831211,10958.000000
28348.859375,31787.845703,282.479706,121.033661,5642.264160,24647.652344,26972.898438,57825.765625,4.452536,4.502261,2.450987,2.082906,3.751453,4.391776,4.430928,4.762121,10984.000000
81724.742188,69626.554688,661.246094,193.501526,4079.107910,31977.062500,36411.796875,99998.000000,4.912354,4.842775,2.820363,2.286684,3.610565,4.504838,4.561242,4.999991,11443.000000
41515.425781,24773.048828,356.893433,108.553772,3988.017334,8793.974609,9962.188477,99998.000000,4.618209,4.393980,2.552539,2.035645,3.600757,3.944185,3.998355,4.999991,11502.000000
28867.417969,46623.320312,408.462769,262.475494,3378.389893,30007.328125,29280.550781,48170.992188,4.460408,4.668603,2.611152,2.419089,3.528710,4.477227,4.466579,4.682786,11773.000000
33788.281250,17532.896484,73.078438,80.701447,4698.600098,23218.498047,21713.384766,99998.000000,4.528766,4.243854,1.863789,1.906881,3.671968,4.365834,4.336728,4.999991,12237.000000
65791.429688,82403.640625,599.266052,192.073746,5575.942383,38537.441406,44550.664062,51645.449219,4.818169,4.915946,2.777620,2.283468,3.746318,4.585883,4.648854,4.713032,12678.000000
30055.683594,17780.263672,335.553955,101.263817,3423.020996,44902.792969,47079.835938,55597.625000,4.477927,4.249938,2.525762,2.005454,3.534410,4.652273,4.672835,4.745056,12851.000000
46279.425781,44376.769531,297.938507,321.180634,5183.548828,37991.203125,46118.015625,79564.921875,4.665388,4.647156,2.474127,2.506749,3.714627,4.579683,4.663871,4.900722,12971.000000
41767.679688,27322.730469,336.321808,164.986191,3502.291504,7884.981445,6751.456055,0.000000,4.620841,4.436524,2.526755,2.217448,3.544352,3.896801,3.829397,0.000000,14051.000000
44314.960938,35393.832031,446.494537,79.982933,3316.012207,20786.111328,24259.431641,99998.000000,4.646550,4.548928,2.649816,1.902997,3.520616,4.317773,4.384881,4.999991,14232.000000
14050.629883,16944.187500,113.962646,0.000000,3319.570801,16766.242188,19297.429688,99998.000000,4.147696,4.229021,2.056762,0.000000,3.521082,4.224436,4.285500,4.999991,14806.000000
33333.808594,35793.042969,282.578400,307.303802,4191.553223,27643.578125,27885.039062,62765.777344,4.522885,4.553799,2.451139,2.487568,3.622375,4.441594,4.445371,4.797723,15277.000000
36559.718750,35096.203125,266.777313,64.619743,5326.326172,39004.183594,37684.042969,44613.519531,4.563003,4.545260,2.426149,1.810365,3.726428,4.591111,4.576158,4.649467,15879.000000
31865.431641,28666.527344,182.995224,136.717560,4053.734863,17169.070312,17271.583984,99998.000000,4.503320,4.457375,2.262440,2.135824,3.607855,4.234747,4.237332,4.999991,17315.000000
37100.335938,32249.449219,551.409485,122.590950,4236.652832,10350.951172,12141.651367,48671.730469,4.569378,4.508523,2.741474,2.088458,3.627023,4.014980,4.084278,4.687277,17656.000000
31900.968750,21372.576172,141.050217,89.076874,3868.639648,16295.461914,18823.960938,99998.000000,4.503804,4.329857,2.149374,1.949765,3.587558,4.212067,4.274711,4.999991,17969.000000
58079.000000,73107.492188,723.084290,264.365845,5501.177246,51524.679688,59196.003906,58529.585938,4.764019,4.863962,2.859189,2.422205,3.740456,4.712015,4.772293,4.767375,18604.000000
49549.953125,42863.734375,510.586975,104.569580,6492.043945,35551.941406,43586.832031,77781.390625,4.695043,4.632090,2.708070,2.019405,3.812382,4.550863,4.639355,4.890876,18877.000000
39357.062500,31974.683594,512.560547,133.538223,4452.496094,19700.615234,23261.732422,69900.742188,4.595023,4.504806,2.709745,2.125606,3.648603,4.294480,4.366642,4.844482,19021.000000
63313.777344,36106.511719,274.332489,199.382217,4043.216309,9186.346680,9260.995117,29186.980469,4.801498,4.557586,2.438277,2.299686,3.606727,3.963143,3.966658,4.465189,19100.000000
32709.248047,24257.925781,139.955490,165.849640,4115.015137,16585.962891,17127.392578,66879.812500,4.514670,4.384854,2.145990,2.219715,3.614372,4.219741,4.233691,4.825295,20204.000000
61831.738281,48442.187500,387.897339,154.375046,5282.845215,33819.093750,37709.535156,99998.000000,4.791212,4.685224,2.588717,2.188577,3.722868,4.529162,4.576451,4.999991,20573.000000
36210.273438,30782.058594,364.257385,116.515984,4213.913574,5319.800781,5867.404297,99998.000000,4.558832,4.488297,2.561408,2.066386,3.624686,3.725895,3.768446,4.999991,21142.000000
27939.308594,19262.695312,253.270554,35.956394,3868.359131,14574.872070,18235.076172,99998.000000,4.446216,4.284717,2.403585,1.555776,3.587527,4.163605,4.260908,4.999991,21246.000000
39587.945312,42432.406250,342.461517,205.272156,5843.046387,71220.453125,81522.039062,45750.839844,4.597563,4.627697,2.534612,2.312330,3.766639,4.852605,4.911275,4.660399,21563.000000
19200.955078,56368.125000,529.502625,298.101929,6143.945312,18186.664062,22814.191406,94885.015625,4.283323,4.751034,2.723868,2.474365,3.788447,4.259753,4.358205,4.977198,22112.000000
37992.917969,31091.308594,376.709534,78.265289,5320.818359,13370.141602,17492.308594,99998.000000,4.579703,4.492639,2.576007,1.893569,3.725978,4.126136,4.242847,4.999991,22932.000000
24430.417969,18756.427734,284.289886,17.108583,3268.624268,7901.253906,4019.968018,0.000000,4.387931,4.273150,2.453761,1.233214,3.514365,3.897696,3.604223,0.000000,23260.000000
40615.207031,32108.283203,269.355316,147.075836,5253.025391,9535.318359,8412.670898,77548.382812,4.608689,4.506617,2.430326,2.167541,3.720409,3.979335,3.924934,4.889573,24178.000000
75775.000000,50619.976562,513.794067,184.672775,6901.027832,40375.777344,42257.277344,70655.656250,4.879526,4.704322,2.710789,2.266403,3.838914,4.606121,4.625902,4.849147,24335.000000
