FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
25655.857422,31780.052734,234.271637,74.552467,771.647034,8672.302734,6154.040039,4219.076660,4.409186,4.502155,2.369720,1.872462,2.887419,3.938134,3.789160,3.625217,149.000000
19444.585938,22644.710938,236.276062,35.734364,1870.241333,5522.901855,5644.339355,3118.535889,4.288799,4.354967,2.373420,1.553086,3.271898,3.742167,3.751613,3.493951,474.000000
20303.085938,11998.602539,162.167648,39.323837,1054.256226,3771.535889,2536.176270,0.000000,4.307562,4.079131,2.209964,1.594656,3.022946,3.576518,3.404179,0.000000,1056.000000
44520.789062,99998.000000,959.446716,134.944412,1895.204102,9627.151367,7695.219727,44854.843750,4.648563,4.999991,2.982021,2.130155,3.277656,3.983498,3.886221,4.651809,1888.000000
22959.587891,20603.294922,222.945053,94.689285,787.762634,4809.210938,4117.104492,99998.000000,4.360964,4.313937,2.348198,1.976301,2.896395,3.682074,3.614592,4.999991,2265.000000
70116.437500,47914.628906,318.803070,53.586128,796.036316,8290.211914,3907.465576,0.000000,4.845820,4.680468,2.503522,1.729052,2.900933,3.918566,3.591895,0.000000,2626.000000
28836.527344,18658.210938,69.174431,35.170040,197.356201,3235.529541,2138.118164,0.000000,4.459943,4.270870,1.839946,1.546173,2.295251,3.509945,3.330032,0.000000,2751.000000
37749.457031,9962.234375,161.717422,42.638855,787.932251,1684.572510,644.100342,0.000000,4.576910,3.998357,2.208757,1.629806,2.896489,3.226490,2.808954,0.000000,3022.000000
31012.519531,31186.353516,223.302780,28.080524,682.397461,6085.012207,4622.884277,0.000000,4.491537,4.493965,2.348894,1.448405,2.834037,3.784261,3.664913,0.000000,3045.000000
88120.781250,50606.167969,442.186554,47.236710,676.498291,3896.242188,1934.376953,99998.000000,4.945078,4.704204,2.645606,1.674280,2.830267,3.590646,3.286541,4.999991,3481.000000
94188.437500,56485.695312,459.995148,64.854111,1295.096313,5049.166016,3724.450684,0.000000,4.973998,4.751938,2.662753,1.811937,3.112302,3.703220,3.571062,0.000000,4362.000000
41428.753906,71163.773438,325.096985,52.429726,231.986588,4483.762207,4783.285156,99998.000000,4.617302,4.852259,2.512013,1.719578,2.365463,3.651643,3.679726,4.999991,4793.000000
60568.390625,52936.425781,439.679474,39.351589,775.877930,5749.618652,6577.247559,99998.000000,4.782246,4.723754,2.643136,1.594962,2.889793,3.759639,3.818044,4.999991,5961.000000
23143.650391,8310.678711,216.623398,8.819493,282.464294,5180.841309,5777.115234,99998.000000,4.364432,3.919636,2.335705,0.945444,2.450963,3.714400,3.761711,4.999991,6382.000000
49165.226562,31344.634766,305.222290,47.048603,600.675293,4454.658203,935.167480,99998.000000,4.691658,4.496163,2.484616,1.672547,2.778640,3.648814,2.970889,4.999991,7244.000000
43974.949219,57416.921875,229.658356,28.237795,278.628143,6502.932617,7543.791504,99998.000000,4.643205,4.759040,2.361082,1.450831,2.445025,3.813109,3.877590,4.999991,7453.000000
31658.882812,38827.855469,185.027405,23.239056,501.422089,3908.398438,4609.417969,99998.000000,4.500495,4.589143,2.267236,1.366218,2.700203,3.591999,3.663646,4.999991,8005.000000
