FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
45639.507812,30945.664062,378.735535,286.513245,8721.824219,37340.160156,36886.644531,51104.765625,4.659341,4.490600,2.578336,2.457145,3.940607,4.572176,4.566869,4.708461,159.000000
58090.496094,40296.070312,512.801086,387.329926,10798.845703,29827.882812,38644.332031,99998.000000,4.764105,4.605263,2.709949,2.588081,4.033377,4.474622,4.587086,4.999991,179.000000
28834.425781,19815.121094,218.341034,122.473770,7591.797852,38215.746094,49484.835938,69984.664062,4.459911,4.296997,2.339135,2.088043,3.880345,4.582242,4.694472,4.845003,379.000000
49996.011719,54623.781250,288.196960,343.093689,6471.688477,9416.125000,8981.100586,99998.000000,4.698936,4.737382,2.459689,2.535413,3.811018,3.973872,3.953330,4.999991,614.000000
44519.148438,34897.695312,506.414673,338.637695,9692.434570,11533.701172,13173.958008,99998.000000,4.648547,4.542797,2.704506,2.529735,3.986433,4.061969,4.119716,4.999991,708.000000
32795.089844,21485.863281,263.869354,0.000000,15613.068359,50084.039062,56076.503906,99998.000000,4.515809,4.332153,2.421389,0.000000,4.193488,4.699699,4.748781,4.999991,913.000000
35440.468750,22042.287109,546.947327,246.029922,13879.766602,31692.673828,40805.300781,99998.000000,4.549500,4.343256,2.737946,2.390988,4.142382,4.500959,4.610717,4.999991,927.000000
41434.449219,29498.667969,602.192505,158.346909,15007.174805,37057.058594,42194.980469,99998.000000,4.617362,4.469802,2.779735,2.199610,4.176299,4.568871,4.625261,4.999991,1115.000000
36823.226562,35820.339844,632.764709,174.564285,13643.095703,23871.380859,25398.037109,99998.000000,4.566122,4.554130,2.801242,2.241955,4.134913,4.377878,4.404800,4.999991,1506.000000
24033.072266,13436.589844,319.496918,38.879780,11238.905273,5281.553223,3872.363037,99998.000000,4.380809,4.128289,2.504467,1.589724,4.050724,3.722762,3.587976,4.999991,1769.000000
25294.435547,26988.917969,421.201721,212.494263,9341.088867,20351.966797,24365.384766,99998.000000,4.403025,4.431185,2.624490,2.327347,3.970397,4.308606,4.386773,4.999991,1988.000000
87120.976562,54200.250000,913.884460,326.481598,12259.307617,42499.617188,54112.285156,99998.000000,4.940123,4.734001,2.960891,2.513859,4.088466,4.628385,4.733296,4.999991,2070.000000
34615.089844,34294.050781,469.977203,280.185425,12419.760742,19919.505859,23845.683594,99998.000000,4.539266,4.535219,2.672077,2.447446,4.094113,4.299279,4.377410,4.999991,2223.000000
45124.117188,21988.093750,340.494110,229.784790,9454.067383,11583.201172,13142.487305,99998.000000,4.654409,4.342187,2.532109,2.361321,3.975619,4.063828,4.118678,4.999991,2587.000000
42470.742188,45065.863281,630.384033,325.349854,13946.572266,49110.488281,60941.460938,77063.039062,4.628090,4.653848,2.799605,2.512351,4.144467,4.691174,4.784913,4.886846,2822.000000
51153.468750,29661.261719,197.041656,267.952240,9854.858398,28109.320312,39436.445312,99998.000000,4.708875,4.472189,2.294558,2.428057,3.993650,4.448850,4.595898,4.999991,4122.000000
57650.859375,30075.308594,205.540436,224.749054,9190.833984,34787.441406,42221.640625,99998.000000,4.760806,4.478210,2.312897,2.351698,3.963355,4.541422,4.625535,4.999991,4500.000000
26641.017578,19894.185547,263.221771,229.356155,10501.141602,36210.371094,40776.917969,99998.000000,4.425551,4.298726,2.420322,2.360510,4.021236,4.558833,4.610415,4.999991,4871.000000
40851.691406,31336.261719,533.807495,139.699539,13362.219727,28045.882812,34630.207031,99998.000000,4.611210,4.496047,2.727385,2.145195,4.125879,4.447869,4.539455,4.999991,5422.000000
46533.250000,39965.761719,560.999939,330.046387,10553.984375,22286.089844,20143.205078,30847.628906,4.667763,4.601688,2.748963,2.518575,4.023417,4.348034,4.304129,4.489222,5676.000000
28730.296875,29265.828125,460.636566,92.493660,10323.475586,37904.355469,34042.789062,99998.000000,4.458340,4.466361,2.663358,1.966112,4.013826,4.578689,4.532025,4.999991,5849.000000
32679.347656,33650.671875,291.259125,351.743591,9330.338867,58706.207031,60927.128906,43847.472656,4.514273,4.526994,2.464280,2.546226,3.969898,4.768684,4.784811,4.641944,6059.000000
40202.589844,14724.192383,421.251038,223.466217,15689.498047,19980.900391,24572.181641,99998.000000,4.604254,4.168032,2.624541,2.349212,4.195609,4.300615,4.390444,4.999991,6334.000000
99998.000000,48417.113281,773.080994,230.321365,14756.109375,56181.617188,74126.820312,99998.000000,4.999991,4.684999,2.888225,2.362334,4.168972,4.749594,4.869976,4.999991,6440.000000
14412.241211,24643.109375,65.584953,122.035881,8746.312500,9082.986328,8924.922852,99998.000000,4.158731,4.391695,1.816804,2.086488,3.941825,3.958229,3.950604,4.999991,6480.000000
34697.101562,26912.658203,411.922729,225.600159,11090.274414,46338.199219,50290.718750,68934.101562,4.540293,4.429956,2.614816,2.353339,4.044942,4.665939,4.701488,4.838434,6811.000000
37732.183594,23752.814453,519.076477,278.560303,12002.367188,24651.605469,25612.015625,99998.000000,4.576712,4.375715,2.715231,2.444919,4.079267,4.391845,4.408444,4.999991,7037.000000
36799.824219,18388.994141,540.246338,381.729858,11551.422852,19816.152344,22922.837891,99998.000000,4.565846,4.264558,2.732592,2.581756,4.062635,4.297019,4.360269,4.999991,7600.000000
38785.414062,20577.988281,249.520721,153.372833,12375.795898,31405.443359,36704.554688,99998.000000,4.588668,4.313403,2.397107,2.185748,4.092573,4.497005,4.564720,4.999991,8032.000000
36162.511719,56465.675781,1019.817078,373.958832,13525.861328,32143.695312,62620.347656,99998.000000,4.558259,4.751784,3.008522,2.572824,4.131165,4.507096,4.796715,4.999991,8089.000000
38776.574219,18935.802734,424.479736,274.147461,15422.120117,34859.765625,36674.722656,99998.000000,4.588570,4.277284,2.627857,2.437984,4.188144,4.542325,4.564367,4.999991,8250.000000
99705.726562,58801.550781,968.577698,287.136169,12699.085938,14820.704102,16040.529297,78137.773438,4.998720,4.769389,2.986135,2.458088,4.103773,4.170869,4.205219,4.892861,8345.000000
15516.198242,23910.925781,258.380310,183.988190,14383.550781,4540.179199,6999.187500,99998.000000,4.190785,4.378596,2.412259,2.264790,4.157866,3.657073,3.845048,4.999991,8502.000000
63894.523438,49095.152344,555.236389,184.216385,14087.456055,25095.714844,28600.431641,99998.000000,4.805464,4.691039,2.744478,2.265328,4.148833,4.399600,4.456373,4.999991,9319.000000
38490.644531,26063.046875,384.329437,259.946838,17118.472656,10760.974609,11913.473633,99998.000000,4.585355,4.416025,2.584704,2.414885,4.233465,4.031852,4.076038,4.999991,9523.000000
31437.730469,31014.029297,234.891464,108.883728,14504.852539,9085.736328,7246.409180,99998.000000,4.497451,4.491558,2.370867,2.036963,4.161513,3.958360,3.860123,4.999991,9681.000000
25222.814453,49193.296875,471.287781,312.376556,9944.120117,36117.339844,40548.015625,91307.546875,4.401793,4.691906,2.673286,2.494678,3.997566,4.557716,4.607970,4.960506,9811.000000
38565.632812,33670.996094,735.323669,133.590652,8018.843262,28804.414062,35892.125000,99998.000000,4.586200,4.527256,2.866478,2.125776,3.904112,4.459459,4.554999,4.999991,9904.000000
80203.828125,52552.152344,411.370758,451.749237,9482.786133,72072.070312,89101.117188,99998.000000,4.904195,4.720591,2.614233,2.654897,3.976936,4.857767,4.949883,4.999991,9946.000000
34771.660156,32870.589844,325.263519,345.662445,9800.365234,24251.857422,21860.453125,19348.552734,4.541225,4.516808,2.512235,2.538652,3.991242,4.384745,4.339659,4.286648,10111.000000
33458.730469,31270.970703,243.621536,266.900665,13453.146484,51277.785156,52970.367188,99998.000000,4.524509,4.495142,2.386716,2.426350,4.128824,4.709929,4.724033,4.999991,10246.000000
32464.898438,19024.423828,501.212402,325.815491,17202.152344,25430.466797,24960.921875,99998.000000,4.511414,4.279312,2.700022,2.512972,4.235583,4.405354,4.397261,4.999991,10334.000000
36150.046875,28939.535156,399.146820,120.978157,17165.638672,26399.251953,30182.244141,65326.605469,4.558109,4.461492,2.601133,2.082707,4.234660,4.421592,4.479752,4.815090,10457.000000
82924.164062,53964.347656,702.043945,273.897675,14954.190430,63195.835938,77070.976562,99998.000000,4.918681,4.732107,2.846364,2.437588,4.174763,4.800688,4.886891,4.999991,10593.000000
30113.099609,18303.425781,650.548584,131.786652,11839.052734,24206.443359,26992.355469,99998.000000,4.478755,4.262532,2.813280,2.119871,4.073317,4.383931,4.431241,4.999991,10835.000000
64413.500000,55833.742188,787.463501,482.034637,19621.619141,8821.435547,9956.223633,99998.000000,4.808977,4.746897,2.896230,2.683078,4.292735,3.945539,3.998095,4.999991,11082.000000
37968.593750,20706.201172,324.739288,295.539368,7172.677734,17468.066406,20981.980469,66880.265625,4.579424,4.316101,2.511535,2.470615,3.855681,4.242245,4.321846,4.825298,11147.000000
36676.488281,40673.007812,523.328979,90.920952,11602.930664,29328.822266,35974.824219,99998.000000,4.564388,4.609306,2.718775,1.958664,4.064568,4.467295,4.555999,4.999991,11274.000000
22638.746094,31584.417969,459.628174,326.000519,10623.825195,81447.929688,90475.476562,67065.148438,4.354852,4.499473,2.662407,2.513218,4.026281,4.910880,4.956531,4.826497,11334.000000
31275.146484,25118.960938,468.308899,379.182678,9671.903320,32584.664062,38200.925781,68220.304688,4.495199,4.400002,2.670532,2.578849,3.985512,4.513013,4.582074,4.833914,11740.000000
48510.457031,29230.529297,493.910095,281.428162,10528.291016,63915.339844,77124.726562,60423.156250,4.685835,4.465837,2.693648,2.449368,4.022358,4.805605,4.887194,4.781203,11850.000000
42053.097656,40585.632812,407.997131,202.475204,7919.935547,42752.863281,48077.292969,68933.289062,4.623798,4.608372,2.610657,2.306372,3.898722,4.630965,4.681940,4.838429,12012.000000
48198.976562,30561.455078,429.342773,441.554382,11733.711914,33643.523438,32269.703125,99998.000000,4.683038,4.485174,2.632804,2.644984,4.069436,4.526901,4.508795,4.999991,12065.000000
35775.343750,99998.000000,439.963165,203.699448,12613.102539,99998.000000,99998.000000,48666.484375,4.553584,4.999991,2.643416,2.308990,4.100822,4.999991,4.999991,4.687230,12237.000000
45481.707031,25906.365234,594.440002,413.245667,11911.002930,21660.242188,26638.005859,99998.000000,4.657837,4.413406,2.774108,2.616208,4.075948,4.335663,4.425502,4.999991,13013.000000
43015.382812,55209.160156,384.347961,163.610840,7338.483887,10392.014648,9347.742188,99998.000000,4.633624,4.742011,2.584725,2.213812,3.865606,4.016700,3.970707,4.999991,13862.000000
30002.298828,57165.394531,440.416473,263.308105,12222.376953,38205.550781,48665.445312,99998.000000,4.477155,4.757133,2.643863,2.420464,4.087156,4.582127,4.687221,4.999991,13899.000000
37094.460938,30268.623047,305.586182,368.574615,12538.521484,31408.427734,35711.007812,63447.722656,4.569309,4.480993,2.485134,2.566525,4.098246,4.497046,4.552802,4.802416,13943.000000
68757.679688,21233.255859,250.877563,400.438904,13971.750977,17960.462891,20989.357422,99998.000000,4.837321,4.327017,2.399462,2.602536,4.145251,4.254318,4.321999,4.999991,13992.000000
37479.089844,15112.419922,413.896332,275.473480,9809.280273,28825.785156,30858.865234,99998.000000,4.573789,4.179334,2.616892,2.440080,3.991637,4.459781,4.489380,4.999991,14174.000000
76845.976562,48414.226562,926.163940,315.105682,15099.872070,42781.914062,52154.210938,99998.000000,4.885621,4.684973,2.966688,2.498456,4.178973,4.631260,4.717289,4.999991,14336.000000
19318.039062,71118.929688,662.087952,95.077835,9423.017578,30526.601562,31132.769531,99998.000000,4.285963,4.851985,2.820916,1.978079,3.974190,4.484678,4.493218,4.999991,14392.000000
46520.796875,47598.082031,484.504700,303.834625,9258.598633,24476.099609,28327.607422,44853.507812,4.667647,4.677589,2.685298,2.482637,3.966545,4.388742,4.452210,4.651796,14713.000000
51094.789062,50072.535156,390.395172,305.654022,17520.302734,31002.367188,34055.671875,69105.523438,4.708376,4.699600,2.591504,2.485230,4.243542,4.491395,4.532189,4.839513,14880.000000
30836.074219,19283.593750,332.565796,297.833649,15858.117188,10706.661133,10358.806641,0.000000,4.489059,4.285188,2.521878,2.473974,4.200252,4.029654,4.015310,0.000000,14916.000000
32244.269531,26583.916016,359.042786,0.000000,9852.480469,35412.656250,50595.398438,99998.000000,4.508452,4.424619,2.555146,0.000000,3.993546,4.549159,4.704111,4.999991,14975.000000
36205.171875,24432.292969,678.021667,95.497223,9138.650391,18833.361328,21616.255859,99998.000000,4.558771,4.387964,2.831244,1.979991,3.960882,4.274928,4.334781,4.999991,15580.000000
26736.572266,23734.419922,236.723206,153.946411,14279.677734,21376.005859,23085.945312,99998.000000,4.427106,4.375379,2.374241,2.187370,4.154718,4.329926,4.363348,4.999991,15670.000000
