FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
41794.566406,42487.980469,355.052429,55.491879,537.563477,3420.223877,1876.316650,0.000000,4.621120,4.628266,2.550292,1.744229,2.730430,3.534055,3.273306,0.000000,791.000000
31450.132812,35446.089844,265.457489,49.765377,555.785339,7194.843750,6631.985840,37982.019531,4.497622,4.549568,2.423995,1.696927,2.744907,3.857021,3.821644,4.579578,1201.000000
33395.710938,38004.824219,166.318359,107.721161,248.771378,4100.231445,3881.094482,99998.000000,4.523691,4.579839,2.220940,2.032301,2.395800,3.612808,3.588954,4.999991,1472.000000
42811.304688,33874.203125,286.615021,68.462082,296.347290,4194.788086,3172.327637,0.000000,4.631558,4.529869,2.457299,1.835450,2.471801,3.622710,3.501378,0.000000,2143.000000
38003.027344,28327.914062,267.409485,24.084000,810.980103,6019.726562,5728.130859,99998.000000,4.579818,4.452215,2.427177,1.381729,2.909010,3.779577,3.758013,4.999991,2525.000000
39022.648438,25654.439453,319.611023,74.830002,1565.043701,4555.243164,3299.295898,0.000000,4.591317,4.409163,2.504622,1.874076,3.194526,3.658512,3.518421,0.000000,2802.000000
30292.005859,38366.167969,157.002396,48.818668,879.580994,3345.051758,3355.030273,99998.000000,4.481328,4.583949,2.195906,1.688586,2.944276,3.524403,3.525697,4.999991,3085.000000
57508.605469,46912.558594,284.049347,31.201269,832.498474,8217.926758,5191.057129,99998.000000,4.759733,4.671289,2.453394,1.494172,2.920383,3.914762,3.715256,4.999991,3291.000000
36515.097656,39012.273438,485.679596,66.207870,842.625427,4541.083008,4399.550293,44327.476562,4.562472,4.591201,2.686350,1.820910,2.925635,3.657159,3.643408,4.646673,3744.000000
87825.617188,45674.835938,480.576019,64.058502,752.194824,5594.512695,4221.569824,99998.000000,4.943621,4.659677,2.681762,1.806577,2.876330,3.747762,3.625474,4.999991,4831.000000
29287.644531,29681.035156,196.421829,20.300253,351.472198,5307.533691,5407.471191,99998.000000,4.466684,4.472479,2.293190,1.307501,2.545891,3.724893,3.732994,4.999991,5032.000000
48992.535156,32447.275391,398.542389,30.384077,640.295166,5353.185547,4809.044434,70488.820312,4.690130,4.511178,2.600475,1.482646,2.806380,3.728612,3.682059,4.848120,6015.000000
57137.238281,48499.613281,437.193970,69.479721,1163.297241,4282.995605,2823.493652,99998.000000,4.756919,4.685738,2.640674,1.841858,3.065691,3.631748,3.450787,4.999991,8245.000000
50509.832031,92160.437500,553.571167,58.883991,839.640381,5675.756836,5972.101562,52290.953125,4.703376,4.964544,2.743173,1.769997,2.924093,3.754024,3.776127,4.718427,8460.000000
25205.964844,61524.195312,245.561203,60.558460,593.841736,3221.507812,3064.077637,99998.000000,4.401504,4.789046,2.390160,1.782175,2.773671,3.508059,3.486300,4.999991,8698.000000
38813.488281,15580.414062,188.320847,51.742054,996.722961,4954.750977,3842.046143,99998.000000,4.588983,4.192579,2.274898,1.713844,2.998574,3.695022,3.584563,4.999991,8821.000000
41949.941406,31221.294922,227.505905,45.987797,724.949951,6453.913574,5683.053223,43148.156250,4.622731,4.494451,2.356993,1.662643,2.860308,3.809823,3.754582,4.634962,8961.000000
53239.640625,32397.132812,218.920776,67.089821,563.571777,4818.496094,1346.235229,0.000000,4.726235,4.510507,2.340287,1.826657,2.750949,3.682911,3.129121,0.000000,10591.000000
86002.484375,47641.273438,344.028076,130.941711,633.421509,6547.563477,4173.641602,0.000000,4.934511,4.677983,2.536594,2.117078,2.801693,3.816080,3.620515,0.000000,10681.000000
96165.742188,41590.074219,375.568542,55.300686,1108.261841,5855.437012,3486.510498,0.000000,4.983020,4.618989,2.574689,1.742730,3.044642,3.767559,3.542391,0.000000,10907.000000
75388.015625,38631.054688,361.636200,71.040092,507.435364,7673.683594,4496.099609,99998.000000,4.877302,4.586936,2.558272,1.851503,2.705381,3.885004,3.652836,4.999991,11132.000000
45708.113281,22519.044922,280.496887,59.661095,334.718262,4856.006348,1880.594849,99998.000000,4.659993,4.352550,2.447928,1.775691,2.524679,3.686279,3.274295,4.999991,11587.000000
41113.195312,22703.144531,354.389435,78.795692,508.983429,5753.007812,5198.292480,99998.000000,4.613981,4.356086,2.549481,1.896502,2.706704,3.759895,3.715861,4.999991,11784.000000
49005.171875,56565.019531,384.184509,70.398674,203.656281,4843.764160,4225.331543,30790.957031,4.690242,4.752548,2.584540,1.847564,2.308898,3.685183,3.625861,4.488423,11923.000000
46371.234375,28179.462891,372.626648,59.349636,913.810486,6083.473145,6763.363281,99998.000000,4.666249,4.449933,2.571274,1.773418,2.960856,3.784152,3.830163,4.999991,12009.000000
36474.777344,31042.154297,229.183456,39.015461,193.350418,5441.457520,4059.207764,0.000000,4.561993,4.491952,2.360183,1.591237,2.286345,3.735715,3.608441,0.000000,12299.000000
58937.925781,30504.376953,294.352112,46.064888,250.057297,6820.280273,6311.428223,99998.000000,4.770395,4.484362,2.468867,1.663370,2.398040,3.833802,3.800128,4.999991,15055.000000
57030.269531,30934.167969,412.493225,71.937454,913.156738,6944.231445,4963.932617,99998.000000,4.756105,4.490438,2.615417,1.856955,2.960545,3.841624,3.695826,4.999991,15737.000000
50727.523438,47873.152344,335.359680,59.395893,533.702637,5248.261230,4916.035156,32612.001953,4.705244,4.680092,2.525511,1.773756,2.727299,3.720016,3.691615,4.513378,15852.000000
32319.509766,20493.990234,330.259155,54.162788,852.851135,4390.914062,4765.380371,99998.000000,4.509465,4.311626,2.518855,1.733701,2.930873,3.642555,3.678097,4.999991,17013.000000
35304.054688,51277.250000,109.053337,44.479847,496.543610,3234.357910,3586.011475,0.000000,4.547824,4.709925,2.037639,1.648163,2.695957,3.509788,3.554612,0.000000,17431.000000
35701.148438,42934.652344,390.919403,69.717163,444.779968,3631.392334,3406.312500,99998.000000,4.552682,4.632808,2.592087,1.843340,2.648145,3.560073,3.532284,4.999991,17538.000000
58208.203125,30304.251953,339.642975,53.564541,351.607880,6027.247559,4058.060791,0.000000,4.764984,4.481503,2.531023,1.728877,2.546059,3.780119,3.608319,0.000000,17581.000000
38333.785156,22851.265625,283.074890,33.313629,471.482056,4890.257812,5330.906250,99998.000000,4.583582,4.358910,2.451901,1.522622,2.673465,3.689332,3.726801,4.999991,18126.000000
64413.429688,35592.753906,256.443726,76.692581,749.700073,8771.208008,6680.440430,99998.000000,4.808977,4.551362,2.408992,1.884753,2.874887,3.943059,3.824805,4.999991,18152.000000
57737.882812,43142.546875,248.956390,29.736492,151.972809,3909.767578,1841.988892,99998.000000,4.761461,4.634906,2.396123,1.473290,2.181766,3.592151,3.265287,4.999991,19301.000000
40301.835938,40254.664062,278.640472,75.496094,687.146423,6414.374023,4315.217285,0.000000,4.605325,4.604816,2.445044,1.877924,2.837049,3.807154,3.635003,0.000000,19369.000000
33624.949219,25778.191406,118.020851,31.512726,538.272766,4135.546387,2466.811279,0.000000,4.526662,4.411252,2.071959,1.498486,2.731002,3.616533,3.392136,0.000000,19575.000000
68365.757812,87265.078125,490.866455,91.130646,821.492615,7852.780762,9108.248047,0.000000,4.834839,4.940840,2.690963,1.959664,2.914604,3.895024,3.959435,0.000000,20317.000000
36989.511719,24143.630859,103.043129,53.749565,885.563416,5200.990723,4496.113281,99998.000000,4.568079,4.382802,2.013019,1.730375,2.947220,3.716086,3.652837,4.999991,20405.000000
72035.195312,24909.078125,343.309540,72.908836,1000.037964,7124.543457,5451.548340,0.000000,4.857545,4.396358,2.535686,1.862780,3.000016,3.852757,3.736520,0.000000,20423.000000
50267.601562,43855.250000,220.687759,87.929726,934.816895,7255.969238,4713.010254,10693.064453,4.701288,4.642022,2.343778,1.944136,2.970726,3.860695,3.673298,4.029102,20458.000000
47508.554688,30088.386719,337.502869,15.643806,678.416382,4871.289551,2310.409424,99998.000000,4.676772,4.478399,2.528277,1.194342,2.831496,3.687644,3.363689,4.999991,21138.000000
99998.000000,99998.000000,770.422791,93.175163,1073.468018,4376.503906,4938.050781,99998.000000,4.999991,4.999991,2.886729,1.969300,3.030789,3.641127,3.693556,4.999991,21336.000000
28434.099609,20560.087891,126.945190,22.665480,368.007202,5431.469238,4845.159668,99998.000000,4.453839,4.313025,2.103616,1.355365,2.565856,3.734917,3.685308,4.999991,22022.000000
43490.160156,32187.125000,400.664001,69.199097,1568.130493,3830.021973,3115.283447,99998.000000,4.638391,4.507682,2.602780,1.840100,3.195382,3.583201,3.493498,4.999991,22426.000000
72908.007812,44495.718750,324.424744,67.604805,1125.792847,6447.185059,4248.878418,0.000000,4.862775,4.648318,2.511114,1.829978,3.051459,3.809370,3.628274,0.000000,22693.000000
27183.705078,56044.640625,232.649582,30.640028,529.619812,4784.871094,4227.320312,18502.384766,4.434309,4.748534,2.366702,1.486289,2.723964,3.679870,3.626065,4.267228,22869.000000
40405.058594,33955.949219,434.292175,47.622177,1263.111694,5985.604980,3110.629883,0.000000,4.606436,4.530916,2.637782,1.677809,3.101442,3.777108,3.492848,0.000000,23234.000000
53347.417969,49932.429688,300.979065,49.996655,846.831665,6512.054688,6413.400391,99998.000000,4.727113,4.698383,2.478536,1.698941,2.927797,3.813718,3.807088,4.999991,23275.000000
44461.632812,51465.027344,339.223602,57.021412,1196.126709,3114.110596,2001.009888,0.000000,4.647985,4.711512,2.530486,1.756038,3.077777,3.493334,3.301249,0.000000,23404.000000
28741.687500,68554.640625,251.352463,62.069492,881.634766,3720.629395,3420.111328,99998.000000,4.458512,4.836037,2.400283,1.792878,2.945289,3.570616,3.534040,4.999991,24266.000000
33114.593750,26896.492188,209.675735,65.433853,612.634033,4180.741699,2977.791504,99998.000000,4.520020,4.429696,2.321548,1.815802,2.787201,3.621253,3.473894,4.999991,24432.000000
43511.484375,39803.394531,279.214050,40.091686,356.119415,3006.213623,3291.854248,22381.867188,4.638604,4.599920,2.445937,1.603054,2.551596,3.478020,3.517441,4.349896,24606.000000
56351.941406,27616.398438,264.708130,69.553726,700.156738,3326.542969,2329.351318,99998.000000,4.750909,4.441167,2.422767,1.842320,2.845195,3.521993,3.367235,4.999991,25203.000000
36628.625000,49468.812500,209.253265,51.038960,539.956482,4686.320801,3262.370117,99998.000000,4.563821,4.694332,2.320672,1.707902,2.732359,3.670832,3.513533,4.999991,26095.000000
39302.726562,33787.628906,570.698303,70.361664,654.514282,6629.193359,5083.765625,24693.037109,4.594423,4.528758,2.756407,1.847336,2.815919,3.821461,3.706186,4.392574,27550.000000
63153.753906,24590.755859,324.945892,85.953049,701.661560,5476.121582,3062.645996,99998.000000,4.800399,4.390772,2.511811,1.934261,2.846128,3.738473,3.486097,4.999991,27652.000000
96750.804688,99998.000000,601.979736,63.161137,1929.560059,5826.832520,4577.487305,0.000000,4.985654,4.999991,2.779582,1.800450,3.285458,3.765433,3.660627,0.000000,27756.000000
89725.585938,77092.546875,361.574524,57.295864,728.826233,5869.946289,2335.075195,99998.000000,4.952916,4.887012,2.558198,1.758123,2.862624,3.768634,3.368301,4.999991,27898.000000
35884.609375,39124.121094,149.462646,51.705048,448.468140,3399.763428,2529.670654,99998.000000,4.554908,4.592444,2.174533,1.713533,2.651731,3.531449,3.403064,4.999991,29927.000000
48097.691406,33236.839844,522.317505,55.781750,700.153625,5184.394043,5717.646484,99998.000000,4.682124,4.521620,2.717935,1.746492,2.845193,3.714698,3.757217,4.999991,30386.000000
73448.070312,70005.140625,433.888214,117.478111,1201.597290,3277.138428,1871.475586,0.000000,4.865981,4.845130,2.637378,2.069957,3.079759,3.515495,3.272184,0.000000,31315.000000
99612.968750,99998.000000,786.007996,133.954529,1660.839966,8725.928711,10792.416016,46729.996094,4.998316,4.999991,2.895427,2.126957,3.220328,3.940812,4.033119,4.669596,31397.000000
47133.847656,18158.783203,226.771973,52.090515,481.504211,7372.769043,5363.646973,0.000000,4.673333,4.259087,2.355589,1.716759,2.682600,3.867631,3.729460,0.000000,31765.000000
42704.382812,38625.031250,556.204712,102.781013,828.927490,5960.133301,5589.997559,99998.000000,4.630473,4.586869,2.745235,2.011913,2.918517,3.775256,3.747412,4.999991,31834.000000
82364.445312,44974.687500,392.350250,49.327484,566.624634,4612.421875,3178.824219,0.000000,4.915740,4.652968,2.593674,1.693089,2.753295,3.663929,3.502266,0.000000,34083.000000
70170.046875,77537.257812,336.969391,77.019463,1148.797485,5886.475098,5339.333496,602.439148,4.846152,4.889511,2.527591,1.886600,3.060243,3.769855,3.727487,2.779913,34506.000000
31482.837891,21288.525391,121.363625,21.447403,558.702515,6087.876953,3550.840088,99998.000000,4.498074,4.328146,2.084089,1.331375,2.747181,3.784466,3.550331,4.999991,35393.000000
40186.718750,56527.058594,432.133575,65.917999,782.668335,8163.122070,8492.690430,46321.601562,4.604083,4.752256,2.635618,1.819004,2.893578,3.911856,3.929045,4.665783,35757.000000
16838.904297,44009.054688,314.612274,75.428253,440.413391,3844.808594,2543.514893,0.000000,4.226314,4.643542,2.497776,1.877534,2.643861,3.584875,3.405434,0.000000,36040.000000
83901.757812,62743.906250,340.919647,85.209869,1581.951782,3606.549561,3806.415283,99998.000000,4.923771,4.797572,2.532652,1.930490,3.199193,3.557092,3.580516,4.999991,36431.000000
55412.316406,36418.601562,263.897125,77.509773,346.137329,6130.784180,3725.340332,0.000000,4.743606,4.561323,2.421435,1.889356,2.539248,3.787516,3.571166,0.000000,36913.000000
47422.648438,29635.753906,322.932220,47.067104,633.625061,5122.731445,5183.570312,31656.542969,4.675986,4.471816,2.509111,1.672717,2.801832,3.709502,3.714629,4.500463,37668.000000
62300.550781,50633.316406,338.193634,66.022850,686.378601,5556.218750,6422.174805,99998.000000,4.794492,4.704436,2.529166,1.819694,2.836564,3.744779,3.807682,4.999991,38527.000000
41305.890625,21904.419922,251.105759,61.844379,661.943054,7797.122559,3308.250244,99998.000000,4.616012,4.340532,2.399857,1.791300,2.820821,3.891934,3.519598,4.999991,38870.000000
42348.097656,22926.472656,261.143341,38.386379,233.374268,4013.695557,3496.709229,99998.000000,4.626834,4.360337,2.416879,1.584177,2.368053,3.603544,3.543659,4.999991,39288.000000
37816.050781,15780.367188,233.685730,91.167656,585.817871,5350.373047,3473.023926,99998.000000,4.577676,4.198117,2.368632,1.959841,2.767763,3.728384,3.540708,4.999991,39637.000000
38673.167969,34127.035156,147.193024,36.983280,755.608521,5876.773438,3246.689697,99998.000000,4.587410,4.533099,2.167887,1.568005,2.878297,3.769139,3.511441,4.999991,39683.000000
33857.695312,19133.779297,198.518768,44.720379,779.285461,4096.839355,3369.020264,0.000000,4.529657,4.281801,2.297801,1.650505,2.891697,3.612449,3.527504,0.000000,39804.000000
55667.769531,36036.890625,502.371887,37.103546,626.480042,3045.811768,3382.299805,99998.000000,4.745604,4.556747,2.701025,1.569415,2.796907,3.483703,3.529212,4.999991,40114.000000
71102.890625,58187.046875,253.554245,71.265205,1289.064453,4781.469727,3470.072266,99998.000000,4.851887,4.764826,2.404071,1.852877,3.110275,3.679561,3.540339,4.999991,40229.000000
38303.460938,35774.023438,229.732376,74.786835,632.027649,6184.317871,5908.117676,99998.000000,4.583238,4.553568,2.361222,1.873825,2.800736,3.791292,3.771449,4.999991,40625.000000
26415.892578,18129.855469,80.747696,10.327441,666.957214,3013.423340,159.245331,99998.000000,4.421865,4.258394,1.907130,1.013993,2.824098,3.479060,2.202067,4.999991,41025.000000
76185.101562,59404.347656,483.126251,105.386772,1183.600586,4037.791992,3337.365967,0.000000,4.881870,4.773818,2.684061,2.022786,3.073205,3.606144,3.523404,0.000000,41499.000000
39959.332031,22919.527344,218.939285,22.906012,516.652649,5197.413574,4751.688965,99998.000000,4.601618,4.360206,2.340324,1.359949,2.713199,3.715787,3.676848,4.999991,43133.000000
52124.152344,36918.976562,163.786621,61.980064,296.341125,5834.927246,4786.902832,0.000000,4.717039,4.567250,2.214278,1.792252,2.471792,3.766036,3.680055,0.000000,43343.000000
49252.507812,59428.886719,348.749268,92.450485,810.159851,6143.976562,7830.378906,99998.000000,4.692428,4.773998,2.542513,1.965909,2.908571,3.788450,3.893783,4.999991,43411.000000
72024.734375,82583.203125,577.260498,103.918915,1008.857483,5088.949219,4095.348633,99998.000000,4.857481,4.916892,2.761372,2.016695,3.003830,3.706628,3.612291,4.999991,44462.000000
46508.117188,26581.339844,312.740448,77.864403,757.643799,4816.627441,3721.343018,9516.342773,4.667529,4.424577,2.495184,1.891339,2.879465,3.682743,3.570700,3.978470,44894.000000
42278.300781,31991.078125,203.936890,42.136208,745.715881,6868.090820,3360.041504,99998.000000,4.626118,4.505029,2.309496,1.624655,2.872573,3.836836,3.526345,4.999991,45615.000000
87349.695312,69045.960938,648.985168,89.681290,1164.974854,4263.891602,2883.106689,99998.000000,4.941261,4.839139,2.812235,1.952702,3.066317,3.629806,3.459861,4.999991,45720.000000
53263.910156,55980.175781,309.949677,51.011208,840.041260,6760.557617,6026.717773,0.000000,4.726433,4.748034,2.491291,1.707666,2.924301,3.829983,3.780081,0.000000,46157.000000
39380.605469,18336.367188,240.460693,21.499826,822.402283,3178.156738,2489.518311,0.000000,4.595283,4.263313,2.381044,1.332435,2.915084,3.502175,3.396115,0.000000,47118.000000
45330.953125,59939.488281,358.626495,57.002911,632.869507,4271.160156,5007.699707,99998.000000,4.656395,4.777713,2.554642,1.755897,2.801314,3.630546,3.699638,4.999991,47366.000000
37311.082031,40112.324219,436.648163,84.657883,194.210785,6215.404785,5852.970703,64231.578125,4.571838,4.603278,2.640132,1.927667,2.288273,3.793469,3.767376,4.807749,47757.000000
62825.636719,22001.730469,192.789185,53.472031,778.021118,5557.149902,4302.026855,0.000000,4.798137,4.342457,2.285083,1.728127,2.890991,3.744852,3.633673,0.000000,49422.000000
40721.664062,40101.628906,330.447266,64.610497,555.103821,7724.993652,10822.894531,0.000000,4.609826,4.603162,2.519102,1.810303,2.744374,3.887898,4.034343,0.000000,49595.000000
42449.195312,54598.250000,298.613831,80.103195,497.521149,4542.855957,3448.599609,99998.000000,4.627870,4.737179,2.475110,1.903650,2.696811,3.657329,3.537643,4.999991,49933.000000
43718.855469,27169.857422,220.974548,70.028625,716.272339,7343.615234,5314.965332,99998.000000,4.640669,4.434087,2.344342,1.845276,2.855078,3.865910,3.725500,4.999991,50015.000000
40384.125000,47181.652344,306.566803,102.299950,1269.606079,8403.613281,5404.873535,0.000000,4.606211,4.673773,2.486525,2.009876,3.103669,3.924466,3.732785,0.000000,50523.000000
65595.257812,63958.898438,236.948318,69.337868,820.968323,5962.890137,4583.348633,35671.503906,4.816873,4.805901,2.374654,1.840971,2.914326,3.775457,3.661183,4.552321,52415.000000
66689.328125,86190.679688,580.378113,120.651276,1429.830933,5095.955566,4361.099609,99998.000000,4.824056,4.935460,2.763711,2.081532,3.155285,3.707226,3.639596,4.999991,54219.000000
46396.273438,46192.808594,242.529892,58.498524,1376.204712,4240.282715,3591.445557,99998.000000,4.666483,4.664574,2.384765,1.767145,3.138683,3.627395,3.555269,4.999991,54615.000000
48420.164062,38534.843750,366.277252,85.786530,430.258636,6225.482422,5991.259766,0.000000,4.685026,4.585854,2.563810,1.933419,2.633730,3.794173,3.777518,0.000000,54765.000000
44947.433594,19550.302734,373.329742,86.313850,395.255127,7310.536133,4863.392578,0.000000,4.652705,4.291153,2.572093,1.936080,2.596878,3.863949,3.686939,0.000000,55652.000000
68863.562500,49838.027344,393.343201,58.677380,598.707886,6140.602539,3807.112061,0.000000,4.837989,4.697561,2.594772,1.768471,2.777215,3.788211,3.580596,0.000000,57821.000000
53349.210938,23732.019531,562.051453,114.850769,1305.269531,8458.010742,3835.276855,0.000000,4.727128,4.375335,2.749776,2.060134,3.115700,3.927268,3.583797,0.000000,58055.000000
33602.742188,36715.574219,525.308716,81.521721,1007.759644,4612.835449,5021.099609,43548.566406,4.526375,4.564850,2.720415,1.911273,3.003357,3.663968,3.700799,4.638974,59204.000000
40006.058594,42213.054688,213.083267,30.729456,596.651001,7992.076172,6228.799316,99998.000000,4.602126,4.625447,2.328549,1.487555,2.775720,3.902660,3.794404,4.999991,59689.000000
46234.265625,33145.164062,448.838165,91.648712,355.974457,3302.085938,2706.105469,99998.000000,4.664964,4.520420,2.652090,1.962126,2.551419,3.518788,3.432345,4.999991,59797.000000
40193.242188,32423.500000,219.124313,35.765202,866.120422,6829.328125,3146.168945,99998.000000,4.604153,4.510860,2.340691,1.553461,2.937578,3.834378,3.497782,4.999991,60023.000000
35418.132812,29283.808594,150.733154,44.288654,456.818878,5234.162598,3176.451904,0.000000,4.549226,4.466628,2.178209,1.646292,2.659744,3.718847,3.501942,0.000000,61268.000000
91295.718750,72749.453125,572.829163,134.938248,1073.529663,4350.106934,3017.167480,0.000000,4.960451,4.861830,2.758025,2.130135,3.030814,3.638500,3.479599,0.000000,61632.000000
36455.625000,34888.980469,197.300690,42.324314,447.872955,3376.132812,1897.056641,99998.000000,4.561765,4.542688,2.295129,1.626590,2.651155,3.528419,3.278080,4.999991,62587.000000
33934.699219,19599.191406,192.215607,36.224678,428.281982,4975.020508,5186.387207,41081.996094,4.530644,4.292238,2.283789,1.559005,2.631730,3.696795,3.714865,4.613652,63094.000000
43329.457031,28086.378906,278.621979,68.545341,404.648193,4613.562988,3219.723145,0.000000,4.636783,4.448496,2.445015,1.835978,2.607078,3.664037,3.507818,0.000000,63596.000000
27604.722656,39891.589844,165.911316,41.837082,664.083130,6064.477539,4425.609863,0.000000,4.440983,4.600882,2.219876,1.621561,2.822222,3.782793,3.645973,0.000000,64643.000000
