FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
29831.894531,35178.851562,276.629883,73.223373,646.444153,5118.697754,4990.787598,99998.000000,4.474681,4.546282,2.441899,1.864650,2.810531,3.709159,3.698169,4.999991,458.000000
33884.097656,50223.242188,173.552811,97.705177,1108.665771,3874.745605,4337.578613,99998.000000,4.529996,4.700905,2.239432,1.989918,3.044801,3.588243,3.637247,4.999991,519.000000
35044.605469,36744.722656,329.139771,79.831825,626.578735,8409.904297,3588.692871,99998.000000,4.544621,4.565195,2.517380,1.902176,2.796976,3.924791,3.554936,4.999991,2002.000000
35665.382812,40307.765625,246.433899,54.659271,544.656128,3576.770020,2156.242432,99998.000000,4.552247,4.605389,2.391701,1.737664,2.736122,3.553491,3.333698,4.999991,2701.000000
32202.957031,35206.855469,493.404358,61.465080,487.366394,5766.082520,5717.606445,99998.000000,4.507896,4.546627,2.693203,1.788628,2.687855,3.760881,3.757214,4.999991,5357.000000
13746.490234,32177.685547,157.159668,16.232801,18.635033,2806.562988,4120.523438,68246.632812,4.138192,4.507555,2.196341,1.210393,1.270330,3.448175,3.614952,4.834081,8675.000000
94959.007812,90111.359375,562.578796,71.370049,942.908630,5360.201172,5820.350586,99998.000000,4.977536,4.954780,2.750183,1.853516,2.974470,3.729181,3.764949,4.999991,9384.000000
31534.382812,29417.023438,281.465179,54.890549,738.604797,7149.534180,7845.350098,31475.453125,4.498785,4.468599,2.449425,1.739498,2.868412,3.854278,3.894612,4.497972,10438.000000
21869.462891,38561.371094,274.569916,46.234493,581.161377,6594.605957,4942.728027,0.000000,4.339838,4.586153,2.438653,1.664966,2.764297,3.819189,3.693967,0.000000,12412.000000
28295.890625,18039.656250,269.580444,59.284878,0.000000,5176.370117,5253.607910,99998.000000,4.451724,4.256228,2.430688,1.772944,0.000000,3.714025,3.720458,4.999991,13360.000000
38965.644531,24993.746094,199.511734,62.794170,471.531403,5701.509277,4715.453125,99998.000000,4.590682,4.397831,2.299968,1.797919,2.673511,3.755990,3.673523,4.999991,13463.000000
54229.125000,43574.347656,227.697098,58.011292,673.007507,3946.772461,2661.966797,99998.000000,4.734232,4.639231,2.357358,1.763512,2.828020,3.596242,3.425203,4.999991,14190.000000
27584.794922,28379.517578,178.206177,50.924862,673.864746,2496.295654,493.442627,0.000000,4.440670,4.453005,2.250923,1.706930,2.828573,3.397296,2.693237,0.000000,16312.000000
31068.927734,29638.078125,138.481461,84.346420,632.172607,3988.621826,3195.054199,2177.859863,4.492326,4.471850,2.141392,1.926067,2.800836,3.600823,3.504478,3.338030,17565.000000
50648.089844,33843.203125,342.560211,75.829132,1034.174927,3945.144287,2910.795166,0.000000,4.704563,4.529471,2.534737,1.879836,3.014594,3.596063,3.464012,0.000000,18481.000000
31270.619141,31866.101562,327.520813,56.157967,926.934875,3553.900879,2725.424805,99998.000000,4.495136,4.503329,2.515239,1.749411,2.967049,3.550705,3.435434,4.999991,18908.000000
27565.500000,18894.310547,49.608105,56.922733,640.807068,6007.924805,2490.300293,99998.000000,4.440366,4.276331,1.695553,1.755286,2.806727,3.778724,3.396252,4.999991,19221.000000
37074.046875,38149.332031,213.296036,56.802467,1112.020874,4115.027344,3007.258789,0.000000,4.569070,4.581487,2.328983,1.754367,3.046113,3.614373,3.478171,0.000000,19425.000000
22371.822266,25262.431641,240.787567,38.583740,952.492920,5978.259277,4527.708008,99998.000000,4.349701,4.402475,2.381634,1.586404,2.978862,3.776575,3.655878,4.999991,20001.000000
37308.480469,23025.132812,205.204315,56.697620,464.756439,5111.842773,5784.378906,99998.000000,4.571807,4.362202,2.312186,1.753565,2.667225,3.708577,3.762257,4.999991,20385.000000
46564.542969,42999.398438,231.866318,63.281403,477.723541,4423.666504,4975.303711,99998.000000,4.668056,4.633462,2.365238,1.801276,2.679177,3.645782,3.696820,4.999991,20712.000000
36214.988281,32311.748047,194.805939,41.411530,365.398376,7316.271973,5355.228027,0.000000,4.558888,4.509360,2.289602,1.617121,2.562767,3.864290,3.728778,0.000000,20784.000000
72678.257812,36951.187500,401.521301,59.963299,1053.806030,2960.484863,2057.741455,10639.623047,4.861404,4.567628,2.603709,1.777886,3.022761,3.471363,3.313391,4.026926,20819.000000
74331.867188,53397.421875,484.418365,63.228981,960.899170,4983.441895,5165.369629,99998.000000,4.871175,4.727520,2.685221,1.800916,2.982678,3.697529,3.713101,4.999991,21803.000000
55496.761719,67125.148438,357.417664,53.576878,1320.641968,3847.577637,2756.382324,99998.000000,4.744267,4.826885,2.553176,1.728977,3.120785,3.585187,3.440340,4.999991,23267.000000
85556.742188,74241.000000,393.802704,120.857887,1858.797485,5763.316406,4744.793457,12444.538086,4.932254,4.870644,2.595279,2.082275,3.269232,3.760673,3.676217,4.094979,23403.000000
46326.453125,39621.757812,180.580658,67.990273,921.575317,5899.253906,5951.615234,50112.320312,4.665829,4.597934,2.256671,1.832447,2.964531,3.770797,3.774635,4.699944,25584.000000
64698.652344,43029.292969,322.636169,70.481934,695.524963,3113.450684,2944.019287,99998.000000,4.810895,4.633764,2.508713,1.848078,2.842313,3.493242,3.468941,4.999991,25783.000000
63450.238281,48795.984375,348.795532,71.246696,1164.654175,4680.492676,4954.110840,99998.000000,4.802433,4.688384,2.542571,1.852765,3.066197,3.670292,3.694966,4.999991,27104.000000
87002.320312,50014.562500,532.768311,151.010681,1379.868286,5746.288086,6182.929688,73386.000000,4.939531,4.699097,2.726538,2.179008,3.139838,3.759387,3.791194,4.865613,27362.000000
23459.939453,20419.513672,204.532059,11.008947,194.479065,7489.118652,6587.677246,21155.935547,4.370327,4.310045,2.310761,1.041746,2.288873,3.874431,3.818732,4.325432,27417.000000
35373.082031,30642.078125,237.293701,59.553162,480.094940,5329.594727,5571.563965,99998.000000,4.548673,4.486318,2.375286,1.774905,2.681327,3.726694,3.745977,4.999991,27676.000000
31982.447266,34395.582031,240.621048,68.452835,639.962158,6174.095215,5195.816895,4265.770996,4.504912,4.536503,2.381334,1.835391,2.806154,3.790573,3.715654,3.629997,29908.000000
78993.156250,29411.941406,248.490753,69.532143,840.732056,3615.276611,2506.474854,0.000000,4.897590,4.468524,2.395310,1.842186,2.924658,3.558141,3.399063,0.000000,32419.000000
54938.589844,44631.140625,414.065948,73.362144,910.606445,3332.772217,3587.644287,91967.742188,4.739878,4.649638,2.617069,1.865472,2.959331,3.522806,3.554809,4.963635,35079.000000
32759.376953,18972.017578,140.957703,25.271238,861.636719,5357.718750,3635.700195,0.000000,4.515336,4.278113,2.149089,1.402627,2.935324,3.728980,3.560588,0.000000,37219.000000
36514.195312,17897.480469,178.018066,78.215950,878.594177,5451.945312,5735.049316,99998.000000,4.562462,4.252792,2.250464,1.893295,2.943788,3.736552,3.758537,4.999991,37315.000000
51160.929688,48974.785156,257.449005,72.862579,1406.117065,4126.434082,2610.648193,99998.000000,4.708939,4.689972,2.410691,1.862504,3.148021,3.615575,3.416748,4.999991,37413.000000
28370.589844,22353.009766,216.910187,63.515766,697.011292,6862.419434,6454.495117,99998.000000,4.452868,4.349336,2.336280,1.802882,2.843240,3.836477,3.809862,4.999991,40240.000000
42118.191406,30023.570312,271.708221,48.969772,970.483398,8178.673340,5219.186035,0.000000,4.624470,4.477462,2.434103,1.689928,2.986988,3.912683,3.717603,0.000000,42170.000000
40359.613281,39195.375000,204.698578,37.677120,937.999329,2414.240479,2200.476562,99998.000000,4.605947,4.593235,2.311115,1.576078,2.972203,3.382781,3.342517,4.999991,43466.000000
49643.128906,39997.468750,312.651031,86.921341,960.809753,3566.143311,893.308044,99998.000000,4.695859,4.602033,2.495060,1.939126,2.982637,3.552199,2.951001,4.999991,44751.000000
