FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-R-ALin,RED-R-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-R-ALog,RED-R-WLog,TIME
87743.507812,89386.992188,668.801270,256.098328,4861.948730,51116.500000,63057.773438,99998.000000,4.943215,4.951274,2.825297,2.408407,3.686810,4.708561,4.799738,4.999991,54.000000
48705.425781,40289.656250,494.526855,81.096161,8754.102539,29142.041016,34790.816406,62782.574219,4.687577,4.605194,2.694190,1.909000,3.942212,4.464520,4.541465,4.797839,317.000000
34221.777344,29684.583984,349.023712,101.084953,7476.327148,18287.447266,18774.078125,99998.000000,4.534303,4.472531,2.542855,2.004687,3.873688,4.262153,4.273559,4.999991,411.000000
65673.109375,44999.070312,611.693481,186.529190,4530.101562,27164.716797,28259.177734,99998.000000,4.817388,4.653203,2.786534,2.270747,3.656108,4.434005,4.451159,4.999991,1432.000000
63829.679688,46309.847656,380.755402,228.418701,6833.460449,16281.674805,18239.066406,99998.000000,4.805023,4.665673,2.580646,2.358732,3.834641,4.211699,4.261003,4.999991,1475.000000
51780.832031,31787.419922,349.369110,201.115280,8140.311523,22481.380859,26836.976562,99998.000000,4.714169,4.502255,2.543284,2.303445,3.910641,4.351823,4.428733,4.999991,1638.000000
32578.583984,31405.396484,286.263458,155.435852,6199.751953,18743.425781,18409.839844,59900.035156,4.512932,4.497005,2.456766,2.191551,3.792374,4.272849,4.265050,4.777427,1851.000000
49056.515625,21057.029297,262.333649,84.007210,5302.500977,16975.451172,22212.246094,99998.000000,4.690697,4.323397,2.418854,1.924317,3.724481,4.229821,4.346592,4.999991,2214.000000
68505.109375,46550.402344,385.868225,240.417526,4387.081055,8188.195801,5058.928711,0.000000,4.835723,4.667923,2.586439,2.380966,3.642176,3.913188,3.704059,0.000000,2533.000000
45119.804688,24566.597656,288.585510,122.726631,4544.440918,8189.950684,7302.276855,99998.000000,4.654367,4.390345,2.460274,2.088939,3.657480,3.913281,3.863458,4.999991,3340.000000
30684.304688,24692.328125,108.418083,145.885513,4674.849121,12214.103516,13784.741211,99998.000000,4.486916,4.392562,2.035102,2.164012,3.669768,4.086862,4.139399,4.999991,3410.000000
32407.960938,16346.519531,369.148193,221.039307,3140.528809,3786.667725,2643.482178,0.000000,4.510652,4.213425,2.567201,2.344470,3.497003,3.578257,3.422176,0.000000,3593.000000
73603.937500,35369.046875,421.695099,81.860931,7175.107422,14612.743164,15193.839844,99998.000000,4.866901,4.548624,2.624999,1.913077,3.855829,4.164732,4.181667,4.999991,4234.000000
24952.310547,34701.187500,283.685455,228.039398,4778.000488,15329.755859,17203.519531,99998.000000,4.397111,4.540344,2.452837,2.358010,3.679246,4.185535,4.235617,4.999991,6230.000000
15535.916016,8238.732422,208.140030,74.126915,5465.044922,6317.106445,4304.299316,99998.000000,4.191337,3.915860,2.318356,1.869976,3.737594,3.800518,3.633903,4.999991,6617.000000
49613.242188,29092.058594,355.721588,130.910873,5412.760254,16725.087891,16048.351562,99998.000000,4.695598,4.463775,2.551110,2.116976,3.733419,4.223369,4.205431,4.999991,6808.000000
51125.730469,30494.228516,454.003448,67.700401,5727.452637,19138.296875,25555.634766,99998.000000,4.708640,4.484218,2.657059,1.830591,3.757962,4.281903,4.407486,4.999991,7114.000000
53258.875000,47979.812500,421.263397,98.750565,5506.672363,19300.347656,20366.511719,99998.000000,4.726392,4.681058,2.624554,1.994540,3.740889,4.285565,4.308917,4.999991,7768.000000
54792.929688,27546.630859,589.768127,86.865837,8107.241699,7440.842773,5994.772461,99998.000000,4.738725,4.440069,2.770681,1.938849,3.908873,3.871622,3.777773,4.999991,8192.000000
